	Before	After
1814	-0.037434645	-0.05125194
1815	0.2184417	0.22026117
1816	0.11633974	0.13576771
1817	-0.049453463	-0.060119502
1818	0.07547684	0.087558344
1819	0.012367014	0.0060011605
1820	0.1647034	0.15850323
1821	0.27618667	0.29645416
1822	0.11407464	0.11465315
1823	0.010152345	0.0230458
1824	-0.29546607	-0.3001768
1825	-0.24000622	-0.23681383
1826	0.018180478	0.029487805
1827	-0.22302835	-0.21894254
1828	0.24951181	0.24125823
1829	0.1540913	0.16075243
1830	-0.13422623	-0.14353026
1831	0.41735286	0.42011124
1832	-0.24511914	-0.25110447
1833	0.07165844	0.06364676
1834	-0.06732227	-0.067730926
1835	-0.14192732	-0.13724853
1836	-0.30555087	-0.32217655
1837	-0.10700978	-0.10765272
1838	0.08888848	0.09607177
1839	-0.27253318	-0.2671823
1840	0.24155656	0.23701692
1841	0.34075946	0.34630537
1842	-0.32071146	-0.3248762
1843	0.06568773	0.07088511
1844	-0.20592874	-0.21702297
1845	0.46589902	0.4788192
1846	0.15358083	0.16565782
1847	0.14172648	0.13818301
1848	-0.53456473	-0.5433562
1849	-0.28118214	-0.28861392
1850	0.20918423	0.20422609
1851	0.062096708	0.05481632
1852	-0.37750548	-0.38266084
1853	-0.17697698	-0.18525049
1854	0.18431297	0.18148717
1855	-0.09206915	-0.11365985
1856	-0.10205403	-0.10816863
1857	-0.10349015	-0.11567001
1858	0.42817378	0.4457794
1859	-0.13910893	-0.12780966
1860	-0.06928735	-0.05266743
1861	0.046013143	0.060404286
1862	0.1818519	0.15996821
1863	0.18313423	0.1915393
1864	-0.09799975	-0.10458055
1865	0.009159028	0.009472249
1866	0.03424037	0.016279716
1867	-0.23372848	-0.2448136
1868	0.023675647	0.042393126
1869	0.21073489	0.21746302
1870	-0.16266716	-0.16584535
1871	-0.41535163	-0.4304886
1872	-0.10667821	-0.10029889
1873	0.20763291	0.24310549
1874	-0.30403116	-0.31014502
1875	-0.27071235	-0.2509742
1876	-0.41837424	-0.41460654
1877	0.01099246	0.020883542
1878	-0.20483235	-0.2028957
1879	0.00042363576	-0.045715686
1880	0.54359645	0.55722946
1881	-0.39129767	-0.39217505
1882	-0.14436887	-0.15004033
1883	-0.037780534	-0.050382186
1884	-0.19310658	-0.1890874
1885	0.116857365	0.11397581
1886	0.055274654	0.05778749
1887	0.35660446	0.3633535
1888	-0.14170352	-0.1352772
1889	0.4717222	0.47929323
1890	0.03258555	0.006730064
1891	-0.071935385	-0.072325304
1892	-0.33719292	-0.3320445
1893	0.22536732	0.22780162
1894	-0.02837447	-0.044750348
1895	0.18284614	0.19583334
1896	0.010353065	0.0024879691
1897	-0.39924115	-0.4125829
1898	0.40831432	0.4261759
1899	-0.021622367	-0.015045649
1900	-0.18306588	-0.19101317
1901	-0.50283736	-0.5007856
1902	0.21515714	0.20490046
1903	0.30641496	0.29542556
1904	-0.045936666	-0.051883675
1905	0.095755525	0.088986166
1906	0.6509723	0.6441081
1907	0.08186424	0.064347774
1908	0.34863248	0.36253116
1909	0.17028011	0.17244254
1910	0.32815474	0.3276314
1911	0.314897	0.31941462
1912	-0.10907287	-0.11541459
1913	0.09202008	0.09462596
1914	0.06876815	0.07367044
1915	0.04297618	0.044069733
1916	0.10769153	0.120795086
1917	-0.04544112	-0.060342915
1918	0.21396065	0.21210107
1919	0.1537102	0.15581375
1920	-0.11386838	-0.097610936
1921	-0.44497153	-0.4498305
1922	-0.50882024	-0.51943034
1923	0.017116351	-0.025308486
1924	0.10890945	0.122189075
1925	-0.22907835	-0.21644072
1926	-0.6802717	-0.69861466
1927	-0.19327697	-0.20651048
1928	-0.12134203	-0.12465788
1929	-0.04027229	-0.039622758
1930	0.33755466	0.3355465
1931	-0.037121058	-0.053793155
1932	0.23059349	0.23426256
1933	0.4525142	0.45741463
1934	0.17650434	0.1968958
1935	-0.13829789	-0.15520328
1936	-0.17029633	-0.18534942
1937	-0.4140262	-0.43425527
1938	-0.16355124	-0.17156741
1939	0.013545494	-0.0036104755
1940	0.12283566	0.11034514
1941	0.2557346	0.26355305
1942	-0.28363237	-0.28252837
1943	-0.50145787	-0.51758015
1944	-0.32195145	-0.32993427
1945	0.27818987	0.28784963
1946	0.48852932	0.49277565
1947	-0.09063269	-0.07715651
1948	0.18675171	0.18956247
1949	0.1371107	0.12165597
1950	-0.05571678	-0.04047182
1951	-0.5553415	-0.56904733
1952	-0.029283818	-0.02618665
1953	0.08609553	0.09064728
1954	0.013018276	-0.0073405392
1955	0.7881281	0.8054107
1956	0.06493088	0.07476574
1957	0.047782253	0.053891975
1958	0.23010331	0.23728561
1959	-0.23012245	-0.22241981
1960	-0.11040499	-0.10807175
1961	-0.36749852	-0.37510353
1962	-0.13865182	-0.13305487
1963	-0.23035115	-0.24958116
1964	-0.15198393	-0.1423337
1965	0.061881397	0.08808313
1966	-0.11099909	-0.12545314
1967	0.25961494	0.27452633
1968	0.17815785	0.18949184
1969	0.104319796	0.09595521
1970	-0.54790884	-0.5630016
1971	0.2578643	0.27827942
1972	-0.19571015	-0.1969601
1973	0.4202027	0.42629257
1974	0.19032514	0.19863594
1975	0.36858252	0.36710238
1976	-0.20753063	-0.22030118
1977	0.17012632	0.17779592
1978	-0.01721828	-0.048140656
1979	-0.10382592	-0.10697297
1980	-0.2397322	-0.22691227
1981	-0.27778322	-0.27935407
1982	-0.10766727	-0.100259274
