Row	Erlotinib	Lapatinib	PD0325901	PLX_{4720}	CHIR_{265}	Selumetinib	Vandetanib
C_3242	0	0	0	0	0	1.39794000867204	0
C_3243	0	0	0	0	0	1.90308998699194	0
C_3244	0	0	0	0	0	2.39794000867204	0
C_3245	0	0	0	0	0	2.90308998699194	0
C_3246	0	0	0	0	0	3.40312052117582	0
C_3247	0	0	0	0	0	3.90308998699194	0
C_3248	0	0	0	0	0	0	0.397940008672038
C_3249	0	0	0	0	0	0	0.903089986991944
C_3250	0	0	0	0	0	0	1.39794000867204
C_3251	0	0	0	0	0	0	1.90308998699194
C_3252	0	0	0	0	0	0	2.39794000867204
C_3253	0	0	0	0	0	0	2.90308998699194
C_3254	0	0	0	0	0	0	3.40312052117582
C_3255	0	0	0	0	0	0	3.90308998699194
C_3256	0.397940008672038	0	0	0	0	0	0
C_3257	0.903089986991944	0	0	0	0	0	0
C_3258	1.39794000867204	0	0	0	0	0	0
C_3259	1.90308998699194	0	0	0	0	0	0
C_3260	2.39794000867204	0	0	0	0	0	0
C_3261	2.90308998699194	0	0	0	0	0	0
C_3262	3.40312052117582	0	0	0	0	0	0
C_3263	3.90308998699194	0	0	0	0	0	0
C_3264	0	0.397940008672038	0	0	0	0	0
C_3265	0	0.903089986991944	0	0	0	0	0
C_3266	0	1.39794000867204	0	0	0	0	0
C_3267	0	1.90308998699194	0	0	0	0	0
C_3268	0	2.39794000867204	0	0	0	0	0
C_3269	0	2.90308998699194	0	0	0	0	0
C_3270	0	3.40312052117582	0	0	0	0	0
C_3271	0	3.90308998699194	0	0	0	0	0
C_3272	0	0	0.397940008672038	0	0	0	0
C_3273	0	0	0.903089986991944	0	0	0	0
C_3274	0	0	1.39794000867204	0	0	0	0
C_3275	0	0	1.90308998699194	0	0	0	0
C_3276	0	0	2.39794000867204	0	0	0	0
C_3277	0	0	2.90308998699194	0	0	0	0
C_3278	0	0	3.40312052117582	0	0	0	0
C_3279	0	0	3.90308998699194	0	0	0	0
C_3280	0	0	0	0.397940008672038	0	0	0
C_3281	0	0	0	0.903089986991944	0	0	0
C_3282	0	0	0	1.39794000867204	0	0	0
C_3283	0	0	0	1.90308998699194	0	0	0
C_3284	0	0	0	2.39794000867204	0	0	0
C_3285	0	0	0	2.90308998699194	0	0	0
C_3286	0	0	0	3.40312052117582	0	0	0
C_3287	0	0	0	3.90308998699194	0	0	0
C_3288	0	0	0	0	0.397940008672038	0	0
C_3289	0	0	0	0	0.903089986991944	0	0
C_3290	0	0	0	0	1.39794000867204	0	0
C_3291	0	0	0	0	1.90308998699194	0	0
C_3292	0	0	0	0	2.39794000867204	0	0
C_3293	0	0	0	0	2.90308998699194	0	0
C_3294	0	0	0	0	3.40312052117582	0	0
C_3295	0	0	0	0	3.90308998699194	0	0
C_3296	0	0	0	0	0	0.397940008672038	0
C_3297	0	0	0	0	0	0.903089986991944	0
C_3298	0	0	0	0	0	1.39794000867204	0
C_3299	0	0	0	0	0	1.90308998699194	0
C_3300	0	0	0	0	0	2.39794000867204	0
C_3301	0	0	0	0	0	2.90308998699194	0
C_3302	0	0	0	0	0	3.40312052117582	0
C_3303	0	0	0	0	0	3.90308998699194	0
C_3304	0	0	0	0	0	0	0.397940008672038
C_3305	0	0	0	0	0	0	0.903089986991944
C_3306	0	0	0	0	0	0	1.39794000867204
C_3307	0	0	0	0	0	0	1.90308998699194
C_3308	0	0	0	0	0	0	2.39794000867204
C_3309	0	0	0	0	0	0	2.90308998699194
C_3310	0	0	0	0	0	0	3.40312052117582
C_3311	0	0	0	0	0	0	3.90308998699194
C_3312	0.397940008672038	0	0	0	0	0	0
C_3313	0.903089986991944	0	0	0	0	0	0
C_3314	1.39794000867204	0	0	0	0	0	0
C_3315	1.90308998699194	0	0	0	0	0	0
C_3316	2.39794000867204	0	0	0	0	0	0
C_3317	2.90308998699194	0	0	0	0	0	0
C_3318	3.40312052117582	0	0	0	0	0	0
C_3319	3.90308998699194	0	0	0	0	0	0
C_3320	0	0.397940008672038	0	0	0	0	0
C_3321	0	0.903089986991944	0	0	0	0	0
C_3322	0	1.39794000867204	0	0	0	0	0
C_3323	0	1.90308998699194	0	0	0	0	0
C_3324	0	2.39794000867204	0	0	0	0	0
C_3325	0	2.90308998699194	0	0	0	0	0
C_3326	0	3.40312052117582	0	0	0	0	0
C_3327	0	3.90308998699194	0	0	0	0	0
C_3328	0	0	0.397940008672038	0	0	0	0
C_3329	0	0	0.903089986991944	0	0	0	0
C_3330	0	0	1.39794000867204	0	0	0	0
C_3331	0	0	1.90308998699194	0	0	0	0
C_3332	0	0	2.39794000867204	0	0	0	0
C_3333	0	0	2.90308998699194	0	0	0	0
C_3334	0	0	3.40312052117582	0	0	0	0
C_3335	0	0	3.90308998699194	0	0	0	0
C_3336	0	0	0	0.397940008672038	0	0	0
C_3337	0	0	0	0.903089986991944	0	0	0
C_3338	0	0	0	1.39794000867204	0	0	0
C_3339	0	0	0	1.90308998699194	0	0	0
C_3340	0	0	0	2.39794000867204	0	0	0
C_3341	0	0	0	2.90308998699194	0	0	0
C_3342	0	0	0	3.40312052117582	0	0	0
C_3343	0	0	0	3.90308998699194	0	0	0
C_3344	0	0	0	0	0.397940008672038	0	0
C_3345	0	0	0	0	0.903089986991944	0	0
C_3346	0	0	0	0	1.39794000867204	0	0
C_3347	0	0	0	0	1.90308998699194	0	0
C_3348	0	0	0	0	2.39794000867204	0	0
C_3349	0	0	0	0	2.90308998699194	0	0
C_3350	0	0	0	0	3.40312052117582	0	0
C_3351	0	0	0	0	3.90308998699194	0	0
C_3352	0	0	0	0	0	0.397940008672038	0
C_3353	0	0	0	0	0	0.903089986991944	0
C_3354	0	0	0	0	0	1.39794000867204	0
C_3355	0	0	0	0	0	1.90308998699194	0
C_3356	0	0	0	0	0	2.39794000867204	0
C_3357	0	0	0	0	0	2.90308998699194	0
C_3358	0	0	0	0	0	3.40312052117582	0
C_3359	0	0	0	0	0	3.90308998699194	0
C_3360	0	0	0	0	0	0	0.397940008672038
C_3361	0	0	0	0	0	0	0.903089986991944
C_3362	0	0	0	0	0	0	1.39794000867204
C_3363	0	0	0	0	0	0	1.90308998699194
C_3364	0	0	0	0	0	0	2.39794000867204
C_3365	0	0	0	0	0	0	2.90308998699194
C_3366	0	0	0	0	0	0	3.40312052117582
C_3367	0	0	0	0	0	0	3.90308998699194
C_3368	0.397940008672038	0	0	0	0	0	0
C_3369	0.903089986991944	0	0	0	0	0	0
C_3370	1.39794000867204	0	0	0	0	0	0
C_3371	1.90308998699194	0	0	0	0	0	0
C_3372	2.39794000867204	0	0	0	0	0	0
C_3373	2.90308998699194	0	0	0	0	0	0
C_3374	3.40312052117582	0	0	0	0	0	0
C_3375	3.90308998699194	0	0	0	0	0	0
C_3376	0	0.397940008672038	0	0	0	0	0
C_3377	0	0.903089986991944	0	0	0	0	0
C_3378	0	1.39794000867204	0	0	0	0	0
C_3379	0	1.90308998699194	0	0	0	0	0
C_3380	0	2.39794000867204	0	0	0	0	0
C_3381	0	2.90308998699194	0	0	0	0	0
C_3382	0	3.40312052117582	0	0	0	0	0
C_3383	0	3.90308998699194	0	0	0	0	0
C_3384	0	0	0.397940008672038	0	0	0	0
C_3385	0	0	0.903089986991944	0	0	0	0
C_3386	0	0	1.39794000867204	0	0	0	0
C_3387	0	0	1.90308998699194	0	0	0	0
C_3388	0	0	2.39794000867204	0	0	0	0
C_3389	0	0	2.90308998699194	0	0	0	0
C_3390	0	0	3.40312052117582	0	0	0	0
C_3391	0	0	3.90308998699194	0	0	0	0
C_3392	0	0	0	0.397940008672038	0	0	0
C_3393	0	0	0	0.903089986991944	0	0	0
C_3394	0	0	0	1.39794000867204	0	0	0
C_3395	0	0	0	1.90308998699194	0	0	0
C_3396	0	0	0	2.39794000867204	0	0	0
C_3397	0	0	0	2.90308998699194	0	0	0
C_3398	0	0	0	3.40312052117582	0	0	0
C_3399	0	0	0	3.90308998699194	0	0	0
C_3400	0	0	0	0	0.397940008672038	0	0
C_3401	0	0	0	0	0.903089986991944	0	0
C_3402	0	0	0	0	1.39794000867204	0	0
C_3403	0	0	0	0	1.90308998699194	0	0
C_3404	0	0	0	0	2.39794000867204	0	0
C_3405	0	0	0	0	2.90308998699194	0	0
C_3406	0	0	0	0	3.40312052117582	0	0
C_3407	0	0	0	0	3.90308998699194	0	0
C_3408	0	0	0	0	0	0.397940008672038	0
C_3409	0	0	0	0	0	0.903089986991944	0
C_3410	0	0	0	0	0	1.39794000867204	0
C_3411	0	0	0	0	0	1.90308998699194	0
C_3412	0	0	0	0	0	2.39794000867204	0
C_3413	0	0	0	0	0	2.90308998699194	0
C_3414	0	0	0	0	0	3.40312052117582	0
C_3415	0	0	0	0	0	3.90308998699194	0
C_3416	0	0	0	0	0	0	0.397940008672038
C_3417	0	0	0	0	0	0	0.903089986991944
C_3418	0	0	0	0	0	0	1.39794000867204
C_3419	0	0	0	0	0	0	1.90308998699194
C_3420	0	0	0	0	0	0	2.39794000867204
C_3421	0	0	0	0	0	0	2.90308998699194
C_3422	0	0	0	0	0	0	3.40312052117582
C_3423	0	0	0	0	0	0	3.90308998699194
C_3424	0.397940008672038	0	0	0	0	0	0
C_3425	0.903089986991944	0	0	0	0	0	0
C_3426	1.39794000867204	0	0	0	0	0	0
C_3427	1.90308998699194	0	0	0	0	0	0
C_3428	2.39794000867204	0	0	0	0	0	0
C_3429	2.90308998699194	0	0	0	0	0	0
C_3430	3.40312052117582	0	0	0	0	0	0
C_3431	3.90308998699194	0	0	0	0	0	0
C_3432	0	0.397940008672038	0	0	0	0	0
C_3433	0	0.903089986991944	0	0	0	0	0
C_3434	0	1.39794000867204	0	0	0	0	0
C_3435	0	1.90308998699194	0	0	0	0	0
C_3436	0	2.39794000867204	0	0	0	0	0
C_3437	0	2.90308998699194	0	0	0	0	0
C_3438	0	3.40312052117582	0	0	0	0	0
C_3439	0	3.90308998699194	0	0	0	0	0
C_3440	0	0	0.397940008672038	0	0	0	0
C_3441	0	0	0.903089986991944	0	0	0	0
C_3442	0	0	1.39794000867204	0	0	0	0
C_3443	0	0	1.90308998699194	0	0	0	0
C_3444	0	0	2.39794000867204	0	0	0	0
C_3445	0	0	2.90308998699194	0	0	0	0
C_3446	0	0	3.40312052117582	0	0	0	0
C_3447	0	0	3.90308998699194	0	0	0	0
C_3448	0	0	0	0.397940008672038	0	0	0
C_3449	0	0	0	0.903089986991944	0	0	0
C_3450	0	0	0	1.39794000867204	0	0	0
C_3451	0	0	0	1.90308998699194	0	0	0
C_3452	0	0	0	2.39794000867204	0	0	0
C_3453	0	0	0	2.90308998699194	0	0	0
C_3454	0	0	0	3.40312052117582	0	0	0
C_3455	0	0	0	3.90308998699194	0	0	0
C_3456	0	0	0	0	0.397940008672038	0	0
C_3457	0	0	0	0	0.903089986991944	0	0
C_3458	0	0	0	0	1.39794000867204	0	0
C_3459	0	0	0	0	1.90308998699194	0	0
C_3460	0	0	0	0	2.39794000867204	0	0
C_3461	0	0	0	0	2.90308998699194	0	0
C_3462	0	0	0	0	3.40312052117582	0	0
C_3463	0	0	0	0	3.90308998699194	0	0
C_3464	0	0	0	0	0	0.397940008672038	0
C_3465	0	0	0	0	0	0.903089986991944	0
C_3466	0	0	0	0	0	1.39794000867204	0
C_3467	0	0	0	0	0	1.90308998699194	0
C_3468	0	0	0	0	0	2.39794000867204	0
C_3469	0	0	0	0	0	2.90308998699194	0
C_3470	0	0	0	0	0	3.40312052117582	0
C_3471	0	0	0	0	0	3.90308998699194	0
C_3472	0	0	0	0	0	0	0.397940008672038
C_3473	0	0	0	0	0	0	0.903089986991944
C_3474	0	0	0	0	0	0	1.39794000867204
C_3475	0	0	0	0	0	0	1.90308998699194
C_3476	0	0	0	0	0	0	2.39794000867204
C_3477	0	0	0	0	0	0	2.90308998699194
C_3478	0	0	0	0	0	0	3.40312052117582
C_3479	0	0	0	0	0	0	3.90308998699194
C_3480	0.397940008672038	0	0	0	0	0	0
C_3481	0.903089986991944	0	0	0	0	0	0
C_3482	1.39794000867204	0	0	0	0	0	0
C_3483	1.90308998699194	0	0	0	0	0	0
C_3484	2.39794000867204	0	0	0	0	0	0
C_3485	2.90308998699194	0	0	0	0	0	0
C_3486	3.40312052117582	0	0	0	0	0	0
C_3487	3.90308998699194	0	0	0	0	0	0
C_3488	0	0.397940008672038	0	0	0	0	0
C_3489	0	0.903089986991944	0	0	0	0	0
C_3490	0	1.39794000867204	0	0	0	0	0
C_3491	0	1.90308998699194	0	0	0	0	0
C_3492	0	2.39794000867204	0	0	0	0	0
C_3493	0	2.90308998699194	0	0	0	0	0
C_3494	0	3.40312052117582	0	0	0	0	0
C_3495	0	3.90308998699194	0	0	0	0	0
C_3496	0	0	0.397940008672038	0	0	0	0
C_3497	0	0	0.903089986991944	0	0	0	0
C_3498	0	0	1.39794000867204	0	0	0	0
C_3499	0	0	1.90308998699194	0	0	0	0
C_3500	0	0	2.39794000867204	0	0	0	0
C_3501	0	0	2.90308998699194	0	0	0	0
C_3502	0	0	3.40312052117582	0	0	0	0
C_3503	0	0	3.90308998699194	0	0	0	0
C_3504	0	0	0	0.397940008672038	0	0	0
C_3505	0	0	0	0.903089986991944	0	0	0
C_3506	0	0	0	1.39794000867204	0	0	0
C_3507	0	0	0	1.90308998699194	0	0	0
C_3508	0	0	0	2.39794000867204	0	0	0
C_3509	0	0	0	2.90308998699194	0	0	0
C_3510	0	0	0	3.40312052117582	0	0	0
C_3511	0	0	0	3.90308998699194	0	0	0
C_3512	0	0	0	0	0.397940008672038	0	0
C_3513	0	0	0	0	0.903089986991944	0	0
C_3514	0	0	0	0	1.39794000867204	0	0
C_3515	0	0	0	0	1.90308998699194	0	0
C_3516	0	0	0	0	2.39794000867204	0	0
C_3517	0	0	0	0	2.90308998699194	0	0
C_3518	0	0	0	0	3.40312052117582	0	0
C_3519	0	0	0	0	3.90308998699194	0	0
C_3520	0	0	0	0	0	0.397940008672038	0
C_3521	0	0	0	0	0	0.903089986991944	0
C_3522	0	0	0	0	0	1.39794000867204	0
C_3523	0	0	0	0	0	1.90308998699194	0
C_3524	0	0	0	0	0	2.39794000867204	0
C_3525	0	0	0	0	0	2.90308998699194	0
C_3526	0	0	0	0	0	3.40312052117582	0
C_3527	0	0	0	0	0	3.90308998699194	0
C_3528	0	0	0	0	0	0	0.397940008672038
C_3529	0	0	0	0	0	0	0.903089986991944
C_3530	0	0	0	0	0	0	1.39794000867204
C_3531	0	0	0	0	0	0	1.90308998699194
C_3532	0	0	0	0	0	0	2.39794000867204
C_3533	0	0	0	0	0	0	2.90308998699194
C_3534	0	0	0	0	0	0	3.40312052117582
C_3535	0	0	0	0	0	0	3.90308998699194
C_3536	0.397940008672038	0	0	0	0	0	0
C_3537	0.903089986991944	0	0	0	0	0	0
C_3538	1.39794000867204	0	0	0	0	0	0
C_3539	1.90308998699194	0	0	0	0	0	0
C_3540	2.39794000867204	0	0	0	0	0	0
C_3541	2.90308998699194	0	0	0	0	0	0
C_3542	3.40312052117582	0	0	0	0	0	0
C_3543	3.90308998699194	0	0	0	0	0	0
C_3544	0	0.397940008672038	0	0	0	0	0
C_3545	0	0.903089986991944	0	0	0	0	0
C_3546	0	1.39794000867204	0	0	0	0	0
C_3547	0	1.90308998699194	0	0	0	0	0
C_3548	0	2.39794000867204	0	0	0	0	0
C_3549	0	2.90308998699194	0	0	0	0	0
C_3550	0	3.40312052117582	0	0	0	0	0
C_3551	0	3.90308998699194	0	0	0	0	0
C_3552	0	0	0.397940008672038	0	0	0	0
C_3553	0	0	0.903089986991944	0	0	0	0
C_3554	0	0	1.39794000867204	0	0	0	0
C_3555	0	0	1.90308998699194	0	0	0	0
C_3556	0	0	2.39794000867204	0	0	0	0
C_3557	0	0	2.90308998699194	0	0	0	0
C_3558	0	0	3.40312052117582	0	0	0	0
C_3559	0	0	3.90308998699194	0	0	0	0
C_3560	0	0	0	0.397940008672038	0	0	0
C_3561	0	0	0	0.903089986991944	0	0	0
C_3562	0	0	0	1.39794000867204	0	0	0
C_3563	0	0	0	1.90308998699194	0	0	0
C_3564	0	0	0	2.39794000867204	0	0	0
C_3565	0	0	0	2.90308998699194	0	0	0
C_3566	0	0	0	3.40312052117582	0	0	0
C_3567	0	0	0	3.90308998699194	0	0	0
C_3568	0	0	0	0	0.397940008672038	0	0
C_3569	0	0	0	0	0.903089986991944	0	0
C_3570	0	0	0	0	1.39794000867204	0	0
C_3571	0	0	0	0	1.90308998699194	0	0
C_3572	0	0	0	0	2.39794000867204	0	0
C_3573	0	0	0	0	2.90308998699194	0	0
C_3574	0	0	0	0	3.40312052117582	0	0
C_3575	0	0	0	0	3.90308998699194	0	0
C_3576	0	0	0	0	0	0.397940008672038	0
C_3577	0	0	0	0	0	0.903089986991944	0
C_3578	0	0	0	0	0	1.39794000867204	0
C_3579	0	0	0	0	0	1.90308998699194	0
C_3580	0	0	0	0	0	2.39794000867204	0
C_3581	0	0	0	0	0	2.90308998699194	0
C_3582	0	0	0	0	0	3.40312052117582	0
C_3583	0	0	0	0	0	3.90308998699194	0
C_3584	0	0	0	0	0	0	0.397940008672038
C_3585	0	0	0	0	0	0	0.903089986991944
C_3586	0	0	0	0	0	0	1.39794000867204
C_3587	0	0	0	0	0	0	1.90308998699194
C_3588	0	0	0	0	0	0	2.39794000867204
C_3589	0	0	0	0	0	0	2.90308998699194
C_3590	0	0	0	0	0	0	3.40312052117582
C_3591	0	0	0	0	0	0	3.90308998699194
C_3592	0.397940008672038	0	0	0	0	0	0
C_3593	0.903089986991944	0	0	0	0	0	0
C_3594	1.39794000867204	0	0	0	0	0	0
C_3595	1.90308998699194	0	0	0	0	0	0
C_3596	2.39794000867204	0	0	0	0	0	0
C_3597	2.90308998699194	0	0	0	0	0	0
C_3598	3.40312052117582	0	0	0	0	0	0
C_3599	3.90308998699194	0	0	0	0	0	0
C_3600	0	0.397940008672038	0	0	0	0	0
C_3601	0	0.903089986991944	0	0	0	0	0
C_3602	0	1.39794000867204	0	0	0	0	0
C_3603	0	1.90308998699194	0	0	0	0	0
C_3604	0	2.39794000867204	0	0	0	0	0
C_3605	0	2.90308998699194	0	0	0	0	0
C_3606	0	3.40312052117582	0	0	0	0	0
C_3607	0	3.90308998699194	0	0	0	0	0
C_3608	0	0	0.397940008672038	0	0	0	0
C_3609	0	0	0.903089986991944	0	0	0	0
C_3610	0	0	1.39794000867204	0	0	0	0
C_3611	0	0	1.90308998699194	0	0	0	0
C_3612	0	0	2.39794000867204	0	0	0	0
C_3613	0	0	2.90308998699194	0	0	0	0
C_3614	0	0	3.40312052117582	0	0	0	0
C_3615	0	0	3.90308998699194	0	0	0	0
C_3616	0	0	0	0.397940008672038	0	0	0
C_3617	0	0	0	0.903089986991944	0	0	0
C_3618	0	0	0	1.39794000867204	0	0	0
C_3619	0	0	0	1.90308998699194	0	0	0
C_3620	0	0	0	2.39794000867204	0	0	0
C_3621	0	0	0	2.90308998699194	0	0	0
C_3622	0	0	0	3.40312052117582	0	0	0
C_3623	0	0	0	3.90308998699194	0	0	0
C_3624	0	0	0	0	0.397940008672038	0	0
C_3625	0	0	0	0	0.903089986991944	0	0
C_3626	0	0	0	0	1.39794000867204	0	0
C_3627	0	0	0	0	1.90308998699194	0	0
C_3628	0	0	0	0	2.39794000867204	0	0
C_3629	0	0	0	0	2.90308998699194	0	0
C_3630	0	0	0	0	3.40312052117582	0	0
C_3631	0	0	0	0	3.90308998699194	0	0
C_3632	0	0	0	0	0	0.397940008672038	0
C_3633	0	0	0	0	0	0.903089986991944	0
C_3634	0	0	0	0	0	1.39794000867204	0
C_3635	0	0	0	0	0	1.90308998699194	0
C_3636	0	0	0	0	0	2.39794000867204	0
C_3637	0	0	0	0	0	2.90308998699194	0
C_3638	0	0	0	0	0	3.40312052117582	0
C_3639	0	0	0	0	0	3.90308998699194	0
C_3640	0	0	0	0	0	0	0.397940008672038
C_3641	0	0	0	0	0	0	0.903089986991944
C_3642	0	0	0	0	0	0	1.39794000867204
C_3643	0	0	0	0	0	0	1.90308998699194
C_3644	0	0	0	0	0	0	2.39794000867204
C_3645	0	0	0	0	0	0	2.90308998699194
C_3646	0	0	0	0	0	0	3.40312052117582
C_3647	0	0	0	0	0	0	3.90308998699194
C_3648	0.397940008672038	0	0	0	0	0	0
C_3649	0.903089986991944	0	0	0	0	0	0
C_3650	1.39794000867204	0	0	0	0	0	0
C_3651	1.90308998699194	0	0	0	0	0	0
C_3652	2.39794000867204	0	0	0	0	0	0
C_3653	2.90308998699194	0	0	0	0	0	0
C_3654	3.40312052117582	0	0	0	0	0	0
C_3655	3.90308998699194	0	0	0	0	0	0
C_3656	0	0.397940008672038	0	0	0	0	0
C_3657	0	0.903089986991944	0	0	0	0	0
C_3658	0	1.39794000867204	0	0	0	0	0
C_3659	0	1.90308998699194	0	0	0	0	0
C_3660	0	2.39794000867204	0	0	0	0	0
C_3661	0	2.90308998699194	0	0	0	0	0
C_3662	0	3.40312052117582	0	0	0	0	0
C_3663	0	3.90308998699194	0	0	0	0	0
C_3664	0	0	0.397940008672038	0	0	0	0
C_3665	0	0	0.903089986991944	0	0	0	0
C_3666	0	0	1.39794000867204	0	0	0	0
C_3667	0	0	1.90308998699194	0	0	0	0
C_3668	0	0	2.39794000867204	0	0	0	0
C_3669	0	0	2.90308998699194	0	0	0	0
C_3670	0	0	3.40312052117582	0	0	0	0
C_3671	0	0	3.90308998699194	0	0	0	0
C_3672	0	0	0	0.397940008672038	0	0	0
C_3673	0	0	0	0.903089986991944	0	0	0
C_3674	0	0	0	1.39794000867204	0	0	0
C_3675	0	0	0	1.90308998699194	0	0	0
C_3676	0	0	0	2.39794000867204	0	0	0
C_3677	0	0	0	2.90308998699194	0	0	0
C_3678	0	0	0	3.40312052117582	0	0	0
C_3679	0	0	0	3.90308998699194	0	0	0
C_3680	0	0	0	0	0.397940008672038	0	0
C_3681	0	0	0	0	0.903089986991944	0	0
C_3682	0	0	0	0	1.39794000867204	0	0
C_3683	0	0	0	0	1.90308998699194	0	0
C_3684	0	0	0	0	2.39794000867204	0	0
C_3685	0	0	0	0	2.90308998699194	0	0
C_3686	0	0	0	0	3.40312052117582	0	0
C_3687	0	0	0	0	3.90308998699194	0	0
C_3688	0	0	0	0	0	0.397940008672038	0
C_3689	0	0	0	0	0	0.903089986991944	0
C_3690	0	0	0	0	0	1.39794000867204	0
C_3691	0	0	0	0	0	1.90308998699194	0
C_3692	0	0	0	0	0	2.39794000867204	0
C_3693	0	0	0	0	0	2.90308998699194	0
C_3694	0	0	0	0	0	3.40312052117582	0
C_3695	0	0	0	0	0	3.90308998699194	0
C_3696	0	0	0	0	0	0	0.397940008672038
C_3697	0	0	0	0	0	0	0.903089986991944
C_3698	0	0	0	0	0	0	1.39794000867204
C_3699	0	0	0	0	0	0	1.90308998699194
C_3700	0	0	0	0	0	0	2.39794000867204
C_3701	0	0	0	0	0	0	2.90308998699194
C_3702	0	0	0	0	0	0	3.40312052117582
C_3703	0	0	0	0	0	0	3.90308998699194
C_3704	0.397940008672038	0	0	0	0	0	0
C_3705	0.903089986991944	0	0	0	0	0	0
C_3706	1.39794000867204	0	0	0	0	0	0
C_3707	1.90308998699194	0	0	0	0	0	0
C_3708	2.39794000867204	0	0	0	0	0	0
C_3709	2.90308998699194	0	0	0	0	0	0
C_3710	3.40312052117582	0	0	0	0	0	0
C_3711	3.90308998699194	0	0	0	0	0	0
C_3712	0	0.397940008672038	0	0	0	0	0
C_3713	0	0.903089986991944	0	0	0	0	0
C_3714	0	1.39794000867204	0	0	0	0	0
C_3715	0	1.90308998699194	0	0	0	0	0
C_3716	0	2.39794000867204	0	0	0	0	0
C_3717	0	2.90308998699194	0	0	0	0	0
C_3718	0	3.40312052117582	0	0	0	0	0
C_3719	0	3.90308998699194	0	0	0	0	0
C_3720	0	0	0.397940008672038	0	0	0	0
C_3721	0	0	0.903089986991944	0	0	0	0
C_3722	0	0	1.39794000867204	0	0	0	0
C_3723	0	0	1.90308998699194	0	0	0	0
C_3724	0	0	2.39794000867204	0	0	0	0
C_3725	0	0	2.90308998699194	0	0	0	0
C_3726	0	0	3.40312052117582	0	0	0	0
C_3727	0	0	3.90308998699194	0	0	0	0
C_3728	0	0	0	0.397940008672038	0	0	0
C_3729	0	0	0	0.903089986991944	0	0	0
C_3730	0	0	0	1.39794000867204	0	0	0
C_3731	0	0	0	1.90308998699194	0	0	0
C_3732	0	0	0	2.39794000867204	0	0	0
C_3733	0	0	0	2.90308998699194	0	0	0
C_3734	0	0	0	3.40312052117582	0	0	0
C_3735	0	0	0	3.90308998699194	0	0	0
C_3736	0	0	0	0	0	0.397940008672038	0
C_3737	0	0	0	0	0	0.903089986991944	0
C_3738	0	0	0	0	0	1.39794000867204	0
C_3739	0	0	0	0	0	1.90308998699194	0
C_3740	0	0	0	0	0	2.39794000867204	0
C_3741	0	0	0	0	0	2.90308998699194	0
C_3742	0	0	0	0	0	3.40312052117582	0
C_3743	0	0	0	0	0	3.90308998699194	0
C_3744	0	0	0	0	0	0	0.397940008672038
C_3745	0	0	0	0	0	0	0.903089986991944
C_3746	0	0	0	0	0	0	1.39794000867204
C_3747	0	0	0	0	0	0	1.90308998699194
C_3748	0	0	0	0	0	0	2.39794000867204
C_3749	0	0	0	0	0	0	2.90308998699194
C_3750	0	0	0	0	0	0	3.40312052117582
C_3751	0	0	0	0	0	0	3.90308998699194
C_3752	0.397940008672038	0	0	0	0	0	0
C_3753	0.903089986991944	0	0	0	0	0	0
C_3754	1.39794000867204	0	0	0	0	0	0
C_3755	1.90308998699194	0	0	0	0	0	0
C_3756	2.39794000867204	0	0	0	0	0	0
C_3757	2.90308998699194	0	0	0	0	0	0
C_3758	3.40312052117582	0	0	0	0	0	0
C_3759	3.90308998699194	0	0	0	0	0	0
C_3760	0	0.397940008672038	0	0	0	0	0
C_3761	0	0.903089986991944	0	0	0	0	0
C_3762	0	1.39794000867204	0	0	0	0	0
C_3763	0	1.90308998699194	0	0	0	0	0
C_3764	0	2.39794000867204	0	0	0	0	0
C_3765	0	2.90308998699194	0	0	0	0	0
C_3766	0	3.40312052117582	0	0	0	0	0
C_3767	0	3.90308998699194	0	0	0	0	0
C_3768	0	0	0.397940008672038	0	0	0	0
C_3769	0	0	0.903089986991944	0	0	0	0
C_3770	0	0	1.39794000867204	0	0	0	0
C_3771	0	0	1.90308998699194	0	0	0	0
C_3772	0	0	2.39794000867204	0	0	0	0
C_3773	0	0	2.90308998699194	0	0	0	0
C_3774	0	0	3.40312052117582	0	0	0	0
C_3775	0	0	3.90308998699194	0	0	0	0
C_3776	0	0	0	0.397940008672038	0	0	0
C_3777	0	0	0	0.903089986991944	0	0	0
C_3778	0	0	0	1.39794000867204	0	0	0
C_3779	0	0	0	1.90308998699194	0	0	0
C_3780	0	0	0	2.39794000867204	0	0	0
C_3781	0	0	0	2.90308998699194	0	0	0
C_3782	0	0	0	3.40312052117582	0	0	0
C_3783	0	0	0	3.90308998699194	0	0	0
C_3784	0	0	0	0	0.397940008672038	0	0
C_3785	0	0	0	0	0.903089986991944	0	0
C_3786	0	0	0	0	1.39794000867204	0	0
C_3787	0	0	0	0	1.90308998699194	0	0
C_3788	0	0	0	0	2.39794000867204	0	0
C_3789	0	0	0	0	2.90308998699194	0	0
C_3790	0	0	0	0	3.40312052117582	0	0
C_3791	0	0	0	0	3.90308998699194	0	0
C_3792	0	0	0	0	0	0.397940008672038	0
C_3793	0	0	0	0	0	0.903089986991944	0
C_3794	0	0	0	0	0	1.39794000867204	0
C_3795	0	0	0	0	0	1.90308998699194	0
C_3796	0	0	0	0	0	2.39794000867204	0
C_3797	0	0	0	0	0	2.90308998699194	0
C_3798	0	0	0	0	0	3.40312052117582	0
