Row	viability
C_4664	1.109
C_4665	0.981
C_4666	0.985
C_4667	0.85
C_4668	0.67
C_4669	0.54
C_4670	0.32
C_4671	0.88
C_4672	0.84
C_4673	0.988
C_4674	0.76
C_4675	0.76
C_4676	0.63
C_4677	0.6
C_4678	0.6
C_4679	0.73
C_4680	0.952
C_4681	0.74
C_4682	0.89
C_4683	0.71
C_4684	0.72
C_4685	0.42
C_4686	0.3
C_4687	0.986
C_4688	1.194
C_4689	1.113
C_4690	1.193
C_4691	1.103
C_4692	1.0284
C_4693	0.971
C_4694	0.78
C_4695	0.923
C_4696	1.234
C_4697	1.0559
C_4698	1.0325
C_4699	0.81
C_4700	0.82
C_4701	0.85
C_4702	0.83
C_4703	1.0547
C_4704	1.0891
C_4705	0.909
C_4706	0.83
C_4707	0.82
C_4708	0.76
C_4709	0.62
C_4710	0.5
C_4711	0.955
C_4712	0.971
C_4713	1.0712
C_4714	0.943
C_4715	1.204
C_4716	1.107
C_4717	1.077
C_4718	1.0923
C_4719	1.255
C_4720	0.88
C_4721	1.124
C_4722	1.112
C_4723	0.87
C_4724	0.74
C_4725	0.85
C_4726	0.55
C_4727	1.0227
C_4728	0.989
C_4729	0.9911
C_4730	0.925
C_4731	1.0103
C_4732	0.901
C_4733	0.73
C_4734	0.67
C_4735	0.944
C_4736	0.84
C_4737	0.974
C_4738	0.971
C_4739	1.0156
C_4740	1.0296
C_4741	0.71
C_4742	0.42
C_4743	1.327
C_4744	0.79
C_4745	1.181
C_4746	0.61
C_4747	1.12
C_4748	0.67
C_4749	1.134
C_4750	0.64
C_4751	0.978
C_4752	0.88
C_4753	0.986
C_4754	1.0569
C_4755	1.129
C_4756	1.0165
C_4757	1.122
C_4758	0.77
C_4759	1.0493
C_4760	0.81
C_4761	1.0758
C_4762	0.61
C_4763	0.71
C_4764	0.83
C_4765	0.67
C_4766	0.49
C_4767	-1.34
C_4768	0.908
C_4769	1.255
C_4770	1.0906
C_4771	0.948
C_4772	0.907
C_4773	0.49
C_4774	0.41
C_4775	1.396
C_4776	0.78
C_4777	1.371
C_4778	0.953
C_4779	1.261
C_4780	0.81
C_4781	0.921
C_4782	0.49
C_4783	0.47
C_4784	1.0109
C_4785	1.0859
C_4786	1.0831
C_4787	1.145
C_4788	0.84
C_4789	-0.06
C_4790	0.45
C_4791	0.26
C_4792	0.87
C_4793	0.79
C_4794	1.0199
C_4795	0.89
C_4796	1.184
C_4797	0.51
C_4798	0.905
C_4799	0.946
C_4800	0.94
C_4801	0.82
C_4802	0.48
C_4803	0.15
C_4804	0.1
C_4805	0.06
C_4806	0.04
C_4807	0.94
C_4808	0.84
C_4809	0.9
C_4810	0.83
C_4811	0.63
C_4812	0.15
C_4813	0.09
C_4814	0.02
C_4815	0.941
C_4816	0.9
C_4817	0.961
C_4818	0.952
C_4819	0.74
C_4820	0.72
C_4821	0.68
C_4822	0.44
C_4823	0.924
C_4824	1.083
C_4825	1.0144
C_4826	1.14
C_4827	1.0358
C_4828	1.0964
C_4829	1.0511
C_4830	0.88
C_4831	0.962
C_4832	1.0234
C_4833	1.0462
C_4834	1.013
C_4835	0.85
C_4836	0.82
C_4837	0.82
C_4838	0.58
C_4839	0.957
C_4840	1.105
C_4841	0.948
C_4842	1.106
C_4843	0.85
C_4844	1.0863
C_4845	0.86
C_4846	0.64
C_4847	0.965
C_4848	0.89
C_4849	0.964
C_4850	0.55
C_4851	0.25
C_4852	0.08
C_4853	0.04
C_4854	0.04
C_4855	1.139
C_4856	1.079
C_4857	1.0802
C_4858	0.93
C_4859	0.972
C_4860	0.917
C_4861	1.114
C_4862	0.81
C_4863	1.32
C_4864	0.8
C_4865	1.295
C_4866	0.88
C_4867	1.368
C_4868	1.0205
C_4869	1.375
C_4870	0.86
C_4871	1.226
C_4872	1.0138
C_4873	0.935
C_4874	0.87
C_4875	0.9
C_4876	0.7
C_4877	0.74
C_4878	0.65
C_4879	1.0728
C_4880	0.86
C_4881	1.224
C_4882	1.006
C_4883	1.354
C_4884	1.0294
C_4885	1.0629
C_4886	0.78
C_4887	1.245
C_4888	1.005
C_4889	1.14
C_4890	1.141
C_4891	1.109
C_4892	1.098
C_4893	1.266
C_4894	0.72
C_4895	1.277
C_4896	0.88
C_4897	1.221
C_4898	0.923
C_4899	1.309
C_4900	0.954
C_4901	0.961
C_4902	0.59
C_4903	0.66
C_4904	0.86
C_4905	0.89
C_4906	0.913
C_4907	1.188
C_4908	0.946
C_4909	0.88
C_4910	0.55
C_4911	1.0095
C_4912	0.83
C_4913	0.69
C_4914	0.4
C_4915	0.33
C_4916	0.25
C_4917	0.22
C_4918	0.09
C_4919	1.0439
C_4920	1.0192
C_4921	1.0676
C_4922	1.0195
C_4923	0.9957
C_4924	0.75
C_4925	0.46
C_4926	0.03
C_4927	0.987
C_4928	0.919
C_4929	0.87
C_4930	0.82
C_4931	0.71
C_4932	0.66
C_4933	0.58
C_4934	0.53
C_4935	0.82
C_4936	0.905
C_4937	0.9985
C_4938	1.0058
C_4939	1.0051
C_4940	1.0274
C_4941	0.924
C_4942	0.8
C_4943	0.81
C_4944	0.927
C_4945	0.917
C_4946	0.957
C_4947	0.85
C_4948	0.88
C_4949	0.71
C_4950	0.76
C_4951	0.78
C_4952	0.87
C_4953	0.88
C_4954	0.78
C_4955	0.45
C_4956	0.25
C_4957	0.18
C_4958	0.18
C_4959	1.0863
C_4960	1.199
C_4961	1.0929
C_4962	1.0476
C_4963	1.0196
C_4964	1.0272
C_4965	0.923
C_4966	0.61
C_4967	0.963
C_4968	0.982
C_4969	0.952
C_4970	0.87
C_4971	1.0919
C_4972	1.0518
C_4973	0.95
C_4974	0.82
C_4975	0.911
C_4976	0.937
C_4977	0.82
C_4978	0.71
C_4979	0.65
C_4980	0.64
C_4981	0.64
C_4982	0.45
C_4983	0.9957
C_4984	1.113
C_4985	0.87
C_4986	1.0291
C_4987	1.0914
C_4988	1.0672
C_4989	0.89
C_4990	0.59
C_4991	1.13
C_4992	1.233
C_4993	1.0793
C_4994	0.955
C_4995	0.71
C_4996	0.5
C_4997	0.59
C_4998	0.37
C_4999	0.9963
C_5000	1.0563
C_5001	0.978
C_5002	0.9
C_5003	0.907
C_5004	1.0063
C_5005	0.67
C_5006	0.53
C_5007	0.944
C_5008	0.95
C_5009	1.149
C_5010	0.9
C_5011	1.000095
C_5012	0.88
C_5013	0.55
C_5014	0.3
C_5015	0.984
C_5016	1.0633
C_5017	1.138
C_5018	1.143
C_5019	0.905
C_5020	0.94
C_5021	0.87
C_5022	0.63
C_5023	1.0124
C_5024	0.968
C_5025	1.222
C_5026	1.0058
C_5027	1.113
C_5028	1.0541
C_5029	0.86
C_5030	0.49
C_5031	0.956
C_5032	1.0155
C_5033	0.84
C_5034	0.76
C_5035	0.53
C_5036	0.52
C_5037	0.46
C_5038	0.38
C_5039	0.83
C_5040	0.929
C_5041	0.9967
C_5042	0.924
C_5043	1.0838
C_5044	1.0642
C_5045	1.0032
C_5046	0.976
C_5047	0.951
C_5048	0.79
C_5049	1.101
C_5050	0.88
C_5051	1.106
C_5052	0.915
C_5053	0.44
C_5054	0.22
C_5055	0.87
C_5056	0.82
C_5057	1.0605
C_5058	0.92
C_5059	0.7
C_5060	0.77
C_5061	0.61
C_5062	0.56
C_5063	0.8
C_5064	0.947
C_5065	0.934
C_5066	0.915
C_5067	0.936
C_5068	0.8
C_5069	0.74
C_5070	0.42
C_5071	1.0404
C_5072	1.0193
C_5073	1.1
C_5074	0.97
C_5075	1.0672
C_5076	0.9939
C_5077	0.76
C_5078	0.56
C_5079	0.985
C_5080	1.0041
C_5081	1.0174
C_5082	0.964
C_5083	0.9915
C_5084	1.0214
C_5085	0.927
C_5086	0.48
C_5087	1.0053
C_5088	1.0267
C_5089	1.0191
C_5090	0.98
C_5091	1.0719
C_5092	1.0076
C_5093	1.0352
C_5094	0.94
C_5095	0.9968
C_5096	1.0197
C_5097	0.909
C_5098	1.0338
C_5099	1.0019
C_5100	0.9939
C_5101	0.986
C_5102	0.68
C_5103	1.0205
C_5104	1.0123
C_5105	0.84
C_5106	0.7
C_5107	0.47
C_5108	0.36
C_5109	0.35
C_5110	0.16
C_5111	0.955
C_5112	1.0434
C_5113	1.0207
C_5114	0.9905
C_5115	1.052
C_5116	1.0287
C_5117	1.0329
C_5118	0.987
C_5119	0.8
C_5120	0.97
C_5121	0.89
C_5122	0.954
C_5123	0.924
C_5124	0.89
C_5125	0.83
C_5126	0.76
C_5127	1.0085
C_5128	0.86
C_5129	0.969
C_5130	0.961
C_5131	0.93
C_5132	0.77
C_5133	0.71
C_5134	0.58
C_5135	0.963
C_5136	1.275
C_5137	0.85
C_5138	1.123
C_5139	1.0757
C_5140	0.85
C_5141	0.87
C_5142	0.28
C_5143	0.87
C_5144	0.75
C_5145	0.79
C_5146	0.58
C_5147	0.41
C_5148	0.32
C_5149	0.32
C_5150	0.21
C_5151	0.71
C_5152	0.87
C_5153	0.94
C_5154	0.963
C_5155	1.15
C_5156	1.187
C_5157	1.0894
C_5158	0.929
C_5159	1.126
C_5160	1.199
C_5161	1.14
C_5162	1.097
C_5163	0.9
C_5164	0.989
C_5165	0.73
C_5166	0.32
C_5167	0.85
C_5168	0.938
C_5169	0.86
C_5170	0.76
C_5171	0.66
C_5172	0.52
C_5173	0.4
C_5174	0.29
C_5175	0.82
C_5176	0.906
C_5177	0.89
C_5178	0.86
C_5179	0.984
C_5180	0.925
C_5181	0.58
C_5182	0.45
C_5183	1.441
C_5184	0.9
C_5185	1.306
C_5186	0.9939
C_5187	1.254
C_5188	1.105
C_5189	0.73
C_5190	0.62
C_5191	0.9957
C_5192	2.02
C_5193	1.597
C_5194	1.141
C_5195	1.766
C_5196	0.81
C_5197	1.321
C_5198	0.925
C_5199	0.8
C_5200	1.411
C_5201	0.85
C_5202	1.0435
C_5203	0.69
C_5204	0.73
C_5205	0.44
C_5206	0.36
C_5207	0.922
C_5208	1.0714
C_5209	0.65
C_5210	1.67
C_5211	0.76
C_5212	1.56
C_5213	1.0933
C_5214	0.77
C_5215	0.62
C_5216	1.361
C_5217	1.63
C_5218	1.0094
C_5219	0.96
C_5220	1.369
C_5221	0.963
C_5222	0.57
C_5223	1.0104
C_5224	1.403
C_5225	0.76
C_5226	1.0869
C_5227	0.67
C_5228	1.627
C_5229	0.62
C_5230	0.39
C_5231	0.929
C_5232	0.8
C_5233	0.76
C_5234	0.72
C_5235	0.84
C_5236	0.943
C_5237	0.63
C_5238	0.33
C_5239	1.0265
C_5240	1.0693
C_5241	0.9912
C_5242	0.981
C_5243	1.0595
C_5244	1.0231
C_5245	0.968
C_5246	0.74
C_5247	1.0414
C_5248	1.071
C_5249	1.0343
C_5250	0.969
C_5251	1.109
C_5252	1.0529
C_5253	0.989
C_5254	0.69
C_5255	0.972
C_5256	0.85
C_5257	0.83
C_5258	0.73
C_5259	0.68
C_5260	0.59
C_5261	0.52
C_5262	0.41
C_5263	0.936
C_5264	0.84
C_5265	0.955
C_5266	1.0072
C_5267	1.0117
C_5268	1.116
C_5269	1.0716
C_5270	0.925
C_5271	1.0999
C_5272	1.147
C_5273	1.0589
C_5274	0.86
C_5275	0.82
C_5276	0.71
C_5277	0.51
C_5278	0.26
C_5279	0.74
C_5280	0.915
C_5281	0.918
C_5282	0.84
C_5283	0.74
C_5284	0.75
C_5285	0.74
C_5286	0.65
C_5287	0.86
C_5288	0.88
C_5289	0.963
C_5290	0.903
C_5291	0.927
C_5292	0.88
C_5293	0.83
C_5294	0.69
C_5295	1.136
C_5296	1.217
C_5297	0.908
C_5298	1.335
C_5299	1.148
C_5300	1.162
C_5301	1.111
C_5302	1.0549
C_5303	1.006
C_5304	1.146
C_5305	1.0149
C_5306	1.126
C_5307	0.971
C_5308	1.0237
C_5309	0.985
C_5310	0.31
C_5311	0.87
C_5312	0.69
C_5313	0.62
C_5314	0.5
C_5315	0.41
C_5316	0.35
C_5317	0.36
C_5318	0.32
C_5319	0.903
C_5320	0.923
C_5321	0.955
C_5322	0.85
C_5323	0.73
C_5324	0.58
C_5325	0.49
C_5326	0.45
C_5327	0.982
C_5328	0.932
C_5329	1.0221
C_5330	0.89
C_5331	0.64
C_5332	0.48
C_5333	0.42
C_5334	0.36
C_5335	0.929
C_5336	0.97
C_5337	0.921
C_5338	0.73
C_5339	0.54
C_5340	0.46
C_5341	0.4
C_5342	0.32
C_5343	0.81
C_5344	0.903
C_5345	0.984
C_5346	0.74
C_5347	1.0165
C_5348	0.8
C_5349	0.85
C_5350	0.12
C_5351	1.0366
C_5352	0.975
C_5353	1.0232
C_5354	0.9986
C_5355	1.0166
C_5356	0.988
C_5357	0.988
C_5358	0.95
C_5359	1.019
C_5360	0.922
C_5361	1.0452
C_5362	0.978
C_5363	1.0308
C_5364	0.954
C_5365	1.0241
C_5366	0.85
C_5367	0.77
C_5368	0.59
C_5369	0.35
C_5370	0.26
C_5371	0.23
C_5372	0.22
C_5373	0.2
C_5374	0.2
C_5375	0.9945
C_5376	0.953
C_5377	1.106
C_5378	0.958
C_5379	1.0722
C_5380	0.905
C_5381	1.18
C_5382	0.9922
C_5383	1.0742
C_5384	1.0049
C_5385	1.162
C_5386	0.9
C_5387	0.88
C_5388	0.6
C_5389	0.34
C_5390	0.24
C_5391	0.948
C_5392	0.92
C_5393	0.77
C_5394	0.55
C_5395	0.3
C_5396	0.28
C_5397	0.24
C_5398	0.24
C_5399	0.81
C_5400	0.944
C_5401	0.905
C_5402	0.99945
C_5403	0.9
C_5404	0.88
C_5405	0.984
C_5406	0.937
C_5407	0.984
C_5408	1.0992
C_5409	0.951
C_5410	1.069
C_5411	0.972
C_5412	1.0843
C_5413	0.88
C_5414	0.987
C_5415	0.979
C_5416	1.176
C_5417	0.973
C_5418	1.144
C_5419	0.977
C_5420	1.0457
C_5421	0.95
C_5422	0.88
C_5423	0.936
C_5424	0.89
C_5425	0.36
C_5426	0.23
C_5427	0.14
C_5428	0.12
C_5429	0.08
C_5430	0.09
C_5431	1.0584
C_5432	1.0231
C_5433	0.967
C_5434	0.99962
C_5435	0.922
C_5436	0.8
C_5437	0.32
C_5438	0.2
C_5439	0.9937
C_5440	1.215
C_5441	0.9958
C_5442	1.106
C_5443	0.81
C_5444	0.75
C_5445	0.21
C_5446	0.16
C_5447	1.006
C_5448	0.933
C_5449	0.988
C_5450	0.6
C_5451	0.39
C_5452	0.23
C_5453	0.16
C_5454	0.12
C_5455	0.936
C_5456	0.83
C_5457	0.98
C_5458	0.926
C_5459	1.151
C_5460	0.82
C_5461	1.0869
C_5462	0.37
C_5463	1.0068
C_5464	1.121
C_5465	1.0384
C_5466	1.105
C_5467	1.0132
C_5468	1.0573
C_5469	0.911
C_5470	0.933
C_5471	1.0574
C_5472	1.0993
C_5473	1.033
C_5474	1.0384
C_5475	1.0652
C_5476	1.161
C_5477	0.902
C_5478	0.78
C_5479	1.0591
C_5480	1.0255
C_5481	1.0087
C_5482	0.94
C_5483	0.89
C_5484	0.976
C_5485	0.85
C_5486	0.76
C_5487	1.0375
C_5488	0.939
C_5489	0.962
C_5490	0.935
C_5491	1.0261
C_5492	1.0403
C_5493	0.934
C_5494	1.0729
C_5495	1.128
C_5496	0.965
C_5497	1.104
C_5498	0.88
C_5499	1.0155
C_5500	0.89
C_5501	0.64
C_5502	0.47
C_5503	0.923
C_5504	0.985
C_5505	0.932
C_5506	0.906
C_5507	0.928
C_5508	1.0355
C_5509	0.902
C_5510	0.985
C_5511	0.969
C_5512	0.83
C_5513	1.0175
C_5514	0.987
C_5515	1.135
C_5516	0.921
C_5517	1.0161
C_5518	0.83
C_5519	0.82
C_5520	1.207
C_5521	0.74
C_5522	1.11
C_5523	0.67
C_5524	0.85
C_5525	0.42
C_5526	0.32
C_5527	0.88
C_5528	1.0381
C_5529	0.89
C_5530	1.111
C_5531	0.82
C_5532	0.6
C_5533	0.46
C_5534	0.928
C_5535	0.906
C_5536	0.62
C_5537	0.75
C_5538	0.6
C_5539	0.66
C_5540	0.47
C_5541	1.143
C_5542	0.989
C_5543	0.905
C_5544	1.0331
C_5545	1.214
C_5546	0.9974
C_5547	1.135
C_5548	0.78
C_5549	1.17
C_5550	1.125
C_5551	1.0245
C_5552	1.0843
C_5553	0.66
C_5554	0.63
C_5555	0.37
C_5556	0.33
C_5557	0.9968
C_5558	0.947
C_5559	0.86
C_5560	0.81
C_5561	0.71
C_5562	0.66
C_5563	0.52
C_5564	0.62
C_5565	1.00026
C_5566	1.0815
C_5567	1.0876
C_5568	1.182
C_5569	1.135
C_5570	0.84
C_5571	0.54
C_5572	0.34
C_5573	1.175
C_5574	0.9
C_5575	1.169
C_5576	0.7
C_5577	0.969
C_5578	0.48
C_5579	0.63
C_5580	0.27
C_5581	1.214
C_5582	1.122
C_5583	1.191
C_5584	1.257
C_5585	1.0461
C_5586	0.86
C_5587	0.47
C_5588	0.12
C_5589	1.217
C_5590	0.78
C_5591	1.289
C_5592	0.61
C_5593	0.925
C_5594	0.57
C_5595	0.76
C_5596	0.48
C_5597	0.79
C_5598	0.9934
C_5599	0.926
C_5600	1.141
C_5601	1.196
C_5602	1.149
C_5603	1.0952
C_5604	0.978
C_5605	1.0632
C_5606	1.138
C_5607	1.173
C_5608	1.361
C_5609	0.68
C_5610	0.75
C_5611	0.24
C_5612	0.23
C_5613	0.901
C_5614	1.212
C_5615	0.74
C_5616	0.91
C_5617	0.86
C_5618	0.99922
C_5619	0.76
C_5620	0.79
C_5621	0.89
C_5622	0.956
C_5623	0.78
C_5624	0.951
C_5625	0.72
C_5626	0.74
C_5627	0.43
C_5628	0.41
C_5629	1.0172
C_5630	1.0661
C_5631	1.0379
C_5632	1.0045
C_5633	0.87
C_5634	0.37
C_5635	0.21
C_5636	0.17
C_5637	1.104
C_5638	1.0887
C_5639	1.0444
C_5640	0.926
C_5641	1.0287
C_5642	0.77
C_5643	0.41
C_5644	0.08
C_5645	0.979
C_5646	0.978
C_5647	0.931
C_5648	0.77
C_5649	0.51
C_5650	0.51
C_5651	0.32
C_5652	0.27
C_5653	0.82
C_5654	0.87
C_5655	0.989
C_5656	1.039
C_5657	1.0458
C_5658	0.965
C_5659	0.946
C_5660	0.43
C_5661	0.89
C_5662	0.987
C_5663	0.81
C_5664	0.83
C_5665	1.01
C_5666	0.76
C_5667	0.58
C_5668	0.34
C_5669	0.8
C_5670	0.81
C_5671	0.85
C_5672	0.73
C_5673	0.933
C_5674	0.4
C_5675	0.32
C_5676	0.14
C_5677	1.101
C_5678	0.979
C_5679	1.0436
C_5680	1.0124
C_5681	1.0846
C_5682	1.0518
C_5683	0.983
C_5684	0.928
C_5685	1.0365
C_5686	1.0373
C_5687	1.0732
C_5688	1.0996
C_5689	1.0833
C_5690	0.989
C_5691	0.946
C_5692	0.87
C_5693	0.89
C_5694	0.939
C_5695	0.961
C_5696	0.946
C_5697	0.81
C_5698	0.94
C_5699	0.86
C_5700	0.81
C_5701	0.979
C_5702	0.99938
C_5703	0.969
C_5704	0.961
C_5705	0.87
C_5706	0.986
C_5707	0.919
C_5708	1.0247
C_5709	1.0171
C_5710	0.943
C_5711	1.0266
C_5712	0.975
C_5713	0.9934
C_5714	1.0034
C_5715	0.984
C_5716	0.77
C_5717	0.956
C_5718	1.0384
C_5719	1.008
C_5720	0.933
C_5721	0.925
C_5722	0.949
C_5723	0.87
C_5724	0.9
C_5725	0.88
C_5726	0.931
C_5727	0.983
C_5728	1.0865
C_5729	0.988
C_5730	0.925
C_5731	0.91
C_5732	0.82
C_5733	1.14
C_5734	1.0544
C_5735	1.0274
C_5736	0.87
C_5737	0.9
C_5738	0.52
C_5739	0.48
C_5740	0.36
C_5741	1.118
C_5742	1.126
C_5743	0.83
C_5744	0.912
C_5745	0.7
C_5746	0.66
C_5747	0.6
C_5748	0.39
C_5749	1.0791
C_5750	0.83
C_5751	0.89
C_5752	0.75
C_5753	0.79
C_5754	0.8
C_5755	0.69
C_5756	0.7
C_5757	1.0257
C_5758	1.0359
C_5759	0.94
C_5760	0.91
C_5761	1.0782
C_5762	1.136
C_5763	0.986
C_5764	0.79
C_5765	0.956
C_5766	1.231
C_5767	0.936
C_5768	0.983
C_5769	0.69
C_5770	0.74
C_5771	0.49
C_5772	0.44
C_5773	1.139
C_5774	0.89
C_5775	0.8
C_5776	0.89
C_5777	0.88
C_5778	0.73
C_5779	0.923
C_5780	0.72
C_5781	0.934
C_5782	0.901
C_5783	0.983
C_5784	0.79
C_5785	1.0263
C_5786	0.65
C_5787	0.5
C_5788	0.33
C_5789	1.105
C_5790	1.0061
C_5791	1.0422
C_5792	0.934
C_5793	0.86
C_5794	0.67
C_5795	0.64
C_5796	0.44
C_5797	1.0238
C_5798	1.0098
C_5799	0.937
C_5800	0.89
C_5801	0.8
C_5802	0.76
C_5803	0.75
C_5804	0.45
C_5805	0.82
C_5806	0.78
C_5807	0.73
C_5808	0.61
C_5809	0.56
C_5810	0.47
C_5811	0.4
C_5812	0.31
C_5813	0.86
C_5814	0.89
C_5815	0.908
C_5816	0.984
C_5817	1.00024
C_5818	1.143
C_5819	0.83
C_5820	0.63
C_5821	1.0179
C_5822	1.0289
C_5823	1.071
C_5824	0.85
C_5825	0.59
C_5826	0.58
C_5827	0.42
C_5828	0.32
C_5829	0.81
C_5830	0.84
C_5831	0.77
C_5832	0.73
C_5833	0.7
C_5834	0.71
C_5835	0.53
C_5836	0.48
C_5837	0.915
C_5838	0.9994
C_5839	0.931
C_5840	0.9916
C_5841	0.919
C_5842	0.82
C_5843	0.6
C_5844	0.62
C_5845	1.0517
C_5846	1.0033
C_5847	1.13
C_5848	0.963
C_5849	1.0593
C_5850	0.921
C_5851	0.902
C_5852	0.64
C_5853	1.0337
C_5854	0.963
C_5855	1.136
C_5856	1.0025
C_5857	0.956
C_5858	0.82
C_5859	0.92
C_5860	0.77
C_5861	1.154
C_5862	1.0938
C_5863	1.149
C_5864	0.935
C_5865	1.131
C_5866	0.87
C_5867	0.923
C_5868	0.9
C_5869	0.995
C_5870	1.0051
C_5871	0.86
C_5872	1.0967
C_5873	1.203
C_5874	1.12
C_5875	0.92
C_5876	1.0933
C_5877	1.0337
C_5878	1.122
C_5879	0.927
C_5880	0.89
C_5881	0.8
C_5882	0.908
C_5883	0.58
C_5884	0.911
C_5885	0.83
C_5886	0.909
C_5887	1.0778
C_5888	1.0905
C_5889	0.987
C_5890	0.88
C_5891	0.944
C_5892	1.0508
C_5893	0.85
C_5894	0.929
C_5895	1.0989
C_5896	1.0432
C_5897	0.81
C_5898	0.75
C_5899	1.0041
C_5900	1.0357
C_5901	1.0506
C_5902	1.0528
C_5903	0.976
C_5904	0.975
C_5905	0.88
C_5906	0.8
C_5907	1.0035
C_5908	1.0658
C_5909	0.97
C_5910	1.0784
C_5911	0.944
C_5912	0.93
C_5913	0.919
C_5914	0.78
C_5915	0.943
C_5916	0.9
C_5917	0.81
C_5918	0.67
C_5919	0.56
C_5920	0.55
C_5921	0.48
C_5922	0.11
C_5923	0.916
C_5924	1.0531
C_5925	1.00011
C_5926	0.966
C_5927	1.139
C_5928	1.158
C_5929	0.9947
C_5930	0.56
C_5931	0.9963
C_5932	1.0838
C_5933	1.0584
C_5934	0.973
C_5935	0.62
C_5936	0.56
C_5937	0.44
C_5938	0.42
C_5939	0.89
C_5940	1.0138
C_5941	0.87
C_5942	0.94
C_5943	0.86
C_5944	0.81
C_5945	0.62
C_5946	0.69
C_5947	0.82
C_5948	0.922
C_5949	0.9
C_5950	0.938
C_5951	0.999978
C_5952	0.976
C_5953	0.79
C_5954	0.8
C_5955	1.154
C_5956	0.947
C_5957	1.106
C_5958	0.88
C_5959	1.0838
C_5960	0.83
C_5961	0.937
C_5962	0.54
C_5963	1.0112
C_5964	1.0815
C_5965	1.0528
C_5966	1.134
C_5967	1.0972
C_5968	0.937
C_5969	0.974
C_5970	0.7
C_5971	0.987
C_5972	0.84
C_5973	0.942
C_5974	0.78
C_5975	0.75
C_5976	0.6
C_5977	0.69
C_5978	0.4
C_5979	0.84
C_5980	1.0843
C_5981	1.0575
C_5982	0.959
C_5983	1.184
C_5984	0.988
C_5985	0.973
C_5986	0.8
C_5987	1.12
C_5988	0.979
C_5989	1.0515
C_5990	1.0038
C_5991	0.78
C_5992	0.53
C_5993	0.57
C_5994	0.3
C_5995	0.89
C_5996	1.174
C_5997	0.962
C_5998	1.0416
C_5999	0.88
C_6000	0.965
C_6001	0.77
C_6002	0.78
C_6003	0.94
C_6004	0.944
C_6005	0.907
C_6006	0.957
C_6007	0.981
C_6008	0.967
C_6009	0.8
C_6010	0.75
C_6011	1.0761
C_6012	0.9984
C_6013	1.276
C_6014	1.121
C_6015	0.86
C_6016	0.72
C_6017	0.4
C_6018	0.16
C_6019	1.0011
C_6020	1.144
C_6021	0.85
C_6022	0.82
C_6023	0.57
C_6024	0.26
C_6025	0.17
C_6026	0.14
C_6027	1.0907
C_6028	0.7
C_6029	1.192
C_6030	1.159
C_6031	1.0233
C_6032	0.76
C_6033	1.0545
C_6034	0.85
C_6035	1.126
C_6036	1.331
C_6037	1.227
C_6038	1.299
C_6039	1.0464
C_6040	0.979
C_6041	0.9
C_6042	0.981
C_6043	0.938
C_6044	1.0966
C_6045	1.144
C_6046	0.938
C_6047	0.7
C_6048	0.77
C_6049	0.72
C_6050	0.43
C_6051	0.963
C_6052	1.0962
C_6053	0.926
C_6054	0.957
C_6055	0.89
C_6056	1.0424
C_6057	1.0587
C_6058	1.0196
C_6059	0.954
C_6060	0.77
C_6061	1.0694
C_6062	0.9945
C_6063	0.8
C_6064	0.78
C_6065	0.5
C_6066	0.27
C_6067	1.0697
C_6068	1.119
C_6069	1.0497
C_6070	0.96
C_6071	0.951
C_6072	0.978
C_6073	0.8
C_6074	0.66
C_6075	0.78
C_6076	1.0559
C_6077	1.137
C_6078	1.145
C_6079	0.9
C_6080	0.82
C_6081	0.82
C_6082	0.43
C_6083	0.78
C_6084	0.83
C_6085	0.928
C_6086	0.69
C_6087	0.51
C_6088	0.58
C_6089	0.52
C_6090	0.38
C_6091	0.88
C_6092	0.962
C_6093	1.156
C_6094	1.148
C_6095	0.88
C_6096	1.0643
C_6097	0.987
C_6098	0.99
C_6099	0.9937
C_6100	1.0662
C_6101	0.952
C_6102	1.0928
C_6103	0.81
C_6104	0.948
C_6105	0.76
C_6106	0.35
C_6107	1.0032
C_6108	0.88
C_6109	0.964
C_6110	0.963
C_6111	0.83
C_6112	0.75
C_6113	0.68
C_6114	0.52
C_6115	0.9
C_6116	1.0791
C_6117	1.0025
C_6118	1.18
C_6119	1.0035
C_6120	0.963
C_6121	0.72
C_6122	0.59
C_6123	1.212
C_6124	1.128
C_6125	1.0718
C_6126	0.9907
C_6127	1.0161
C_6128	1.0013
C_6129	0.88
C_6130	0.69
C_6131	1.0728
C_6132	1.262
C_6133	0.988
C_6134	1.0726
C_6135	0.87
C_6136	0.87
C_6137	0.78
C_6138	0.74
C_6139	0.923
C_6140	0.9913
C_6141	1.0976
C_6142	0.9963
C_6143	0.86
C_6144	0.84
C_6145	0.83
C_6146	0.82
C_6147	1.123
C_6148	1.0741
C_6149	1.0177
C_6150	0.97
C_6151	1.191
C_6152	1.151
C_6153	0.957
C_6154	0.9964
C_6155	1.0181
C_6156	1.173
C_6157	1.0527
C_6158	0.976
C_6159	0.88
C_6160	0.86
C_6161	0.66
C_6162	0.63
C_6163	0.981
C_6164	0.89
C_6165	1.0313
C_6166	0.932
C_6167	1.0858
C_6168	1.04
C_6169	0.961
C_6170	0.86
C_6171	0.75
C_6172	0.911
C_6173	0.81
C_6174	0.8
C_6175	0.905
C_6176	1.0775
C_6177	0.79
C_6178	0.8
C_6179	1.0321
C_6180	1.043
C_6181	0.86
C_6182	1.102
C_6183	0.89
