	C32	MDAMB435S	UACC257	WM793	BT20	EFM19	HCC70	SKBR3	HCC4006	LU99	NCIH1341	NCIH1650	NCIH1703	NCIH1944	NCIH211	NCIH23	NCIH520	NCIH727	SBC5	SW1573	LS411N	SW403	HUPT3	PK45H	COLO679	MELHO	UACC62	WM88	BT474	HCC1187	HMC18	UACC812	HCC2935	LOUNH91	NCIH1299	NCIH1648	NCIH1694	NCIH1915	NCIH2087	NCIH2286	NCIH441	NCIH661	RERFLCMS	SW1271	LS123	SW1417	KP2	PK59	HMCB	RPMI7951	WM115	WM983B	BT549	HCC1395	MDAMB415	ZR751	EBC1	LCLC103H	NCIH1092	NCIH1573	NCIH1693	NCIH1869	NCIH2030	NCIH2228	NCIH358	NCIH650	RERFLCAI	SKMES1	HCC56	SNUC2A	KP3	SU8686	HT144	SKMEL24	WM1799	CAL851	HCC1569	MDAMB436	ZR7530	DV90	HCC827	NCIH1048	NCIH1563	NCIH1666	NCIH1793	NCIH2023	NCIH2172	NCIH3255	NCIH647	PC14	SKLU1	T3M10	COLO320	SKCO1	T84	KP4	K029AX	SKMEL30	WM2664	CAMA1	HCC1806	MDAMB468	CAL12T	HCC78	LUDLU1	NCIH1355	NCIH1651	NCIH1792	NCIH1975	NCIH2170	NCIH2444	NCIH522	NCIH810	SHP77	SW900	COLO201	NCIH747	SW480	L33	SW1990
G3BP1	1.4454952318395835	-0.9971724202504694	0.1881332510984437	0.4028181027700809	-1.750813455912245	-1.0037992090994283	-0.3835565847592301	0.7058174935302141	0.3986943088502293	1.7805911138478698	0.8110781092186434	-0.5001413582601552	1.116126929576051	-0.7219435617065939	-0.7000458543715877	-0.3318842480182123	1.1154665165968445	0.5013152250454386	-0.3388631386056336	2.1157042097177694	0.5713125017101626	-0.6522189538984482	-0.2439578518538386	-0.6178079579366942	-1.0428582373374624	0.9329457493167992	0.1036084963807759	0.8391751574493076	-0.6340069086866198	-0.6162715093332868	-0.3038300805805002	-2.222856414442915	-1.8274004804655688	0.6899035652889052	0.988117641304054	1.1255007829884671	-0.1536605050297754	-0.3847326755818729	0.6463171604087131	0.879858208472732	1.0999919322022442	-0.0764627486292661	0.151449460498639	1.5631363214004128	0.0482261468007119	1.0661567490122104	0.2323106182661528	-1.7132046540248158	0.5005330348450626	-1.150220275770475	0.6656255400082183	2.130734075182229	1.5741259584435974	0.3911498250586586	-1.0121898422607791	-1.2172713175825347	0.1280901802027389	0.3787870398390533	-1.193967905888599	-2.011195132720647	0.64427224781707	0.4104423564561115	-1.3606992823957036	0.6238145845304854	-0.6948044269615672	1.1342964714939847	0.1465549371178554	-0.7587054734298038	0.3517779359745711	-0.633419589833321	-1.819146902020731	-1.5321512075681836	0.5879521243600809	-0.6473158135162588	0.7459144188880176	-0.9944969911147334	0.1161632932956223	0.6157772820963	-1.8002502090037285	0.2486651628601187	0.6201577551187827	0.296643169928203	-0.7990438458319971	1.7377601539663723	-0.3283719376463304	1.7788372498589915	-1.515942936096174	-1.7810977705469522	0.7326292054748411	0.3062253545639867	0.043918354193268	0.3006542838981635	-0.5008012356476081	-1.065512455926222	-0.1589415085917132	1.1435149343227882	-0.0856060907798488	2.7468934687127176	-0.6525529632904029	0.3435976161935052	-1.948122458855918	-0.3789506940471125	-0.484894182614582	0.493149439981609	0.2443935194675631	-0.7671919870099354	-0.4394028531311379	0.5571878337642345	0.5162698725787127	-0.2745915199318833	-1.2190046276850273	0.0843156131347119	-0.5286956452004075	-0.8716413142706758	-1.5395738727376294	0.4816644226501204	1.1900890639745132	1.1481705168065686	1.0116016528570044	0.6916621451852143
PTK7	-1.6857362430642542	-1.917941983194732	-0.5524142466627633	0.5732753234826006	1.2958389292774954	1.2051404233240774	1.1387170940536977	-1.6018164562825432	0.1272978732432551	1.006296668371016	0.7066267683054215	0.7577087979490195	-0.368569720473785	-1.7333842520210223	0.6395564386877394	-0.4239149697918467	1.9176347142013368	-1.1755611871858045	1.3383406070168635	-2.0119431471136093	-0.3763180720486381	-1.972058986318408	-0.8463507909821648	-0.1202073075816857	-1.9370294200872544	-0.3197918910933628	-1.3706776082769945	-0.1548097463129142	0.68026539114743	1.149123745809936	-1.7268102305861035	-0.9845967424566844	1.5083400270339862	0.7909765295010198	-0.648599030867033	0.2147768000103938	0.5121562839720974	-0.9115657293519382	-0.1822543703492248	-0.2832049674142454	0.5792450039285432	0.9513047791722612	-0.9007220746209216	-0.881654719703973	0.4809805888053791	2.031761105879107	0.8177317387516879	-1.0657129825100105	0.0207181257622476	0.8513403018202054	-0.5686073490215731	0.1119366052785279	1.1495526571068584	1.543420277042839	0.9935935275164124	-0.7828826808128393	-0.3969723158963378	1.0447877123881453	0.4935260930204159	0.2397062126214154	0.4011827398982042	0.4058550779527421	-0.18616897488976	0.180203387442137	0.5401935529167574	-0.5506854026258861	0.1042053212942083	0.1492092013875602	1.296786136182691	-0.8105645974440003	-2.027721040188228	0.537073331948009	-0.3303381270633385	-1.5209682865034484	0.4184107009702086	0.9920388100134616	1.714685082439657	0.0933617585402484	-0.6412536395752422	-2.111193465217285	0.3628722675079984	1.140854193457615	0.0126439177247704	0.9171851873377324	-0.4643178057434973	-1.5977751443227717	0.0683048360758861	1.3089405408086494	0.5498407732649028	0.7292388463793948	0.285578981921107	-0.9320971306488952	1.0998803713806389	-1.7844346570841172	-1.938671463899584	0.955347598440303	-1.901654054500241	0.7468687628339987	-0.811078997731033	-1.0651199087974554	1.034444457171617	1.1185697578466025	-0.0971896897122717	0.3022225514017773	0.8300401674928233	-0.0376742113149308	-1.1263167384801314	-0.954594616617042	0.4028256175997333	-0.2725768314720539	0.4498199883307253	1.2325025810862424	0.4622619574509325	-0.1212783325948774	0.1896880810000747	0.7501189025567844	0.1316609277629215	0.1889349157099236	0.6045204564074704	-0.3942665459091352
SKP2	-1.2803617421067102	-0.0076903451866387	-0.3192029575381698	-0.0377322566223658	2.104103385128019	-1.1429335356464538	1.7087032686336368	-0.749783903038219	-1.60888824515787	0.1663259390740699	0.6934827831199497	1.2772748204708089	0.3784386005918112	0.5527577603310987	2.090229374134124	0.4341977852586709	1.4309732727697646	-0.4530472040118411	-1.83500127255912	1.2979973114423018	1.4807892681478925	0.2133463449315771	-0.5562451517386028	0.9707409486907164	-0.0619736539488307	-0.129962748069952	0.0476514145704449	0.5340754542287452	-0.2348641531791974	1.212263860869539	-0.0363660043803905	-1.833800268408012	-0.5836964721751641	0.5258070034387485	-0.0953756250081505	-0.9666836453168268	2.80473014444676	-1.5470759351226715	-0.4407483718741509	-0.4614871800219584	0.4285386909435247	1.059285758227631	-1.5667356948749993	0.0307214964199244	0.3483224111116121	-0.9517985434573396	0.8466300495357995	-0.6930727312062617	0.6360195158668881	-1.0977371535102975	-0.7668816311706672	0.1487836695618226	0.2412261460270618	-0.2852452071028981	-1.9193142336691749	-0.4603400413044662	-0.2828841178675442	-0.0359458148871649	1.1602763738833564	-1.0166208162714625	0.6862627491765908	1.364300790922558	-0.3901779868411565	-1.8953041201189296	0.6353443305990976	-1.0667244166465837	0.3423174331363778	-1.0835848293847568	-0.5133772234057049	-1.1449718381116207	-1.0494295017281068	-1.754716870718698	0.4649569096132726	-1.0613597139044968	0.8537257649202787	0.0772857624602634	-0.4232179469665449	0.626452278942703	-0.6842899774495057	0.5302681871191598	-0.6906049202014042	1.925822005209593	-0.4075987764121108	-0.6678663139775193	-0.3317854603585458	-0.4300431756052177	1.4657195833691123	-0.251246721889946	-0.7611865117824236	1.3189451081524366	-1.8291241971951044	-0.2661857163507892	1.4947431082870972	0.0084777132434385	-1.3264578978841366	-0.5524082200108054	-0.1768077176236402	-0.0169369693108099	-0.090884657829603	-0.3320612446581183	0.4972296439499823	-0.0379293926031221	1.4761531135173638	-0.8340442185816764	1.6469883934346652	-0.6693090621540433	2.2317295147023555	0.181846646091019	0.2709227028962166	0.748942387439763	-1.224010083520383	-0.0884811753988649	2.152677071462413	0.8771494754254329	-0.1845101675565261	0.2009129392799128	-0.2479003310160162	-1.0518189797885649	0.6569978295616888	-0.5640113013500528
ATM	0.6028124707258321	1.690825154537302	2.902729543425507	0.2762876085193207	-0.1046283319385672	-0.9438543001701448	-0.5669166343025713	-1.3526737713489374	-0.5896817925681022	-0.4962897343677278	0.2259310916754791	-0.639064466796071	0.353363489867365	0.0404973255411561	0.4413354079675274	-0.4519272051500984	0.3839777758310045	0.4246806637783056	0.57551964643543	0.9041465323952712	-0.4564183037761182	-0.2504166267496143	-1.3642529113687074	0.374766516728281	1.2075276252794112	1.103259243286579	0.9129920825213867	0.4028627534757166	-1.339762261016492	-1.8894082062559967	0.6560767812062247	-0.3217895405522658	-0.3329843077475752	-0.2052785620598245	-0.0472477329569882	-0.5702579754103902	-0.6927182119638259	0.8438421378251375	0.0945631233770695	0.7327712604886795	0.4538943452346808	1.315589735796065	-0.0044411571431492	1.8860629655771148	-0.6231937958302229	-0.1637840816491515	-0.5519830168757085	0.3459069111704585	-0.7217099620421324	1.0421928119248265	1.4278942684892963	0.2768731767247541	0.0761989404491672	-1.3878994707169434	-1.5614417273710908	0.0836248580759596	-0.9493430684738312	-0.0865402633225947	1.3126694848621523	-0.2793023010456321	1.2674863228562736	-1.9887613572499747	0.9704993905486474	0.3741447119316253	0.3445190930061942	2.399311024907965	0.7487823559398398	0.6917936652502553	0.1952619480359543	-0.5660614270091642	1.0825269367199273	1.4610330701163163	-0.9408823381587056	-0.2826335181098195	2.1949824634608235	-1.74306487635476	-1.1332610206091231	-0.879028595263788	-1.9166742879016216	-0.4189561282018368	-0.8182910473816034	0.2105073966690142	-0.3127673683595049	-0.7458849309436737	0.0588251690615801	-0.5665097420098629	0.5217186390231958	-1.6349678115748538	-0.1424907264440125	-1.5062768274860705	0.8978928107049097	0.4209467698318191	-0.3261745491844098	-1.9780213233112731	-1.0853367900051716	1.283960676947211	2.272028988984553	0.1840897566579759	2.6025318361656824	-1.7037419558403857	-0.0869213887451641	-0.71601990018465	-0.2051782636542616	-0.6590617932138421	-0.4377988669912689	0.281162055614347	0.0577505013114637	0.4093933775953478	0.3130942004730591	-0.2910493923358415	-1.5576217250151674	1.786275422070278	-0.2556002025881072	-0.6379794955505088	0.1012600963570556	-0.3337961175356286	-0.0963687148565643	-1.1366364487831522	-0.4992649856795512	0.0448392240699989
GRB10	0.0818849039628409	0.2991860828425909	0.2225276838310614	1.2989275055381158	-1.594683773490705	0.930215732494456	0.145983138135784	-1.2716584679098413	0.9844380967437332	-0.3000369334965995	0.7805262116681916	-1.732317870509766	0.550139504718768	-0.1119480141021425	-1.1078592726164314	-0.9540805180475738	1.624811566241286	1.1692111409719237	-1.3173673306235685	0.252324001100352	0.7914999280323883	0.1980875337806869	-0.4205079510048188	0.4932918092690525	0.2425978564039169	1.0951725448316405	0.7684251010037321	1.1618081131850992	1.097650844182071	1.121998735189118	-2.050094938674786	0.0426621624359362	0.5542705729509629	0.2785249719329264	-2.0435776426169108	0.3150337343657722	0.5491014021903279	-0.0492325514980693	0.5610263670798457	-1.2829267089170933	-0.5629238630857757	-1.277789377256553	0.9756411382953278	-2.028200607227012	0.5963496149802224	-0.9952021452456394	-2.013884711542393	-0.3423821804067994	1.47637564999879	1.2835946001123195	2.0886632273003647	0.7364379794715964	-0.2557473663356047	0.5905329918444382	0.0708514473173371	-0.7400634628809056	-1.1456068425041448	0.5183480841949202	-0.6499878718417866	-0.4009385598653283	-1.823010028858803	0.4695574325077605	-0.2812410830289995	1.6031825932866788	-0.0457927247512236	-0.8123065964984455	0.7124807574478005	1.5117908335414112	-1.380021637858141	-1.2960198537329748	-1.9213973204316752	0.7387963889168493	0.8450961134239136	-0.2953199802743638	0.6310499905811214	-0.9709339803963716	-0.4029159718005791	0.6953949393214125	0.6143997202866569	0.0341084259238263	0.5002624590712209	1.0819513683204611	-0.17486896287328	1.0148455982156606	0.5425290316932148	-0.3371487826195518	-0.0109008527504532	0.5075544912155374	0.5030929877966346	0.2419408469579746	0.674438393601213	0.0713933596614311	0.1554896599689543	-1.96746990258072	0.1351703991431156	-0.8771055710673769	1.1245088659568383	0.4188070549458934	0.9745840219800184	1.2714130631937166	-1.8963662401979149	-0.3569772681252225	-2.029619941493531	-0.7665262345594707	-0.0201065153448693	-1.1259257264759952	0.4330613345352444	0.6755254805790118	1.6753141171796586	0.5776000492059247	0.9264769740475504	-1.9516530136840728	0.3350083704640398	0.10718205121677	1.0886112447916791	0.761444354075068	-0.8600116538538676	-0.8316794399328806	-1.131283724616408	-1.3865627821447408
BIK	-0.8011315728957227	-1.2275492375601191	-1.1124949438360052	-0.9804200990027372	-0.722619718620866	0.0571556246957972	0.4447232835637617	0.4233001632105727	-0.473854084178843	-0.9664339820139688	-0.5516323807085819	-0.215502385854999	-0.8324086010215225	1.3046121032575049	0.5790667966494766	-0.7944160467578656	-0.8303157447932967	-0.5760916087033224	-0.7875830764697905	-0.9816014223518228	1.82014113088904	1.4735521510039216	0.977566416167256	0.3517973518301912	-1.1859823941460974	-0.869259978976756	-0.6038615842632507	-0.922310246084006	1.631769409933232	-0.3534755269334252	-1.3335490448938705	0.7850042995422484	0.3173030498201478	-0.9645238145042035	-0.6864935834130791	2.0883299265343207	-0.153239082850738	-1.3202512717542656	1.1365301080972396	-0.955136370614798	0.2279987769713891	-0.8084502641234504	-0.7948167667616937	-1.1083918912338924	1.261727117621663	1.6142330334341437	1.044048920760873	0.9892549132928304	-0.024247894972244	-1.3259209352413126	-0.9441873921547392	-0.5060768804346757	-1.3380221098007978	-0.7162730562385272	1.421486281912715	0.8416164578250906	1.140386433401846	-0.3492352414350635	-0.8311280293791194	0.6026272307418542	0.3692664878480198	0.4180883931012299	-0.6110713311834707	-1.0540254642767437	0.5962406756233474	-0.6379298326033097	-1.062278192269992	-0.4554028290615459	1.3387535265928234	-0.2438134823104367	1.826422851271517	1.3958795271155666	-1.036358863280917	-1.3355917933523525	-1.1420772961294674	1.179953506102872	-0.79169870819474	-0.5094101355138491	0.8944160834634869	0.1509695431395038	1.4531971857872268	0.2508660361059563	-1.3344422038590125	-0.0245446175980311	0.3368184771516746	-0.5499000171517832	-1.3176477385443717	2.806721260521976e-05	0.8940724477154522	0.5984368944580577	-1.0371015152161778	0.1893597735009464	-1.054848121101628	1.961985620051713	0.7832890565906224	-0.9519138285006196	-0.4172908053440284	0.0240493219088447	-1.2700297704727768	1.35210860535783	0.3454298581714469	0.8638992555964238	1.7271842568303513	1.36496073454996	-0.4496987294712231	-0.8101162327282327	-0.9086924359254804	-0.3328794273828662	-0.5900025405744863	-0.6314163659139355	1.9237052970292383	-0.8376940380022159	1.23097227454145	-1.0246036831343828	-0.466091259948617	1.5750791670891306	1.635279592704126	1.5016670234482854	0.2844182461983645	1.8364307566109737
EIF3I	0.2477994557020224	1.0337759442593364	1.490296427311152	-0.1341388982200239	-0.7466161528217832	-1.8257281190889685	-0.7205952647245738	-0.7695641516659305	-0.4399783949515121	-0.0523764443694758	0.049643834160583	-0.0970097065784948	0.4330979762838631	0.6587268065486382	0.7983310183165787	1.2976551757762491	-1.1291308617633509	-0.993956852724489	0.2416223556457122	0.1495960796168577	-0.2099741116000545	-0.5864830027266847	1.046242607968492	0.2280951538073653	0.9198473975465286	1.594801094164623	2.0089617750101385	1.1807541944127724	-1.4051861384844728	-0.8314720801965914	0.3353785309956891	-1.569911104151199	-2.474722678280973	1.064380503712897	0.8936879968321513	-0.0025573975348099	-2.3102151585147723	0.6964459879221891	0.9024468475134388	0.0337227052206142	-1.148108283257848	0.7832649942141344	2.496279824257716	0.2598545891864324	-1.1532670467997714	-0.7977052509836293	-0.0294060274548704	-0.4582253302548816	0.6883399167258403	0.1574353176264394	-0.7239376300082636	0.8651649916347751	0.7872322582415935	0.3833058606991643	-0.6060626694776202	-1.6950929178107907	0.1583274910377112	0.7940807879682069	-0.2302575461041422	-2.207699212810039	1.7181261849651153	0.4761745772631852	0.391275013650273	-0.9466648124806036	0.7254739089909074	0.4193361688361621	0.0589740392192211	0.2728315675673525	-0.8439364752622457	-1.148949909709329	0.0805028254755191	-1.5683260973546962	1.3494633416513109	0.0232013245568998	-0.5164548087877248	-0.3021702708112366	1.0196511433254287	1.4427117923369437	-2.3943107201756986	-0.9130795018083038	0.1164913391342298	-0.0100530806196689	-1.796005325930418	-0.0960916140379585	-0.1533589432773656	0.6143284188629877	0.2937329605305174	-0.428623830612378	0.5725063094128621	-0.3315686707118325	-0.8750800825890134	0.7482651410359357	-0.3159715385248481	0.7414050074855091	0.0956392490938367	0.9119733486003294	1.141476336369897	1.731836041265275	-0.3424324669544207	-1.0542750958264724	-1.7837499101324024	0.5885630386210366	0.2563409205236298	-0.1521048630727218	-1.3149748159899763	0.7657011131268998	-1.7626145585706945	0.4540005275287841	0.1732018152494229	0.4899128618727053	0.4937726715440975	0.800764676606295	-0.0112655870358596	2.4890231107262566	-0.6388051223646538	0.265376834922915	-1.5081995488251818	0.2922058947860529	-0.5931328048659908	0.4587434842337758
PPP2R5C	-0.2255013829426752	0.5484951261565517	-1.2191443186982662	-0.8818326050291575	0.6033295488615986	-0.0376972573221884	1.4026223993586855	-1.4319587018386528	1.2872317133967388	-1.1441294933653845	0.5418350954076497	-0.1142957345207745	-0.2052976119644231	-0.0064774930287739	-1.960688113984632	-1.0825021203053664	0.5006921807186453	0.1023415742456624	-1.3499572028798186	0.3096034972795204	-0.2223568269932911	-0.902499407532798	-1.0212573583687656	0.7683651331543788	-2.01374913741649	-1.6483825190689818	0.2344445918083696	-0.5530379976297942	0.6800545707754272	0.6573561762820986	-0.3937668997230804	-1.7131549151680567	1.9777286120597264	-1.8693130017951876	1.2926918143168242	-1.541786362599377	2.417923688832262	0.395803041383495	-1.047104616603683	0.5672170701807996	-0.2435385374217686	0.2064084185958924	-0.0947925645778504	1.4689880432515898	-0.9924935704352468	1.068638506854354	0.2570127696337244	0.0617890901657141	0.2079193952885187	-0.3226162725051235	-0.1215431316385721	-0.1544033517310904	-0.0070552926919468	0.7836471975250822	-0.8075116480900646	1.9812821069966893	-0.2146533106551715	-0.5485939619973879	0.6918321692427777	0.5020136437708171	0.5106015797244926	-0.0856565625425287	0.8211486940927463	0.4061891059361572	0.669835360190818	0.770191185073735	-0.2609333771546286	0.2252280957640177	-1.0017483871031696	1.051195922749891	-1.1709676777629074	-0.631182282042883	-0.7443706778237789	-0.9684652106539844	-0.0636795551613177	-1.6258434689767731	-1.363186815070878	-1.2660617773354306	0.3152025106923529	0.2653518887621396	-0.4168896887439979	0.0095009760769226	0.4569349058434833	-0.7848346328279696	0.3368377982827697	-0.7648833797665698	1.9978914648769004	1.5679443683014629	0.9753548520021132	2.2861370634691887	-0.5852072877149734	2.6789309706910887	-1.242640827860397	1.183111563633075	0.0312908201163424	0.7432369069585492	-2.704325169222186	-0.8071201518708039	0.339679322671101	-0.0051660603826886	-0.9044842845805948	-0.4162384429808773	0.8097734195407867	-0.7935679607576215	0.2372204102587012	-0.1242232406748442	-1.2340269742848018	0.2326743619701474	1.0929441963193032	0.5221630538616657	1.290039894111083	0.131495181043739	-0.0370093784058229	0.1156017005847419	-0.1772433562463475	0.5163878245115495	-0.675673551961462	0.716110676707599	0.3119929660052373	1.8132566840666584
CTBP1	-0.3890205286877998	-0.5298513536119673	0.4178899278242758	-0.9000546490283824	1.350589649111461	-0.4607463687081208	-0.7946950013387583	-1.4885424496379305	1.1449470379063618	-0.7528177296986861	-0.007211118146725	-0.1730962384710706	0.613120134368156	0.0250027014487421	1.6434821614442197	-1.268226420131911	1.585294841931456	0.8259678720222926	1.1851938176722945	0.5182122141722537	0.4946213870433955	0.239151869657143	-1.5320813084698757	0.8334477302014989	-0.4563918291348044	-0.4981416372400601	-0.9281094647205403	-0.7672293878442615	0.1074418482791367	1.3788387122056978	1.679842209890609	0.4351690808198208	-0.3158623411531194	-0.036449826077845	0.8184946198707006	-0.3726053891091832	0.5197256635873743	-1.7153488802807628	0.7918176016506917	1.0866806243905378	0.3338219640986982	-1.3634789398476446	0.0503992725216958	0.6678189237141349	-0.823732379753793	-0.4118464273382175	0.0887710590922015	0.0766131210002549	0.8266953702789851	-0.4522541158552695	-1.0047332734002503	-1.314000997023368	0.6623814314419902	-2.558725683512921	-1.033873697395869	0.3192765500291538	0.1174636666269255	-1.0672362875790316	1.9163721526381663	0.8671832289376293	1.17336268783831	-0.5391753098338695	-1.199391658318765	0.2785100185743142	2.455465254209604	0.270516466933909	0.1859731898472438	0.9170729619580228	-0.331585249917668	0.8578009788649377	1.206440283141056	0.8159281049521269	-0.8889096120194855	-0.8741498454062452	-1.3685285645708127	-1.0492027764511318	-0.6115495928612755	0.7317222672233488	0.8723020554065739	-0.0625726577224022	0.7848952504198045	1.313843790191152	0.510661431898482	-0.2221213663821357	-1.397512789059597	-1.0351036677985743	0.2080433969853388	-0.0412753461916104	-0.748908765234093	0.3150463012175585	0.3192765500291538	1.4141470432042018	1.6985600288681817	-0.1536094408651562	-0.2222987751722604	0.4745531104420966	-2.7394570442088284	-0.1259699940807893	-1.275707028633776	0.4914423775166287	-3.017244964588213	-0.4407900820905991	0.1446297279204936	1.1662977778441868	1.015568858594687	-0.178179943104835	1.031280884373789	-0.1819589478730032	-0.5048349018203648	0.4557405609414516	-1.0342681617151752	0.7263985628681603	0.8152609577251132	-1.6957346937695856	0.9884544680337644	1.4097133162996407	-0.8409238500553202	-1.4627917191571784	-0.9209483869704675	-0.0895682511298922
MAPK8IP2	0.7421445876493458	0.2749790395122046	0.1692261385417623	0.5878974359268134	-0.4118276182436062	-0.6821142558567098	-0.1260807289973482	0.7078241226327566	-0.1723271699776803	-0.8754904544941127	2.7963667147038094	0.947647241302868	1.677145196253874	-0.2387294734933097	-1.155853281927476	0.207771569442599	-0.8008378667466967	1.2060509107595734	0.5954831283173436	0.0735850415961986	-0.4928882585793496	-0.9828167052710208	-0.3388418166096544	-0.582478838061599	0.0341029990627044	-0.9222307197648024	-0.6289663509304796	0.2122637716998551	1.1026468956732056	0.4328392787246223	0.3675605586132439	1.558493715778453	0.5125723808652669	2.363481535438864	0.944109579555846	-0.2796731526927504	3.498210171299477	-0.826751203797912	-0.635625844502715	-0.0212758975992696	-0.9222566717955408	1.3402374121304532	0.0478506116906754	0.2208289163119893	-0.2330358496927457	1.3556567742872554	-0.6523491561819703	0.491728668274323	0.0730254875033292	-0.9483446322612544	-0.7043932595098271	0.4333112907046513	-0.2112827263387825	0.1315283528427738	-0.9425874972465108	0.2131455661326163	-0.3673272358974312	0.8606783518111676	1.4373312956082156	-0.6648144136791224	-1.064464381594481	-0.7050186114553412	0.3576929204646993	-0.7389491038545288	-1.075348081680581	-0.4787645975042686	-0.0808862339748238	-0.264493123693017	-0.8289999210664782	0.5763788207662891	-0.9079110342860738	-0.045738320345471	0.5509259241153437	-1.1299770946335472	0.4684060892880258	-0.4983315134569241	2.099428391013788	-0.172299206212902	-0.826000943922835	-1.0988730470889003	-0.2599080096433497	0.3753869671007261	-0.8287976572343592	-0.3452832781501047	0.3925258823567974	0.9722669108497044	-0.5339889666192413	-0.6396455467351131	-1.118716773276189	-1.0082902441405774	-1.081274679562099	-0.628748135901259	-1.0429397490072856	-1.1566513021870204	-0.9129863650818626	1.7700042682098078	-0.3159642865974792	-0.9250918096462342	0.7412910638464462	1.6899264219192658	-0.625326411853611	-0.5989185381778745	0.4454157822552684	-0.9007498624652704	-0.2223731897302809	-0.4376792254295054	0.1310475468460389	-1.1579188257254878	0.4061227346813701	-0.8354730448121378	-0.1799114713251548	2.233698049825734	2.992781430249979	2.991174604143529	-0.8131378837359763	-1.0621162670225195	-0.9398166918659436	-0.7862995096195105	-1.0070782216503111	-0.7098563064653417
UBE2V1	0.320920201422197	0.0098627631443175	0.0015158549638403	1.8079863723855143	1.7191736894039684	-0.118807487359395	-1.266977471219797	1.7965521370106845	-2.834410855548892	0.1886752205923236	-1.0380328476484717	1.601340175392219	0.1257049407366121	-1.0218893487586826	-0.0383590328504656	1.8505309962980243	-1.651976149532817	-0.069434134286268	0.3712552040980391	0.625560323609685	-1.5608511805760066	1.2252518618112358	-0.170231387419841	-0.09915742763135	0.4803133853469657	-0.220287272296422	0.5068403722494587	0.6902805962261483	1.5312176904775914	-1.2888172044189172	-1.3245123376689043	-0.6862041142563279	-0.5160659116985281	0.9465622288849548	0.5816737941067616	-0.0981621063145382	-1.8450425785081856	-0.3439897004304347	-1.95849758600377	0.0025514717187996	-0.4628465299699711	1.2030905150583355	-0.4996677989385837	0.5712437517162233	-0.0093388095602229	1.1217786979653597	0.5004505217078512	1.2572954451693257	0.9688342972797184	0.609936227757578	-0.3199965645908952	0.8920539529741685	1.562628362871349	0.2952655530348783	0.076318189780539	-0.913569380641862	-0.1300618597009271	-0.8323269990146495	-1.3686800815003912	-1.0438177557552408	-0.5446715693251049	-0.6965455130542078	0.5687372419791387	-2.182963678930012	0.2232330110431215	0.2741296968511911	0.6442448887384887	-1.4410900097006365	0.2711843025848802	-1.0235783696330452	-0.4098598386562158	0.6155308044881637	2.2688360868052664	-0.6441088385384691	0.0269882746779899	-0.788056774035909	3.147857991106358	0.0482941280724334	-0.9852315300062128	-1.407470182818891	0.0842438787359905	-0.941489670006418	0.4476211656424633	1.712442980739679	0.1329111875075828	-0.5791617768073524	1.126087113064982	0.3134333641522367	-1.1196089534266365	0.4108524796069189	0.4295200688074185	-1.0622873536754462	0.39044754099242	0.1736785916956565	-0.5122914498969944	0.4958044624244078	-0.2096086937800298	-0.4376660206049909	-0.4264792952798015	-1.541272071274716	-0.3864147901820824	-0.6300878581475966	1.1814941429664196	-1.0220328250352466	-1.0312068267401082	-0.2862762358811397	0.2485966431849528	0.1512118736646568	-0.2166383033765966	0.2365762996278024	1.2024600005942805	1.204986731065579	0.0950743481126286	-1.7107087033967368	0.0562359452534694	1.0568772603881542	0.9048034317095128	-0.3809834661310977	-0.3268975123996311	1.0896392933632275
