source	target	direction	stimulation	inhibition	sources	references
P49841	O75581	1	1	0	ACSN;HPRD;HPRD_KEA;HPRD_MIMP;IntAct;KEA;Lit-BM-17;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Sparser_ProtMapper;Wang;iPTMnet	ACSN:17318175;ACSN:19366350;ACSN:21406690;ACSN:21606194;ACSN:21709260;HPRD:16365045;IntAct:16365045;KEA:16365045;Lit-BM-17:16890161;Lit-BM-17:19107203;PhosphoSite:14731402;PhosphoSite:16341017;PhosphoSite:16890161;PhosphoSite:21887268;PhosphoSite:24794231;PhosphoSite:25301071;PhosphoSite:25735981;PhosphoSite:27821587;ProtMapper:16341017;ProtMapper:16890161;ProtMapper:22357953;SIGNOR:16341017;SPIKE:19107203;SignaLink3:16340998;SignaLink3:16365045;SignaLink3:23331499;iPTMnet:16341017;iPTMnet:16365045
P45983	P63104	1	0	1	ACSN;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;Kinexus_KEA;MIMP;PhosphoNetworks;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:15071501;HPRD-phos:15696159;HPRD:15696159;KEA:11956222;KEA:15071501;KEA:15696159;KEA:7890696;PhosphoSite:15071501;PhosphoSite:18559254;PhosphoSite:21081103;PhosphoSite:25862939;ProtMapper:15071501;SIGNOR:15071501;SPIKE:18985696;SPIKE:19788416;dbPTM:15071501;dbPTM:15696159;iPTMnet:15071501;iPTMnet:15696159;phosphoELM:15071501
P10415	Q14457	1	0	1	ARN;BioGRID;HPRD;InnateDB;IntAct;Lit-BM-17;MatrixDB;SIGNOR;SPIKE;Wang	ARN:16179260;ARN:17438366;ARN:19050071;ARN:19273585;ARN:19347031;ARN:20622903;ARN:23541952;ARN:23954414;ARN:24034250;ARN:9765397;BioGRID:18281291;BioGRID:19347031;BioGRID:20010695;BioGRID:23168911;BioGRID:24599950;BioGRID:28347844;BioGRID:29955058;HPRD:9765397;InnateDB:16179260;InnateDB:17438366;InnateDB:19050071;InnateDB:19273585;InnateDB:19347031;InnateDB:20622903;IntAct:17446862;IntAct:19959994;IntAct:21358617;IntAct:23541952;IntAct:23954414;IntAct:24034250;IntAct:29849149;Lit-BM-17:16179260;Lit-BM-17:17446862;Lit-BM-17:18641390;Lit-BM-17:19050071;Lit-BM-17:19180116;Lit-BM-17:19347031;Lit-BM-17:19959994;Lit-BM-17:20010695;Lit-BM-17:20622903;Lit-BM-17:20711182;Lit-BM-17:20889974;Lit-BM-17:21358617;Lit-BM-17:21543763;Lit-BM-17:21971985;Lit-BM-17:22622204;Lit-BM-17:23168911;Lit-BM-17:23316280;Lit-BM-17:23479509;Lit-BM-17:23504944;Lit-BM-17:23541952;Lit-BM-17:23564079;Lit-BM-17:23954414;Lit-BM-17:24034250;Lit-BM-17:25891078;Lit-BM-17:25984893;Lit-BM-17:28128446;Lit-BM-17:9765397;MatrixDB:24472739;SIGNOR:17446862;SIGNOR:17643073;SIGNOR:18570871;SPIKE:16179260;SPIKE:16799551;SPIKE:9765397
O96017	P30304	1	0	1	ACSN;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;IntAct;KEA;Kinexus_KEA;MIMP;NCI-PID_ProtMapper;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:15459660;ACSN:15810020;ACSN:17464182;ACSN:17568790;ACSN:18566216;ACSN:20126263;HPRD-phos:12676583;HPRD:11298456;HPRD:12676583;IntAct:10724175;IntAct:11298456;KEA:11298456;KEA:12399544;KEA:12676583;KEA:12759351;PhosphoSite:11298456;PhosphoSite:12399544;PhosphoSite:12676583;PhosphoSite:12759351;PhosphoSite:14559997;PhosphoSite:24882577;ProtMapper:11298456;ProtMapper:12676583;ProtMapper:12759351;ProtMapper:14559997;ProtMapper:16682204;ProtMapper:18480045;ProtMapper:19101576;ProtMapper:20514219;ProtMapper:20587702;ProtMapper:20860841;ProtMapper:22263797;ProtMapper:23855452;ProtMapper:27038604;ProtMapper:29725502;ProtMapper:9836640;SIGNOR:11298456;SIGNOR:12676583;SIGNOR:14559997;SPIKE:18285803;dbPTM:11298456;dbPTM:12399544;dbPTM:12676583;dbPTM:12759351;dbPTM:14681206;iPTMnet:11298456;iPTMnet:12676583;iPTMnet:14559997;phosphoELM:11298456;phosphoELM:12676583
P53350	P30291	1	0	1	ACSN;HPRD;HPRD_KEA;HPRD_MIMP;KEA;Kinexus_KEA;MIMP;NCI-PID_ProtMapper;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:18931676;ACSN:19270156;ACSN:19622404;ACSN:19686080;HPRD:15070733;KEA:15070733;KEA:16085715;ProtMapper:15070733;ProtMapper:15350223;ProtMapper:16085715;ProtMapper:19489726;ProtMapper:23051732;ProtMapper:26899266;ProtMapper:28415805;ProtMapper:30067982;SIGNOR:15070733;SIGNOR:15350223;SIGNOR:16085715;SPIKE:18285803;dbPTM:15070733;iPTMnet:15070733;iPTMnet:15350223;iPTMnet:16085715;phosphoELM:15070733;phosphoELM:16085715
Q00535	O60260	1	0	1	MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP	PhosphoSite:17327227;ProtMapper:17327227;ProtMapper:19399218;ProtMapper:24486837;ProtMapper:29899409;SIGNOR:17327227;SPIKE:19050041;iPTMnet:17327227
P48729	P35222	1	0	1	HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;Kinexus_KEA;MIMP;NCI-PID_ProtMapper;NetPath;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP	HPRD-phos:11955436;HPRD-phos:12000790;HPRD:11955436;HPRD:12000790;InnateDB:17208333;KEA:11818547;KEA:11955436;KEA:12000790;KEA:12114015;NetPath:19244247;ProtMapper:10023673;ProtMapper:10488109;ProtMapper:11955436;ProtMapper:12000790;ProtMapper:14966280;ProtMapper:19623618;ProtMapper:19711366;ProtMapper:20419129;ProtMapper:20561505;ProtMapper:20699366;ProtMapper:21764279;ProtMapper:22025562;ProtMapper:23076981;ProtMapper:23531534;ProtMapper:23687614;ProtMapper:23690993;ProtMapper:23744610;ProtMapper:23778311;ProtMapper:24038789;ProtMapper:24594309;ProtMapper:24648413;ProtMapper:24904820;ProtMapper:25500543;ProtMapper:25517963;ProtMapper:25546293;ProtMapper:25915038;ProtMapper:26189775;ProtMapper:26227550;ProtMapper:26604501;ProtMapper:26862734;ProtMapper:27488834;ProtMapper:27558955;ProtMapper:27672271;ProtMapper:27768599;ProtMapper:28183999;ProtMapper:28220106;ProtMapper:28337019;ProtMapper:28430641;ProtMapper:29495399;ProtMapper:29793495;ProtMapper:9312064;ProtMapper:9482734;SIGNOR:20419129;SPIKE:19244247;SPIKE:20699366;iPTMnet:11955436;iPTMnet:12000790;iPTMnet:16199882;iPTMnet:19244247;iPTMnet:19293931;iPTMnet:20419129;iPTMnet:20699366
P48729	P30304	1	0	1	MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP	PhosphoSite:14681206;PhosphoSite:19734889;PhosphoSite:20348946;ProtMapper:20348946;ProtMapper:29725502;ProtMapper:29793495;SIGNOR:20348946;SPIKE:20348946;SPIKE:21252624;iPTMnet:20348946
O14757	P04637	1	1	0	ACSN;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;KEGG;KEGG-MEDICUS;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_MIMP	ACSN:15024084;ACSN:15140942;ACSN:15459660;ACSN:15798197;ACSN:17102137;ACSN:17116885;ACSN:17296725;ACSN:17384638;ACSN:17582221;ACSN:18677104;ACSN:19788416;ACSN:19793801;HPRD-phos:10673501;HPRD-phos:11551930;HPRD-phos:11709713;HPRD-phos:9765199;HPRD:10673501;HPRD:11551930;HPRD:11709713;HPRD:11896572;HPRD:9765199;KEA:10673501;KEA:11551930;KEA:11709713;KEA:9765199;ProtMapper:10673501;ProtMapper:10801407;ProtMapper:15467443;ProtMapper:15659650;ProtMapper:15865930;ProtMapper:17118344;ProtMapper:17339337;ProtMapper:18778462;ProtMapper:19923893;ProtMapper:19933256;ProtMapper:20526329;ProtMapper:20840867;ProtMapper:20860841;ProtMapper:20950777;ProtMapper:21748595;ProtMapper:22891162;ProtMapper:23296650;ProtMapper:23852422;ProtMapper:23892398;ProtMapper:23966620;ProtMapper:25545885;ProtMapper:25823026;ProtMapper:26384650;ProtMapper:28140789;ProtMapper:29874588;SIGNOR:15659650;SPIKE:12781359;SPIKE:12897801;SPIKE:18319725;iPTMnet:10673501;iPTMnet:11551930;iPTMnet:11709713;iPTMnet:15467443;iPTMnet:15659650;iPTMnet:9765199;phosphoELM:17339337
Q01094	Q92466	1	1	0	HPRD;MPPI;SIGNOR;SPIKE	HPRD:9418871;MPPI:9418871;SIGNOR:9418871;SPIKE:17173070;SPIKE:19376752
Q92466	Q01094	1	0	0	HPRD;MPPI;SIGNOR	HPRD:9418871;MPPI:9418871;SIGNOR:9418871
Q13315	Q00987	1	0	1	ACSN;BEL-Large-Corpus_ProtMapper;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;NCI-PID_ProtMapper;NetworKIN_KEA;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:11331603;ACSN:11877377;ACSN:12607003;ACSN:15140942;ACSN:15459660;ACSN:15964794;ACSN:16163361;ACSN:17303408;ACSN:19788416;ACSN:23847781;HPRD-phos:11331603;HPRD:11331603;KEA:11331603;KEA:17570479;ProtMapper:10611322;ProtMapper:11331603;ProtMapper:12383858;ProtMapper:15865937;ProtMapper:17936559;ProtMapper:18265945;ProtMapper:19816404;ProtMapper:20514355;ProtMapper:20651945;ProtMapper:21556066;ProtMapper:21859827;ProtMapper:22264782;ProtMapper:22264786;ProtMapper:22624716;ProtMapper:22649771;ProtMapper:22976441;ProtMapper:23002429;ProtMapper:23150762;ProtMapper:23277204;ProtMapper:23386996;ProtMapper:23405218;ProtMapper:23708100;ProtMapper:24534650;ProtMapper:25201202;ProtMapper:25247188;ProtMapper:26416444;ProtMapper:27177180;ProtMapper:27258263;ProtMapper:27462439;ProtMapper:27568562;ProtMapper:27956626;ProtMapper:28050229;ProtMapper:28690977;ProtMapper:28904407;ProtMapper:29290977;SIGNOR:11331603;SIGNOR:17936559;SIGNOR:19816404;SPIKE:10611322;SPIKE:11331603;SPIKE:19816404;iPTMnet:11331603;iPTMnet:17936559;iPTMnet:19816404;iPTMnet:22976441;phosphoELM:11331603
P04637	P60484	1	1	0	ACSN;BioGRID;HPRD;KEGG;SPIKE;Wang	ACSN:17409411;ACSN:17823410;ACSN:18172008;ACSN:21336307;ACSN:21483453;ACSN:21518799;BioGRID:18339852;HPRD:12620407;SPIKE:18431400
O00141	O43524	1	0	1	ACSN;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM_MIMP	ACSN:11154281;ACSN:18570873;ACSN:18925875;ACSN:19584721;ACSN:20338997;HPRD-phos:11154281;HPRD-phos:20068231;HPRD:11154281;KEA:10102273;KEA:11154281;ProtMapper:11154281;ProtMapper:20738430;ProtMapper:21531565;ProtMapper:21963429;ProtMapper:23161797;ProtMapper:24558442;ProtMapper:27187382;ProtMapper:29017179;SIGNOR:11154281;SPIKE:18985696;SignaLink3:11154281;SignaLink3:23331499;dbPTM:10102273;dbPTM:11154281;iPTMnet:11154281;iPTMnet:20068231
P31749	Q12778	1	0	1	ACSN;BEL-Large-Corpus_ProtMapper;BioGRID;CA1;CancerCellMap;DIP;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;InnateDB_SignaLink3;IntAct;KEA;Lit-BM-17;MIMP;NCI-PID_ProtMapper;NetworKIN_KEA;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM_MIMP	ACSN:10102273;ACSN:10217147;ACSN:11463845;ACSN:11756412;ACSN:16680151;ACSN:17646672;ACSN:17680028;ACSN:18593906;ACSN:19216069;ACSN:20214616;ACSN:20398329;ACSN:20452955;ACSN:9829964;BioGRID:10358014;BioGRID:16076959;CA1:10102273;CA1:10358075;CancerCellMap:11030146;DIP:18786403;HPRD-phos:10358014;HPRD:10358014;InnateDB:10358075;InnateDB:11237865;IntAct:18786403;IntAct:25241761;KEA:10358014;KEA:11410590;KEA:12560069;KEA:17570479;Lit-BM-17:10358014;Lit-BM-17:10358075;Lit-BM-17:16076959;Lit-BM-17:18786403;Lit-BM-17:25241761;PhosphoSite:10358075;PhosphoSite:10358076;PhosphoSite:11030146;PhosphoSite:11237865;PhosphoSite:11311120;PhosphoSite:11980723;PhosphoSite:12228231;PhosphoSite:14664696;PhosphoSite:16076959;PhosphoSite:16670091;PhosphoSite:18951090;PhosphoSite:20041807;PhosphoSite:28279977;ProtMapper:10102273;ProtMapper:10358075;ProtMapper:10377430;ProtMapper:11237865;ProtMapper:11544290;ProtMapper:11864996;ProtMapper:11980723;ProtMapper:12456685;ProtMapper:15132996;SIGNOR:11237865;SIGNOR:16272144;SIGNOR:18394876;SIGNOR:19188143;SIGNOR:19951971;SIGNOR:21440011;SIGNOR:21620960;SIGNOR:21798082;SPIKE:11030146;SPIKE:11251083;SPIKE:16341064;SPIKE:17254970;SPIKE:17962350;SPIKE:18985696;SPIKE:2984676;SPIKE:2987962;SignaLink3:10358014;SignaLink3:10358075;SignaLink3:11237865;SignaLink3:13679577;SignaLink3:18988627;SignaLink3:23180781;SignaLink3:23331499;dbPTM:10358075;dbPTM:11980723;iPTMnet:10358014;iPTMnet:10358075;iPTMnet:11237865
O15350	P04637	1	0	0	BioGRID;HPRD;KEGG	BioGRID:21508668;BioGRID:9891077;HPRD:11238924;HPRD:9891077
P04637	O15350	1	1	0	BioGRID;HPRD;KEGG;SPIKE;Wang	BioGRID:21508668;BioGRID:9891077;HPRD:11238924;HPRD:9891077;SPIKE:18431400
P49841	P24385	1	0	1	ACSN;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;KEGG;Kinexus_KEA;MIMP;NetworKIN_KEA;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_KEA;phosphoELM_MIMP	ACSN:10385618;ACSN:10486203;ACSN:11124803;ACSN:11152665;ACSN:11967263;ACSN:12459251;ACSN:12615961;ACSN:12969793;ACSN:14536078;ACSN:14663202;ACSN:15020233;ACSN:15465828;ACSN:16039586;ACSN:16732330;ACSN:16944320;ACSN:18167338;ACSN:19757160;ACSN:20537194;ACSN:8524413;ACSN:9832503;HPRD-phos:10910956;HPRD-phos:9832503;HPRD:10910956;HPRD:9832503;KEA:10766840;KEA:10910956;KEA:11124803;KEA:15075324;KEA:16103118;KEA:17570479;KEA:9832503;ProtMapper:10766840;ProtMapper:10929713;ProtMapper:11124803;ProtMapper:11311237;ProtMapper:12413951;ProtMapper:14597415;ProtMapper:15075324;ProtMapper:16504004;ProtMapper:17046823;ProtMapper:17070615;ProtMapper:18328826;ProtMapper:18598945;ProtMapper:18769147;ProtMapper:18818515;ProtMapper:19071090;ProtMapper:19374252;ProtMapper:19645770;ProtMapper:19767775;ProtMapper:20548028;ProtMapper:21317297;ProtMapper:21347341;ProtMapper:22099186;ProtMapper:22470469;ProtMapper:22922870;ProtMapper:23552696;ProtMapper:23565238;ProtMapper:23733133;ProtMapper:24134204;ProtMapper:25142862;ProtMapper:25591548;ProtMapper:26121043;ProtMapper:26432751;ProtMapper:26907733;ProtMapper:27546592;ProtMapper:27695879;ProtMapper:28090171;ProtMapper:29054680;ProtMapper:29554905;ProtMapper:29969496;ProtMapper:30736789;ProtMapper:9832503;SIGNOR:16504004;SIGNOR:23552696;SIGNOR:9832503;SPIKE:12459251;SPIKE:16732330;SPIKE:18319725;SPIKE:9832503;iPTMnet:10910956;iPTMnet:16504004;iPTMnet:17046823;iPTMnet:23552696;iPTMnet:9832503
P49841	P01106	1	0	1	ACSN;BEL-Large-Corpus_ProtMapper;ELM;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;KEGG;MIMP;NetworKIN_KEA;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:10671551;ACSN:11274345;ACSN:12040186;ACSN:12615961;ACSN:16039586;ACSN:16371461;ACSN:16611981;ACSN:17052453;ACSN:17444818;ACSN:18455992;ACSN:19575820;ACSN:19797085;ACSN:20080742;ACSN:20537194;ELM:14563837;HPRD-phos:18669648;HPRD-phos:19651622;HPRD-phos:20068231;HPRD-phos:2663470;HPRD:11877389;HPRD:16247449;HPRD:8247524;KEA:11018017;KEA:11877389;KEA:14563837;KEA:15150404;KEA:17081983;KEA:17570479;KEA:2663470;KEA:8247524;ProtMapper:11018017;ProtMapper:14563837;ProtMapper:15212693;ProtMapper:16023596;ProtMapper:16855632;ProtMapper:18408012;ProtMapper:18463697;ProtMapper:18679417;ProtMapper:20604938;ProtMapper:21113395;ProtMapper:21646472;ProtMapper:22461507;ProtMapper:22481935;ProtMapper:22893788;ProtMapper:23668310;ProtMapper:23964270;ProtMapper:24265759;ProtMapper:24662831;ProtMapper:25333250;ProtMapper:25647305;ProtMapper:26751215;ProtMapper:27684546;ProtMapper:29229669;ProtMapper:29258530;ProtMapper:30003124;ProtMapper:30037819;ProtMapper:30134175;SIGNOR:14563837;SIGNOR:16023596;SPIKE:20399964;SignaLink3:11018017;SignaLink3:14563837;SignaLink3:19131971;SignaLink3:21071413;SignaLink3:23331499;iPTMnet:14563837;iPTMnet:16023596;iPTMnet:18669648;iPTMnet:19651622;iPTMnet:20068231;iPTMnet:2663470;phosphoELM:14563837
O14920	Q9Y6K9	1	0	0	BioGRID;DIP;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;IntAct;KEA;Lit-BM-17;MIMP;Macrophage;NetPath;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Sparser_ProtMapper;TCRcuration_SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	BioGRID:18266324;BioGRID:19365808;BioGRID:20167598;BioGRID:23506214;BioGRID:27426725;DIP:14743216;DIP:18462684;DIP:19666608;DIP:19706536;DIP:20368414;DIP:21423167;HPRD-phos:12657630;HPRD-phos:18691976;HPRD:10968790;HPRD:12657630;HPRD:16319058;HPRD:9751060;InnateDB:10968790;InnateDB:11583588;InnateDB:12133833;InnateDB:12612076;InnateDB:14743216;InnateDB:16603398;InnateDB:18037881;InnateDB:19820708;InnateDB:20098747;InnateDB:24369075;IntAct:14743216;IntAct:16126728;IntAct:16129692;IntAct:16319058;IntAct:16938294;IntAct:17568778;IntAct:18462684;IntAct:19365808;IntAct:19706536;IntAct:20098747;IntAct:21423167;IntAct:9751060;KEA:11971901;KEA:12657630;Lit-BM-17:10980203;Lit-BM-17:11057907;Lit-BM-17:11864612;Lit-BM-17:11971985;Lit-BM-17:12133833;Lit-BM-17:12459277;Lit-BM-17:12486103;Lit-BM-17:12612076;Lit-BM-17:14743216;Lit-BM-17:15184390;Lit-BM-17:15749833;Lit-BM-17:15802604;Lit-BM-17:16126728;Lit-BM-17:16129692;Lit-BM-17:16319058;Lit-BM-17:16497931;Lit-BM-17:16547522;Lit-BM-17:16603398;Lit-BM-17:16611882;Lit-BM-17:16906147;Lit-BM-17:16938294;Lit-BM-17:17000764;Lit-BM-17:17363973;Lit-BM-17:17568778;Lit-BM-17:17693255;Lit-BM-17:17977820;Lit-BM-17:18037881;Lit-BM-17:18207244;Lit-BM-17:18266324;Lit-BM-17:18266467;Lit-BM-17:18450452;Lit-BM-17:18462684;Lit-BM-17:18583959;Lit-BM-17:18949366;Lit-BM-17:19365808;Lit-BM-17:19422324;Lit-BM-17:19656241;Lit-BM-17:19706536;Lit-BM-17:19815509;Lit-BM-17:19820708;Lit-BM-17:19959994;Lit-BM-17:20098747;Lit-BM-17:20167598;Lit-BM-17:20368414;Lit-BM-17:20434986;Lit-BM-17:20932476;Lit-BM-17:21455180;Lit-BM-17:21803029;Lit-BM-17:21903422;Lit-BM-17:22099304;Lit-BM-17:22605335;Lit-BM-17:22990857;Lit-BM-17:23131831;Lit-BM-17:23506214;Lit-BM-17:23986494;Lit-BM-17:24240172;Lit-BM-17:24266532;Lit-BM-17:24469399;Lit-BM-17:24618592;Lit-BM-17:25286246;Lit-BM-17:25304104;Lit-BM-17:25400026;Lit-BM-17:25852190;Lit-BM-17:25979343;Lit-BM-17:26496610;Lit-BM-17:27929056;Lit-BM-17:9751060;Macrophage:10094049;Macrophage:10195894;Macrophage:10837071;Macrophage:11865184;Macrophage:12612076;Macrophage:15214841;Macrophage:15218526;Macrophage:15327770;Macrophage:15620648;Macrophage:15691841;Macrophage:15836773;Macrophage:16186825;Macrophage:16260493;Macrophage:16285893;Macrophage:16493424;Macrophage:16497931;Macrophage:16970925;Macrophage:17072322;Macrophage:17561400;Macrophage:17965022;NetPath:11864612;NetPath:12709429;NetPath:14743216;NetPath:20200955;NetPath:21640763;ProtMapper:11971901;ProtMapper:12657630;ProtMapper:17977820;ProtMapper:20345847;ProtMapper:23123196;SIGNOR:12192055;SIGNOR:12657630;SIGNOR:17977820;SIGNOR:20300203;SPIKE:18329793;SignaLink3:15084594;SignaLink3:23109003;dbPTM:12657630;iPTMnet:12657630;iPTMnet:17977820;iPTMnet:18037881;iPTMnet:18691976;phosphoELM:12657630
