Row	CON_102	IL4_101	TNFa+PGE2+P3C_100	IFNg_99	LPSc+IC_98	IL13_97	IL10_96	LPSc_95	IFNg_94	IL4_93	LPSc+IC_92	GC_91	CON_90	TNFa+PGE2+P3C_89	IL4_88	IFNg_87	CON_86	TNFa+PGE2+P3C_85	IL4_84	IFNg_83	CON_82	TNFa+PGE2+P3C_81	IL4_80	IFNg_79	IFNg_78	TNFa+PGE2+P3C_77	CON_76	TNFa+PGE2+P3C_75	IL13_74	IL4_73	LPSc_72	CON_71	IL13_70	IL10_69	GC_68	IL10_67	GC_66	CON_65	LPSc+IC_64	IL4_63	TNFa+PGE2+P3C_62	IFNg_61	upLPS_60	upLPS+IC_59	upLPS+IC_58	upLPS+IC_57	upLPS_56	upLPS_55	LPSc_54	LPSc_53	LPSc_52	LPSc_51	LPSc_50	LPSc_49	TNFa_48	TNFa_47	TNFa_46	upLPS+IFNg_45	IFNg+TNFa_44	IFNg+TNFa_43	upLPS+IFNg_42	upLPS+IFNg_41	IFNg+TNFa_40	IL4_39	upLPS_38	IL4+upLPS_37	IL4_36	P3C_35	TNFa+PGE2+P3C_34	P3C+PGE2_33	TNFa+P3C_32	P3C+PGE2_31	TNFa+P3C_30	TNFa_29	TNFa_28	P3C_27	TNFa+P3C_26	P3C+PGE2_25	PGE2_24	P3C_23	TNFa+PGE2_22	PGE2_21	TNFa+PGE2+P3C_20	TNFa+PGE2_19	PGE2_18	TNFa+PGE2+P3C_17	TNFa+PGE2_16	TNFa_15	IFNb+TNFa+PGE2+P3C+IFNg_14	IFNb+TNFa+PGE2+P3C+IFNg_13	IFNb_12	IFNb_11	IFNb+TNFa+PGE2+P3C_10	IFNb_9	IFNb+TNFa+PGE2+P3C_8	IFNb+TNFa+PGE2+P3C+IFNg_7	IFNb+TNFa+PGE2+P3C_6	upLPS_5	IL4+upLPS_4	upLPS_3	IL4+upLPS_2	IL4_1
P17275	0.330721243152904	0.499259766173759	0.819742664745856	0.921327119484099	0.777272055340701	0.55824359454073	0.528217227622766	0.89176065701629	0.715712133765572	0.295368189765234	0.786306011787797	0.487214316277209	0.409512034863623	0.630143443987209	0.114024944872743	0.663840205736619	0.305846180288407	0.736544432892187	0.169784667895291	0.543748024834056	0.138642837421762	0.785457516885394	0.275864434144539	0.46907390820608	0.777306181681618	0.919296337819586	0.291504931209857	0.809800793087147	0.264672221488717	0.350596842158505	0.465159636312167	0.52377374450442	0.292099375340032	0.650866846901021	0.27003255685024	0.39440598988503	0.280043869456282	0.625224524598381	0.72834775445802	0.260432125323517	0.816194628282444	0.51924541013017	0.210135437014117	0.141693058831438	0.230232693227104	0.148913283758038	0.24520114023802	0.333105443821554	0.793898792940721	0.880403662133466	0.845152503819511	0.84668787596362	0.710081692343025	0.875687556968403	0.553929352594644	0.335032083550428	0.560472090436416	0.651286758922919	0.776055922057112	0.592451672003003	0.834395155526675	0.855159453448654	0.575864304017358	0.121883527529833	0.398820900248437	0.244209287495339	0.430307380673988	0.46791946064455	0.795657138466726	0.900690436511875	0.347409279929233	0.799582721783101	0.739549687121028	0.689763186858847	0.59385564605186	0.264016030864548	0.590970522406569	0.536133483666348	0.586889719289138	0.297663871322532	0.806306433666445	0.285018353380805	0.695726183266852	0.62345531030486	0.577560699505946	0.760802702157958	0.89492864005738	0.350013760274252	0.740523139281219	0.639427374064148	0.163857483649558	0.318283100125557	0.687926787685212	0.481480097850771	0.731733177688606	0.642956777515472	0.510075868728146	0.668818563797311	0.300057238323124	0.252739070648291	0.45904379280234	0.301226476015994
Q13351	0.618967735716278	0.736604837560717	0.172299571132392	0.595564792765726	0.109279442068268	0.18726510379269	0.263057248795425	0.624215416831742	0.684515607760439	0.38996914018086	0.0439337503934367	0.175855847377048	0.321388478146135	0.134314324157178	0.532444319219479	0.431303079663658	0.354887031858511	0.254617922627393	0.431046056095607	0.310995306584341	0.317403979035422	0.140450620712519	0.269055968164868	0.261899847082619	0.682886854107801	0.23985548313897	0.4379395427928	0.153030345625138	0.127021523083151	0.293853175494254	0.213392457056552	0.900890177475262	0.392494043414321	0.62823001909117	0.425921232823871	0.326067416315597	0.220083488017376	0.890940283941553	0.143763208867934	0.218923091494822	0.178849746191757	0.436687070663261	0.579508240528927	0.485847742186655	0.437522061428594	0.616319813170365	0.844128865541558	0.764791276162026	0.754958880742411	0.398469361877477	0.322288732805694	0.275678076328854	0.370873454478819	0.75647607613639	0.364949187792041	0.643120317498032	0.776473982465043	0.0326772645218513	0.865657619011038	0.920195361942629	0.818907602096446	0.939622096273324	0.952108482964716	0.92165783693029	0.794994420071085	0.805974434323987	0.913745497156104	0.70868709651332	0.437383728997859	0.92660040438176	0.509595282619261	0.725864946858446	0.763080253749738	0.525780769868981	0.501622216728538	0.530340853688376	0.268235894742486	0.575005392342657	0.192904180745069	0.389738598153693	0.563888483273278	0.553401901754208	0.519265754928731	0.570065061319147	0.460401800957924	0.336741343404591	0.372158274034597	0.593260312443044	0.235383594721767	0.582485514256139	0.522659541803616	0.572993961988382	0.27560177111644	0.143296688047101	0.30138070057634	0.125974003575426	0.166760887554573	0.669311225151662	0.583527438098865	0.774562149202497	0.82478791670828	0.90245951201117
Q9Y2Y9	0.757260814245005	0.613598730417823	0.821827298275703	0.869485467269165	0.676910136788264	0.338179701170759	0.635940250355225	0.326460352800961	0.59603837359863	0.637772422891589	0.366594568713149	0.498333553028354	0.89870898851763	0.876986614292026	0.740363737860547	0.886845842952309	0.672291545582804	0.588398639965367	0.751908727884165	0.919291734116402	0.749771230076641	0.771045259001408	0.636324930374754	0.919910818686563	0.873646220112698	0.673086592536506	0.684474513160075	0.651044571062835	0.515828849100418	0.717679389398147	0.773934980220435	0.614486253783268	0.648630363372738	0.670365744256197	0.377527784965826	0.880919739136518	0.64517851870094	0.629849065280872	0.808855081910484	0.467102149298511	0.73094247239681	0.679534490510128	0.556736380014388	0.575014472330237	0.291969505790605	0.566898348317943	0.643707921064011	0.464823441691878	0.583994872836601	0.647384547587635	0.647830476227823	0.632045970232953	0.483775519520344	0.58174876558452	0.642834842136695	0.715738425626749	0.777097243737109	0.641054292265335	0.82446480927954	0.603040623923465	0.756150959080347	0.214323243256943	0.799741431318256	0.140822949247926	0.134165665023144	0.233458755091065	0.138371935334567	0.268880330009588	0.628775401805314	0.208675154903096	0.700561854447167	0.290274091951793	0.308805724717218	0.33632432361061	0.533474609235373	0.149789829999996	0.45071747513044	0.273978200548237	0.105531630784358	0.469781718425228	0.445767548614754	0.16205743947648	0.380086305218504	0.590852208232895	0.441916136370891	0.7255005476771	0.511613039477864	0.730096873428428	0.811318550204923	0.670607354413171	0.442736694363388	0.773530265566949	0.75714981993562	0.833845805412965	0.511684648934897	0.352955026563131	0.80443169316695	0.138898580037819	0.481542320972848	0.31623083965049	0.168573483924548	0.0703309674731875
Q13887	0.370730129907675	0.282620812483674	0.158899931639248	0.243105779078266	0.249430244327457	0.839332699652067	0.4747170932249	0.806481934741214	0.790231011617266	0.494760691758079	0.203552394116783	0.367169085843951	0.186211398435743	0.124486228936488	0.27354331671552	0.175378867686943	0.242955684347902	0.222576530819114	0.159811754381997	0.193828266049824	0.569147539282422	0.226588397519914	0.499445636216897	0.234326531058875	0.815619416997689	0.369742792420827	0.648686541914959	0.534737893067705	0.319679505052834	0.499892646536026	0.133620463815166	0.70795752112871	0.541928422189669	0.211807502024299	0.162520825005797	0.366409711311343	0.200264901080594	0.836546981472257	0.129518133362599	0.500062608448548	0.244879939040073	0.222840024765571	0.350350046854405	0.196358789944507	0.0693471814604596	0.150572824060947	0.262224759471581	0.43743898365372	0.657672438082524	0.257612409060488	0.545599418856071	0.273522508967157	0.710958585293662	0.304216549150247	0.228531033628861	0.308656834571539	0.727044061772501	0.0701934457488036	0.848328566023037	0.706112338512383	0.757399989998014	0.928675490450311	0.532661391185763	0.975133943538804	0.794163742186578	0.75905260711071	0.952305066041854	0.888784768185734	0.397192337861077	0.844460287716761	0.276128568383164	0.627502151984698	0.453748264528004	0.238061230809839	0.517105741905227	0.296363962973027	0.394849060261559	0.359781285986109	0.583968523485441	0.487300475724087	0.700321285360952	0.571905198048202	0.33530950955463	0.426479661191593	0.520718155497488	0.472957879986596	0.468780571172442	0.431237794126305	0.33074848352918	0.292409290412607	0.405356400302418	0.337743452831414	0.241060121663859	0.377781185931032	0.208182717851862	0.426040636471015	0.597811106577042	0.766495405009718	0.433849840618732	0.773715609389985	0.484185149142207	0.943403598587642
Q99612	0.294363914630854	0.374091656598557	0.266637959841898	0.727666164157241	0.329709645488176	0.177495013633542	0.409021081883194	0.898320329597335	0.629117899929359	0.104469361611871	0.456130366879185	0.188112478049277	0.229139860325916	0.185501726813731	0.279645724743823	0.303022602845746	0.144547073421773	0.32827517576674	0.116188164260322	0.500978863615929	0.415288980483941	0.201990039773851	0.539055120651112	0.340050698274246	0.877001485649464	0.510060509329611	0.464785905572007	0.547459044853103	0.213069456030107	0.261620823017236	0.40109436364635	0.757010323890403	0.177391639851058	0.119582024906739	0.0606582189360423	0.240312822166987	0.0896364697540536	0.63944668605233	0.329156047766025	0.105481645238089	0.314222351824409	0.562687731858577	0.268265017682056	0.14053742421354	0.0467716589936246	0.0722070831003987	0.393026471147699	0.266547786970248	0.495604946236483	0.680266889311353	0.817639055018781	0.675102423680165	0.40771993240134	0.691656624577614	0.718104093426813	0.622530163606378	0.566606114688342	0.21571710763274	0.458502556906666	0.569146341585331	0.586095014298028	0.608745514411317	0.487976507113404	0.83946000578232	0.375225659096839	0.330765296087822	0.813886936764997	0.294252440913233	0.216263977909852	0.462742503880581	0.364929188492596	0.640206704808127	0.305247324444778	0.621082723870076	0.391334569528033	0.32400848712882	0.36418579989496	0.246320955247422	0.460828313866226	0.251319055914385	0.407368731909539	0.570615987343251	0.449097210624766	0.59277653688446	0.386578673488248	0.269593978783771	0.84380461527154	0.543131704177902	0.451858009897361	0.458498945808218	0.568273857606078	0.478955996834063	0.253679201109083	0.176837385823107	0.240654410074881	0.336156341483479	0.184011248855655	0.321017206463828	0.424771819680662	0.361112228205019	0.495302181662435	0.745591680859028
Q13886	0.44322320203386	0.267810807621676	0.194974887905621	0.239854457669757	0.104470720184374	0.539977755851509	0.37999097549844	0.82368243823284	0.615404500988142	0.0811012213834897	0.376484994372251	0.651980153532172	0.168396322599814	0.244480588972437	0.204348085570287	0.241179947730592	0.244762990104825	0.492772170183487	0.280304396781855	0.238107694309485	0.220105054455179	0.158759588095187	0.121523619629666	0.120414154513286	0.486314744948552	0.308411353395995	0.663776241461773	0.507206548084011	0.0420808864048509	0.0750472104057293	0.206619037343384	0.584342421397218	0.0459065450591796	0.0759872186969578	0.560363086577018	0.317519910815106	0.596988024841069	0.518882952855639	0.108577423322158	0.105330753931323	0.235789914549147	0.0890967363812942	0.478029296965245	0.778491440101809	0.846618499812242	0.279183416465712	0.75734130337943	0.573980105260435	0.756705998939584	0.477688524305098	0.616040025059259	0.680708429250854	0.856303274282114	0.301678044544897	0.0452415902892109	0.0547584907317741	0.178104430850402	0.113881612408474	0.466593939541474	0.29237332206803	0.205407243480947	0.966189307038019	0.261096164774151	0.696769753511289	0.936407540662798	0.508608635268699	0.642933015363329	0.844394571248671	0.754712563288651	0.956631083476824	0.657149927620942	0.974362449670434	0.878828500931315	0.721713856185937	0.430321748735298	0.931587849460275	0.445941193671764	0.916137176478316	0.936612572694158	0.874654390456827	0.736779986243159	0.812778767072579	0.911432878490363	0.831383340312108	0.73949499361944	0.349983326854688	0.720707797981569	0.481087062961418	0.233527211945205	0.339058573016807	0.512645096511873	0.285281264710747	0.530706616365468	0.366019925153547	0.493240976907676	0.472974115384036	0.27955404907313	0.877747534615533	0.292514757740347	0.695345986763587	0.703650801360995	0.791708133879678
Q03164	0.337805330226191	0.763956033868166	0.959487314839683	0.952132394884339	0.644674049191307	0.774950796800718	0.0733582816017209	0.582311585464281	0.0552958552354985	0.624180710963355	0.638031275127748	0.325040729744613	0.533793520145266	0.963317143864979	0.674363404056475	0.872282134481836	0.628003539297348	0.965956794432675	0.840876455367707	0.912507161726287	0.632032841660769	0.97339993492889	0.891766866296107	0.869728341038367	0.67889425262127	0.19984760468272	0.0911859427909906	0.561410944525034	0.413354452665458	0.819778533425003	0.841973740081381	0.239462686827712	0.14963608629258	0.181099158956933	0.403291324133343	0.29445187845327	0.562100531086388	0.0987458340899945	0.892200017469033	0.182149500643186	0.477779031502827	0.900965714844267	0.807524042309384	0.265062257032646	0.379039532652457	0.391404742913591	0.715908236092228	0.433087595613281	0.317123832808382	0.736442731651194	0.690366897234849	0.864112147945406	0.0325712893366376	0.699637293154825	0.712363643488295	0.273683085458528	0.354490231050868	0.986283179208921	0.319346795240724	0.385936382931054	0.827528932984242	0.138402321995086	0.893412210521652	0.10130053861832	0.302287067207478	0.0321787868050933	0.0888844350128897	0.634372032364331	0.915612737961191	0.627874108992655	0.632533551079024	0.753257069857086	0.774882051424767	0.766047641192138	0.772707357796695	0.732819067364973	0.848861549696328	0.614267913063337	0.744482836369886	0.311441221680009	0.884413392862251	0.526391421287325	0.917676639773513	0.840697678351138	0.217898348479042	0.921098746576967	0.804537255505895	0.358708263826221	0.88551984714089	0.92038754223875	0.236224315126029	0.311509620256213	0.862089332971318	0.462844414556405	0.808879502391143	0.766067173398807	0.71116220638009	0.0828809309247137	0.0667222261610846	0.197361568464513	0.292272611614926	0.368403240117449
P12980	0.538972586913013	0.473604610540028	0.383779274951247	0.38729756836891	0.383916125347086	0.643510117328724	0.536983463891009	0.273852005419659	0.279643218093154	0.335361170224179	0.333335463716254	0.670131851975654	0.201747540333009	0.159229716954064	0.576504605497093	0.516093314112894	0.632691610828334	0.350402567214932	0.256280560581279	0.740485723136964	0.499731720083241	0.282242530119947	0.332604263353236	0.333957787734951	0.227416186169089	0.366036341702423	0.809453861632307	0.623894334613749	0.396573778350145	0.643627748509279	0.406574371902973	0.697187915302982	0.459624367206545	0.59431834921723	0.773998847559444	0.590343026451262	0.765625759853106	0.796165532569831	0.377089446413217	0.691885972491308	0.41484093155934	0.475121781549301	0.404608093673784	0.66142341130647	0.35629098731782	0.343355543537943	0.540262958368122	0.338977485332503	0.714727798671103	0.531056429945479	0.693041917461158	0.573990407162003	0.61199713439995	0.380584788377357	0.311479021615585	0.18522608937921	0.375906165360963	0.269803614554354	0.447485320034508	0.292083467858006	0.664343775495183	0.870246162250961	0.303351738725769	0.828328822241099	0.79193653545283	0.586685349342002	0.414573599785875	0.755438194495676	0.551086641357291	0.825659099584323	0.538975464419086	0.825656047718612	0.707795204621214	0.495456434064264	0.620634727548835	0.626522102124178	0.489671517545462	0.383188545032248	0.66910000443296	0.667223361616291	0.778538493021896	0.839116812364004	0.67508178712611	0.491497676698429	0.773265323144355	0.681011581840704	0.673612641020714	0.317536844735601	0.218703839416829	0.390982770729637	0.659352937148924	0.661966058182191	0.347677924701192	0.508357149741235	0.465139945990284	0.430973747485745	0.21978795582011	0.754003668484486	0.783977253041796	0.846117967623696	0.84623018815272	0.829430034878203
O75444	0.127040106368702	0.487720394375575	0.424578458913745	0.395450840450265	0.411753270633398	0.240956381737941	0.270329968195977	0.32533515462861	0.109863567594666	0.303040787908275	0.242619418708958	0.322224311042834	0.0772963482802009	0.275502398196797	0.178467291280395	0.180052867269621	0.342766417384818	0.552012817548116	0.505802804314651	0.279743095489863	0.172477204834747	0.459211552155197	0.187927738059921	0.173421614372615	0.287268242437822	0.443941014792124	0.176331126272707	0.50742977478771	0.174441305542179	0.231257390263277	0.0674549238675162	0.113423499765904	0.470163164765732	0.271873959636027	0.163308865754828	0.2842937678352	0.347429724587131	0.167056096831276	0.327343771937179	0.470525757601549	0.435422860120871	0.0935934304995946	0.207805441164565	0.207838742474852	0.163588998536858	0.155604938638392	0.640197065130538	0.298290547367329	0.679059094115687	0.522110622464208	0.306985695092156	0.519856053055388	0.652596819680247	0.254441794525981	0.130713349423318	0.189047679303928	0.233589632432	0.275993412318889	0.334056137493842	0.234094327685836	0.454796114171285	0.765350954640814	0.349963095339622	0.401615397508485	0.721760636155271	0.43667131500751	0.774383683303226	0.707934394002341	0.650230932726308	0.783477150158423	0.620073164215162	0.850006019697256	0.796453644601545	0.425160441744198	0.339155145372633	0.63366809890683	0.787487627948912	0.525388936964553	0.703766011529912	0.68665161093529	0.522253667517899	0.781561875825106	0.825149645127662	0.509605878170962	0.686270477462724	0.467468314527358	0.825256227050841	0.164726609915762	0.579160580883057	0.39050109074212	0.281393445689381	0.214319188002985	0.65891676686183	0.717137294114573	0.747143426712538	0.470509434752217	0.535528011787172	0.673838003505001	0.755962218417553	0.275438147832884	0.889082583766584	0.428668884180352
Q9Y5Q3	0.750348338151129	0.872898436856337	0.252080651540276	0.387564684363117	0.437910289888618	0.620524806992394	0.125146119568471	0.697426036331152	0.0779255598157602	0.675119357426522	0.241913863265917	0.557301383760589	0.13681549234762	0.305393061164476	0.157562112286301	0.288952564268401	0.375810763547127	0.360227563951661	0.683413592729574	0.457647039255516	0.58900210899013	0.588320914400496	0.631882682401182	0.164521267908416	0.209643676111133	0.292741889231804	0.252561010926741	0.371463786770305	0.372615943405886	0.40710096820725	0.294752121812076	0.0449413328578612	0.0881777091049055	0.321845655891815	0.295567804728782	0.17089736249714	0.617805617238638	0.129187870567125	0.535540213684608	0.409959120203389	0.126884508388717	0.282631486913088	0.113574321287395	0.261902552480724	0.306345930112009	0.37752821697238	0.259997374592318	0.251656970940647	0.180699363397506	0.363402190721849	0.170637810476781	0.632966184659157	0.125089016017333	0.151031108333627	0.10084930124534	0.471949535875232	0.177785031387411	0.544390267914825	0.256473891059759	0.392522571670089	0.240864718772785	0.223230232631598	0.603153888183337	0.782880941841073	0.618449331683769	0.415446106510471	0.775844277333988	0.73313984531681	0.681357122086532	0.625194110692671	0.774069364664889	0.932561065335173	0.566520434463162	0.555795675397769	0.644791552974971	0.829327773760136	0.757533221672108	0.801182794863241	0.936498070352438	0.894169727967642	0.732980322699518	0.650283649218184	0.736475994736587	0.420635598705962	0.887110023661698	0.5951159935145	0.91098569494189	0.629831924016392	0.412791198058876	0.458751453920522	0.439751223472869	0.598210135973839	0.57975221302781	0.767815969528154	0.575164976925394	0.537313147195389	0.265268577407667	0.456946734442231	0.721323010546933	0.221323187285239	0.720425938364109	0.712533633311343
Q9ULX9	0.600348563240159	0.719027775582951	0.546353130961338	0.53074655247629	0.204618774984101	0.254228904095042	0.0994991516447092	0.733345454489685	0.477611669921585	0.437833420799582	0.754862547823411	0.197314623250025	0.51348582103296	0.748363107064737	0.391772202520698	0.300614486406595	0.420213701045817	0.828081144696303	0.408037248096663	0.585518920310114	0.271973626933637	0.827883790459847	0.415156224787264	0.51236563923961	0.464031091635712	0.797664590596084	0.134043834397344	0.419561534684061	0.344890074420826	0.292513625266462	0.571645750713799	0.196806440833416	0.125819916174163	0.207693237519345	0.0779947003320903	0.546298989387133	0.119786836790636	0.328404357839234	0.364213396495092	0.43763705511501	0.573258491648343	0.306276614231962	0.287850980828071	0.41923644743223	0.478862799412943	0.431196541133881	0.580077870622667	0.435956675447711	0.483931437167734	0.576214765327038	0.684853873462974	0.951443249280068	0.473756721211443	0.377409377277897	0.392619073395846	0.611160539239288	0.314393325692406	0.434704574231067	0.636811795053003	0.708148391243058	0.666883691314429	0.669123319681818	0.318120048655251	0.378747235132396	0.296356297709531	0.424975629281933	0.160817189211746	0.592555922733767	0.795498026391429	0.665407861008872	0.814248621013132	0.87503143101372	0.717422303029059	0.481447990982584	0.79052480304878	0.227208753378095	0.619830133519848	0.800415673376569	0.733601017759425	0.190723417094516	0.924066915263899	0.567307718773177	0.70794660214287	0.812180719833202	0.715582311029251	0.922867412604761	0.915124299434949	0.834815603263314	0.727653529002717	0.528702714472895	0.452303580284967	0.384050781952561	0.717266737500184	0.424762565879367	0.479143809297819	0.621134576983298	0.442200742277759	0.661820650874161	0.823669694256931	0.390504275751958	0.529114767817073	0.204384577879592
O15525	0.81496416144622	0.798650545678644	0.422182448254131	0.22556345673046	0.643276464126772	0.594072976180595	0.325839240646858	0.47975740190204	0.328248636081781	0.433647335134348	0.349734608870111	0.747883291849758	0.180285060573306	0.194835143885493	0.273762652093569	0.0800891525202319	0.595441330377563	0.327186253653107	0.337161273724271	0.191618361687342	0.26236216498768	0.259157335762137	0.330555670096201	0.117442925577061	0.24358837757926	0.189494293138669	0.171793411828187	0.250214323395528	0.56478601871321	0.643798743318376	0.614374937378216	0.545604872570973	0.180287227779158	0.480334582994131	0.523102067316806	0.485382150384657	0.397740971240909	0.478881309832571	0.363246255521227	0.501561960921376	0.148984750443572	0.128751494294405	0.416351769786119	0.722412469482959	0.621116698112385	0.417728086416297	0.725597979915334	0.374365599748264	0.62413245268448	0.685315649112388	0.546359693248967	0.855827303426082	0.761367657997314	0.276003394596495	0.188567800681834	0.137415478850702	0.267019314767593	0.500599431462063	0.488717731790356	0.398080352315002	0.535695550598731	0.874352205719903	0.328726902773764	0.761672496783982	0.808642326097402	0.750115487651549	0.707913899678322	0.629985544050776	0.408962361494049	0.888162429973826	0.214063974609598	0.949664493971173	0.630086384178714	0.616731462630049	0.597647181412029	0.805298264256832	0.674920969162885	0.868323573338739	0.932211970396792	0.751167182528263	0.83045481484776	0.893482098462674	0.691453248381638	0.265932784749393	0.872467823990749	0.703014502692799	0.564025677178575	0.337270655914878	0.688781353123278	0.469687161316503	0.478169127303655	0.675153852748947	0.724765949816582	0.811257067928406	0.592932172105359	0.485547151942654	0.647202984036256	0.724475546060996	0.803561644372282	0.436976957565156	0.830583559342592	0.695894465676518
O60675	0.627119004852874	0.760938363073585	0.221659077811745	0.254673283285318	0.0863863060098537	0.321370063877144	0.151734431047879	0.446169677445119	0.135120390774326	0.531778552517567	0.474713762903568	0.23058638262119	0.341190333527202	0.46669098403795	0.369939168061072	0.137616477481481	0.429013793655123	0.594101184589064	0.286713097519353	0.241635394703758	0.256249074050785	0.535447633122023	0.495411075389672	0.226783714787083	0.193068827987475	0.555538326210954	0.0725626284319709	0.351533009447247	0.472715874626788	0.579677919325031	0.377113352651638	0.162348130784412	0.198363263909895	0.230901168294354	0.0560544819602007	0.527381097476165	0.13921697589133	0.237970505333915	0.249353786553284	0.748937930909847	0.242308539680465	0.174869318334752	0.266477065128484	0.355275638218316	0.55605354481626	0.453812040934412	0.523864271372672	0.553750496548186	0.418130529912992	0.331346272964592	0.424468192307857	0.776049655853588	0.351125617467354	0.298626849759126	0.305604917533194	0.533429011623002	0.206559046132843	0.333705403576416	0.281814163015439	0.41843504300548	0.328066717938	0.485547277347998	0.254885148583981	0.691321388869871	0.305300611312691	0.590211684011878	0.534778848448479	0.519539848775408	0.519399765403944	0.41974412835475	0.659029200193869	0.893785131389288	0.648038911869824	0.433649080252685	0.402418981939603	0.335986292326577	0.351144673456628	0.582783409306986	0.752107879949397	0.232514919784543	0.773881721395125	0.783126460269409	0.384136937674769	0.437210631404527	0.811992384882346	0.60691107848228	0.75592656906839	0.413994344945613	0.709065261396228	0.451344108615767	0.199564019344288	0.427896212661537	0.583622572049638	0.352225997071463	0.389659703216852	0.380028472113661	0.522969993285711	0.430672898170537	0.696675732553936	0.243428139828327	0.602065088248532	0.50098662865472
P61244	0.309214843041423	0.72086730161503	0.101536272064481	0.113916734854978	0.125447557248873	0.0401057200853586	0.105370834267284	0.740007094241839	0.53695532473362	0.0247032164417237	0.280030577713335	0.536310775635435	0.0864975301236618	0.271732769160155	0.210006952932196	0.117075194963466	0.188753072277291	0.424428968256125	0.200431332804335	0.184417590080308	0.0780716663756143	0.359573589463826	0.287850992820629	0.190322427693146	0.68450378653099	0.648600648590749	0.710829692434996	0.35622972322453	0.0753698189368491	0.0705455370860802	0.199487447174556	0.692866807756197	0.095473687433808	0.217838352661669	0.218495615666416	0.325744589241071	0.219294024436276	0.630628371327679	0.0409475103527445	0.149419445191413	0.206180034291382	0.0949841008684276	0.1450730382272	0.432059140514007	0.30153010521853	0.161999994411513	0.366774905243863	0.318080634559012	0.775783134522812	0.495186111643006	0.774909288767811	0.78262651114407	0.880952942237986	0.321713259695857	0.128267814459025	0.437393304146751	0.292842410432681	0.028974276105031	0.741041415240881	0.730523427455922	0.331764239939587	0.958967485413677	0.148639098410642	0.885457027137673	0.864652267804504	0.821459593203256	0.73770444369274	0.538866613823377	0.584499580647374	0.845611042340144	0.729460285522584	0.923108791176338	0.696614547251698	0.562263432292773	0.43261079902772	0.718253840873757	0.619918625637931	0.648145341509477	0.702900879367417	0.667882109890547	0.70995144084193	0.850179830052066	0.568049303349417	0.712636443556164	0.8533160775536	0.586456210686261	0.727066947917309	0.588656526368879	0.155779496987408	0.204748728064627	0.207530730439026	0.0882693326719473	0.298083477072871	0.0683696357868251	0.1057926183104	0.103701642519903	0.087470942793264	0.68474142647952	0.714726745410699	0.489980742978532	0.803874142547552	0.886745817294722
P56270	0.36237798604843	0.66165526140347	0.402955009337013	0.15080068212995	0.29482901985597	0.235802802843626	0.592888666658299	0.737672981161172	0.741558895167247	0.213525696538428	0.09086998674395	0.524495326589197	0.0811311179599599	0.10598536278108	0.231906492812596	0.070293246126722	0.649732735390891	0.283270559773328	0.431014966105006	0.367908808868095	0.418334515652631	0.128008970668206	0.577733228166135	0.0866654501319956	0.484843028079376	0.650429770430686	0.597462108727428	0.446159813625941	0.190387495164617	0.298864274290033	0.204061642089928	0.544815770956368	0.374637905760484	0.320086965505259	0.233582680599507	0.170979521479749	0.245532102568089	0.818840191606887	0.0744646434952843	0.284981035237042	0.227516382132539	0.319788422763881	0.191417254501292	0.262636321650683	0.144588029969829	0.128972258531503	0.446678239453569	0.109027720841439	0.729307887096434	0.211534467784622	0.496808559976124	0.414608368364571	0.536410777641495	0.579761187844332	0.547898599026323	0.21934900459684	0.335414442307447	0.0130649904665409	0.0988942259227543	0.309231873793248	0.126251479398979	0.870218909817454	0.0267269831868747	0.896350304411822	0.794568291718737	0.671341244064893	0.825370496154622	0.688874759670832	0.466317507347054	0.496491337340822	0.372432615465103	0.881639347919613	0.824420842536615	0.227502541731469	0.0785659256321605	0.678447698090636	0.447932720003159	0.347580596443187	0.738301759327497	0.442687096014494	0.36290291819405	0.848722790081376	0.591211522250933	0.453982445647777	0.594694107263726	0.458481705865928	0.460155019365309	0.341225919832805	0.129453187301878	0.226638198053732	0.188299952184009	0.121516822149825	0.0761412198156985	0.109474339822647	0.184434858179488	0.223868133378647	0.377111958105008	0.826206516995795	0.810479485898747	0.834436563924673	0.9324353650392	0.930977933043261
