	LTB4	A2M_LPS	LTB4_LPS	PLAU_LPS	PLAU	ATRA	ADIPOQ_LPS	PF4	ox-LDL_LPS	OSM	IL26	CCL11_LPS	IL26_LPS	CXCL12_LPS	CCL11	APOE_LPS	ADIPOQ	CXCL12	DLL1	ANGPT1_LPS	THBS1	THBS1_LPS	CCL2_LPS	DLL1_LPS	CCL3_LPS	COL18A1	PF4_LPS	SAA1	ANGPT1	ATRA_LPS	RARRES2_LPS	SEMA4D_LPS	VEGFA_LPS	OSM_LPS	CD40LG_LPS	EPO_LPS	PECAM1_LPS	SEMA4D	COL18A1_LPS	FASLG_LPS	RARRES2	PECAM1	TNF	CCL3	EPO	WNT7A_LPS	SPP1_LPS	TSLP	PGE2_LPS	TNF_LPS	IL1B	CCL2	SAA1_LPS	BMP4	APOE	SERPING1_LPS	FGF1_LPS	CSF2_LPS	FGF1	CSF1_LPS	C5_LPS	TSLP_LPS	SPP1	VEGFA	FASLG	WNT7A	CCL5_LPS	CD40LG	IL1A_LPS	IL1B_LPS	BMP4_LPS	TGFB1_LPS	C5	CCL5	IL1A	CSF1	GAS6_LPS	TGFB1	GAS6	A2M	CSF2	ox-LDL	PGE2	SERPING1
10	0.988704607013115	0.9698210994696393	0.9640644368078046	0.9711890955509165	0.9905553781889826	0.9807435049929206	0.9681883888481538	0.9735951980541261	0.22812170804703336	0.9568215683559693	0.9890849164889561	0.9564563623098978	0.9514415040845571	0.9558350350653829	0.9537442535328466	0.9659865023817611	0.952841586460658	0.9590098786236233	0.973203225867547	0.9657840230588796	0.9839523045733143	0.9615986349485783	0.9668778068577278	0.9526358035845267	0.962445713317054	0.968367232574463	0.9585010914865533	0.9397521581110442	0.9772343352788174	0.9488830518573779	0.9239355056904098	0.9703263932799229	0.9614926990904203	0.9370685149153659	0.9665191981810152	0.975282640474621	0.9687781123215742	0.9589634895201293	0.9393194714425624	0.9515611250894391	NaN	0.9744768101223615	0.9747143256793035	0.9289314182825028	0.9478373272348389	0.955354624559405	0.9393384483724438	0.9343270998498913	0.9623796650517413	0.9484804614406015	0.8984942593219223	0.9118043222440773	0.9408751292064237	0.909134764940774	NaN	0.8134300001379415	0.9673106619779946	0.9619839159613559	0.9283777655214619	0.9760455588311246	0.8859410550005431	NaN	0.9264125940427985	0.9634593405655196	0.9516510217981637	0.9468077636284384	0.9260124614357158	0.9641272394194336	0.8908221113739696	0.8880510555911949	0.948107483076055	0.9631223662569075	0.9162167377923524	0.9413956694555123	0.9073863121223948	0.9163303109192676	0.932740036435342	0.9098790442920023	0.9334366458273018	0.9901293197267611	0.8836086817419656	-0.32408275414842114	0.9618675740818161	0.8280000487704051
11	0.9845706517573729	0.977418124746571	0.9727701432384801	0.9708306707164092	0.9810207629821539	0.9684263136552202	0.970628309266422	0.9775917432998316	0.6749495885729859	0.9539606280333244	NaN	0.9485712888530339	0.9493050045719076	NaN	0.9474984311139992	0.9556885436352516	0.9563483372750079	0.9578869237860469	0.963374371612491	0.9644341029126537	0.9790438849444545	0.9570424142056241	0.9654043308305889	0.9544084447231149	0.9744058309918208	0.9608721687342543	0.9590292084296058	0.9502593638013064	0.9727039131320745	0.9557989620659574	0.9294891857782944	0.9717658120029515	0.9631991444114401	0.9345340763728496	0.9657616923257092	0.9672768575014957	0.9623372521404936	0.9546832802954219	0.9393495805696213	0.9482845285611887	0.9652673659834862	0.9696170623587801	0.9437139600271298	0.8794564860059706	0.941480417483606	0.9568645526978363	0.9488358941597483	0.9201435489756113	0.9600010197301783	0.9298828324518429	0.9089589473622894	0.8986097986806081	0.9343701626616183	0.914367248709025	0.9613133649962342	0.9040852960105674	0.966093998814127	0.9621981844304127	0.9430837945638325	0.9690753196311466	0.9108876761270911	0.9505949414405607	0.9261991625037578	0.9643904107296124	0.9334511822300819	0.9482599784865353	0.921392862201577	0.9542928486632181	0.8857869337883061	NaN	0.9509104178259696	0.9593075905108144	0.8957075137810284	0.9166893356601744	0.8943522865836697	0.8985180512097727	0.9343713817034456	0.8998692342526065	0.9222659712859448	0.9825370542217143	0.897118866176311	0.9835821911939602	0.9433089367404106	0.9552405371408765
12	0.9823354868335956	0.9778419126995296	0.9748886297313558	NaN	0.9782033222627938	0.9642435295939638	NaN	0.9713363366932732	0.9710483020218794	0.9561102922183783	0.9836722336345533	0.9531562693907218	0.955143156438565	0.9649039682971361	0.9560031338824371	0.9719158757435348	0.9556698810600693	0.961965133259802	0.9671641166687219	0.9651297975119941	0.9749556891519087	0.9584588296496185	0.9658879588425029	0.9482039502802553	0.9760537310740471	0.9634234801815348	NaN	0.9429976483593536	0.9638907835810088	0.9549744236497204	0.9301905453688855	0.9664663256863851	0.967386178290027	0.9350678781756883	0.9607556855720532	0.9519264989603866	0.9608992085478323	0.9590711494035558	0.9437077544308354	0.9510525038983859	0.9581494027640765	0.9709757785868252	0.9578931767849221	0.9311166496737363	0.9458546216724457	0.9501375244060963	0.9375779295081825	0.9332392997361438	0.9598333093808042	0.9452477383579834	0.9025709135281663	0.8944977751385625	0.9381073145307486	0.9153513153047199	0.956157890564157	0.9040023003514512	0.954109768341728	0.9688042287831251	0.9224675889471224	0.9626966198791753	0.8632729254688505	0.949101282925684	0.9227758043798018	0.9592670394117205	0.9431707523621967	0.9550063449362548	0.9409613032567858	0.9489963023953012	0.8706376875333232	0.8911371654045722	0.9623184452843736	0.9661750573514457	0.854400721795688	0.9341633178460873	0.9203316231354178	0.9055479340529295	0.9217102566751476	0.9111631145372294	0.9144034981484543	0.9825090527594349	0.8770696456083088	0.9822629787853392	0.9463226908227773	0.9329693244617083
13	0.9827332899528918	0.9770354255495685	0.9758104143736377	0.977535131137727	0.9839120280315299	0.9642404220476822	0.9712492799617926	0.9725693521025551	NaN	0.9559118475894315	0.9853143998916337	0.9572549070244423	0.9596297276118738	0.961708306501561	0.9491043274304888	0.963301740079999	0.9479462470173071	0.9677811615139069	0.9661017157733414	0.9713466599222699	0.9786902914232136	0.9661216403518089	0.9652891626175744	0.9481340138910523	0.969996761524317	0.9647914792144292	0.9621096641951722	0.9537988220070135	0.9707323118822884	0.9604578199913282	0.9260518169695389	0.9652025314662251	0.9696797571775446	0.9440339456664737	0.9610603776808353	0.9658111177263051	0.9630845845880524	0.9648438493186098	0.9538421213240766	NaN	0.9567558429743456	0.9733540869084336	0.9677145225963008	0.9448048928677535	0.9499714124410878	0.9595022053879045	0.9427144922185757	0.9413108975899056	0.9654000626131312	0.9498606283188279	0.9267273580684046	0.9169153619659682	0.9413115383141093	0.9075667198637107	0.9476262879253696	0.8909607732615065	0.9652762576172433	0.9740614320843238	0.935315530461708	NaN	0.9248661541852243	0.943954095279105	0.9444504756788932	0.9682212155831798	0.9184539311069317	0.9529965504534998	0.9441092087899713	0.9728780055942987	0.9247358789898471	0.8983097394230668	0.9530495323314533	0.9700209060312253	0.8986541684700093	0.9470861348820196	0.9227833272139696	0.929666201921441	0.9370125730978278	0.912658376796177	0.9258992766910179	0.9811130854398551	0.9055040463281829	0.979606926137736	0.9496907305072871	0.9088738989753916
14	0.9863607838408128	0.9763164412062844	0.9709310756422327	0.9755265936391808	0.984866329798801	0.969067257915317	0.9767294129829783	NaN	0.9711631491191612	0.9527031241437482	0.9882203998846703	0.9465533938828166	0.9613034644145134	0.9636787740557702	0.9508951876600162	0.973407825813025	0.9469226676612188	0.96321871139743	0.9649909535299696	0.969793818378781	0.9820432706370852	0.9607929567209976	0.9607254112097163	0.9497631192992614	0.96968737160146	0.9541654274877818	0.96563810253676	0.933473309071326	0.9714812647534026	NaN	0.9301671334959217	0.9711040468946391	0.9685966369990461	0.9436645098295348	0.9626633166035503	0.9742684027398012	0.9686375309244539	0.9526142003264745	0.9427999015504007	0.9574968087810307	0.9607569204663526	0.9778404076436239	0.9694692605030218	0.9185518708610663	0.9446182672734882	0.9559722414632663	0.9371935567693388	0.9314892361009535	0.9618317258347133	0.9296614353014243	0.9206121727757595	0.9240710911305142	0.9478806917340064	0.8981909003746216	0.9548567242867598	0.9232490817013388	0.9696762377063138	0.9679780319821119	0.9455955444755193	0.9730889537235886	0.8808547647441851	0.9391437156379028	0.9166766381550525	0.9592144601635622	0.9229658740476142	0.9506672917491217	0.9493923957001282	NaN	0.9289022715363535	0.9059760933780332	0.9561506488296095	0.9460995088677987	0.8500775996004004	0.9280552073326573	0.9379885359646248	0.9099883781811189	0.9231956015026951	0.9038715291115629	0.9408187655689338	0.9848371278883288	0.8987223263080701	0.9891908719318666	0.9663983234144927	0.7808657552428834
15	NaN	0.9813113690071682	0.9818445649251926	0.976579467760765	0.9827984832540181	0.9786113915401407	0.9799693163988292	0.9772678488786242	0.9795229228810469	0.9610321705468496	0.9894889453505261	0.948867035648263	0.9650228978250557	0.9661809602030555	0.9529695058492842	0.9795415953045536	0.9559260644973739	0.9657802208645577	0.9738177999813017	0.9725936995503871	0.9836988642032818	0.9682280687155438	NaN	0.9634735624252598	0.9610142990772694	0.9706751471741867	0.9559467878434718	0.9545426380505481	0.9725053633400972	0.9639544568853142	0.9222379855267522	0.9656894948024363	0.9765483115639247	0.9350289122367583	0.9635280275724445	0.9686324680878831	0.9669463742242006	0.9612155460823733	0.9413580038127481	0.955098304377383	0.9421788489251701	0.9742749501786034	0.9702536942061509	0.9237656019010572	0.9501172261958524	0.9397468149633681	0.9418519067936453	0.9442223783897429	0.9735709843558122	0.9386942856467592	0.9218643670315507	0.9203128140206747	0.9408846608581161	0.9002388216965361	0.9655074313539005	0.9473248083183763	0.9663126980162784	0.970985360068223	0.963468539739777	0.970076200872918	0.8614367200877506	0.9530862745858736	0.9401378020308295	0.9566481590525324	0.9296404822253961	0.9606529517738978	0.9276050372428541	0.9533700107431788	NaN	0.9111229829271912	0.9490265585776381	0.9639985294842704	0.8835608262137687	0.9334480261474987	0.9264838388254288	0.9287681631084341	0.9338481161829992	0.9181206292494314	0.9385273193614365	0.9842183678298967	0.90338739678768	0.9913072422704952	0.9588994836900431	0.9406073398072852
16	0.9863581396661706	0.9758010983534302	0.9711954163353023	0.9779698481752861	0.9858063737129599	0.9779359752261537	0.9703206776674053	0.9744200774994335	0.9752546733672276	0.9602687964994456	0.9881199442961808	0.9475390841302362	0.26495758519204304	0.9586789279629457	0.9563843427770364	0.9716742885485654	0.9462329272083487	0.9648423293702126	0.9711983270898633	0.96085376932428	0.9813033705147967	0.9641585270259393	0.9666546943968727	0.9570568589704651	0.9643689311531101	0.9688774849787252	0.9469526533840575	0.9561432925377228	0.9705175248429152	0.9686381199702101	0.9263928250483939	0.965237024894427	0.9648824548773434	0.9429877826639941	0.9608126655991678	0.9674675106101083	0.9751809412881448	0.9603350452629709	0.9529038005175607	0.9584237890485511	0.9553936936052839	NaN	0.9666965721930121	0.9293014655792498	0.9425291363173443	0.9479752110879389	0.9356269489726871	0.9218084596164765	0.9692120621949553	0.9461265700928634	0.9496891876464766	0.9405330511452438	0.9354479986876921	0.9131299460235918	0.9565712888742812	0.800581084785268	0.9695120042752821	0.9452372276390134	0.9304912519764413	0.9580360404022987	0.8879288051612764	0.9470540670562138	0.9163922569628369	0.9657370489906393	0.9305303332055568	0.9495753132929006	0.9158275589834561	0.9723541441978485	0.9048737213248066	0.8999918167939911	0.9446088595006433	NaN	0.8744727303307217	0.9504524215304935	0.9403152641920988	0.9109021848343453	0.9335924480497446	0.9141991755083112	0.9412134863178924	0.9838592509948254	NaN	0.9857794976006745	0.9583118680309677	0.9257399238776047
17	0.9907851854826836	0.978464613245098	0.9782076643226403	0.97155328713238	0.9872517757552002	0.9740211150431993	0.9762315641023009	0.9800443968497232	0.9756302550753662	0.9613070338731025	0.9905936899334311	0.9484625617935983	0.960300651511548	0.9580722698580282	0.9531905301056791	0.9701533934326805	0.9560317016100592	0.9628428814176633	0.9676782236699623	0.9721930993206812	0.9846281036389553	0.9665928132939761	0.9581544956628867	0.9558392941488341	0.9695211937913605	0.9651100544268861	0.9455491642959347	0.9516420124751637	0.9737108385527941	0.9649334267135526	0.925631888280095	0.9646989104492629	0.9730986162610848	0.9231539650438538	0.9666469967385807	0.9519496123575779	0.9563842321249914	NaN	0.9411487351283465	0.9608498951259288	0.9621013796934089	0.9702389908113057	0.9653862847235867	0.9077236905890089	0.9513694910683851	0.9506422605177569	0.9401946215976836	0.9392128781693179	NaN	0.9353496828476231	0.909034147840106	0.9057666308740576	0.9381344366440814	0.9209308705772122	0.9600467597625838	0.9007762934690402	0.9638710091837467	0.9750861832858781	0.9373051198547308	0.9614544667036395	0.8674617022051629	0.9412444768156872	0.9199504577584698	0.9585852368914051	0.9407771337277826	0.9585488389607439	0.9194657806682945	0.9583207613704231	0.8881914792880112	0.8715670122426243	0.9544412077921747	0.9502385797953526	0.8913917205313919	0.894102013684448	0.915670962094512	NaN	0.911920011076514	0.888899678380488	0.9430406012742676	0.9882519078625651	0.859971812303632	0.9894492765430954	0.9567211541012204	0.9421728250441233
18	0.9813775890551967	0.9787151520412356	0.9750608031757699	0.9756855531591322	0.9833697948336282	0.9725546606898163	0.9796771264298955	0.968124410992878	0.9737906782687354	0.9589255463548632	-0.49121651369333463	0.9404536962905056	0.2847749442890452	0.9627011325495605	0.9539730914727153	0.967109571667575	NaN	0.9651333183749055	0.9732752961353276	0.9710713565202919	0.9782480166135565	0.9650162229116297	0.9690778709370514	0.9626368066901536	0.9650275156478768	0.9688019681011932	0.9600054670658751	0.9660063720839875	0.9811751977024659	0.9687861686437811	0.9446935433681063	0.9742579976326303	0.9709409374307238	0.9524484059324805	0.9694843095217041	0.9707039762742334	0.9630686114617558	0.9633776514884114	0.9371583987400856	0.9591988992025551	0.9637268874675646	0.9749465075020444	0.9638570908015912	0.9179103249503411	0.9511545725003252	0.9531752024678594	0.9513772378974761	0.9346749425614238	0.9694414964686572	0.9483749571385753	0.9352035625743198	0.913440444325214	0.9531801184332738	0.9255757946630276	0.8669795922057407	0.8103327944788705	0.9686906464778003	0.9720266125493071	0.9533520666300896	0.9598695570443415	NaN	0.9460690606454122	0.9305550412760323	0.9667071476217868	0.9410042685223847	0.9590743597428624	0.9379400318202846	0.9684403764204449	0.8874834582759802	0.8960103284793944	0.9539335079865685	0.9603163731985382	0.883675302789016	0.9569270049118305	0.9367583425592659	0.9206792078362389	0.9304191071420613	0.9028953655977647	0.9322194955521685	NaN	0.8528449489020831	0.9807844897234168	0.9515960134450645	0.9005566329041476
19	0.9801524800361414	0.975783873465408	0.9708209095145474	0.9727638847901099	NaN	0.9730092033297164	0.9762005124393178	0.9672765792126299	0.9731476756213338	0.9555290333934678	0.9815341186811584	0.9528716874333691	0.9559209794483156	0.9634348800176378	0.9451974215687514	0.9696553541002396	0.9596532494829807	0.9599347729466678	0.9751031842685747	0.9684339067998972	0.9779158968769022	0.9653470435901716	0.965840700205273	0.9538978473486864	0.9715910991399557	0.9606338724626786	0.9617320353108463	0.9458753009869497	0.9736503138698099	0.9545870055721103	0.9276997112389144	0.970158254644632	0.9642664782497746	0.9402084597187661	0.9652628158235769	0.9707976940699612	0.962288554047954	0.9705741239795511	0.9469962338264396	0.9451390102594512	0.9529661890713204	0.9704836703028543	NaN	0.9252262851893436	0.9485228587512271	0.9519725992331869	0.9290714314306956	0.9368793456432507	0.9635485405150304	0.9464633939978699	0.8891998031182714	0.9190829456458922	0.9510411714297381	0.9316083893426964	0.9505927649917555	0.8969566334304266	0.9647237514851765	0.9691921646342385	0.9410939880970783	0.9558045635082263	0.8979701711833946	0.9520795109629507	0.9028493634182393	0.9595602578087105	0.9095744145673417	NaN	0.9523507771819383	0.9616402741605669	0.8888167250072734	0.89113119697971	0.9511947638498481	0.9562509451811114	0.8524705692727204	0.9152833152885427	0.9149801000367512	0.8852075833956112	0.9400458917713252	0.9222264502882443	0.9341942269315103	0.9799005461992973	0.8803778525971888	0.9815441947714105	0.9462685848511281	0.9157838559706013
20	0.9866266277026264	0.9775975179031817	0.9747459703354471	0.9771007143952186	0.9843640438773107	0.9756037498039085	0.9711572838268929	0.9724374497838078	0.9764202258538177	0.959969458929151	0.9854655809832802	0.9492287598961832	0.9582419663635422	0.9679121357971456	0.9538632408929149	NaN	0.9504807133646309	0.9642323324052164	0.9650888249816115	0.9671928532222462	0.9797008763907671	0.968154303489783	0.9640908931436664	0.9544162251992413	0.9659689746997465	0.9703014328345374	0.9561931353009748	0.9461766346671038	0.9740355708062833	0.9762769163432079	0.9228081200502561	0.9659914239382621	0.9735441625182255	0.9367438937067345	0.9693786547551309	0.9596945708326451	0.972749080397695	0.9667215075541675	0.9436446074022045	0.962148174971929	0.9555724841562103	0.9745307168499735	0.9670880079305966	0.9337918644735393	0.9456212055008542	0.9575338142862921	0.9519302084893867	0.9441286370398451	0.9698072897615916	0.9543260597903667	0.9118247661923714	0.9157508811428664	0.9492240815014197	0.9325829844363829	0.9533852513360528	0.9159880987121893	0.9723567896279917	0.9673057413201005	0.949785626757464	0.9577680418805303	0.924749646345229	0.9471569045251781	0.9224468209705978	0.9657042805210827	0.9254286504324374	0.950687805619358	NaN	0.9581613631161436	0.9111496658795546	0.9000423845923609	NaN	0.9678888319082688	0.8881105271216096	0.9440394534498442	0.9014972402356111	0.9315556252513424	0.9410651782069188	0.9335437099510889	0.9305837766759131	0.9814070046910197	0.8464758865408613	0.9832295820052412	0.9550782536729596	0.920374432280363
21	0.9820223093714573	0.9716399258837923	0.9716316040082513	0.9722592032527302	0.9818096530377232	0.970330577058222	0.9721721064890454	0.9695515523220817	0.9728171350514677	0.96813478962832	0.9861288239565487	0.9510056691339486	0.9558943590243614	0.9510232698316204	0.950857914511592	0.9774765907862906	0.9563617628406095	0.9631754315002652	0.9587755272032082	0.9743965875499774	0.9769964136163936	0.964155566319542	0.9703704814933486	0.9534384657422235	0.9637006482293	0.9622304218331275	0.9506388183742629	0.9400453808430645	0.9773264691035165	0.9566087586450931	0.921243895604656	0.9702552198565755	0.9767578555803405	0.9524995892502839	0.9723674824992735	0.9621903633182414	0.9637296595864029	0.9641943504092676	0.9522650916989988	0.9544812312160652	0.9555058586211016	0.9781600400253219	0.9698569129510234	0.917695721332257	0.9492780355560199	0.9510274467765041	0.9308029474661806	NaN	0.9604777434694436	0.9376652485747721	NaN	0.8742337098479573	0.9452985821943882	0.9116074403276855	0.9595161756972371	0.957743199695961	0.9689967187170891	0.9731448670013993	0.9447060176930467	0.9752489063789401	0.9204049307330331	0.961285162429873	0.93034855002645	0.9642135466001623	NaN	0.9507600519594298	0.923932082606698	0.9571146059824688	0.9397894268501406	0.8928041517716547	0.948866722062067	0.9542549079173299	0.8743526947868855	0.9506194136954708	0.9071090722833728	0.9215892107587731	0.9177419193285539	0.9144206179925574	0.929256864336037	0.9797242471162576	0.8784359521930163	0.983920443004196	0.951249558221539	0.9383492679639728
22	0.9882484123229827	0.9795542226890694	0.9762377238012858	0.9790185081187583	0.9873640088559125	0.9773869946284183	0.9746865828323195	0.9785887262850181	0.9783225303816384	0.950624346106619	0.9894982800673623	0.9498970323360715	NaN	0.9592427512302506	0.9563117724798497	0.9716197282257834	0.9480848894972469	0.9617357426299098	0.9736159896702974	NaN	0.9813627860852021	0.9684278384506875	0.9655495564757215	0.9584197634218298	0.9692569877427639	0.9622063210219512	0.9556228670099718	0.9435506132463173	0.979956483046808	0.9666078012497639	NaN	0.9737785778324974	0.963797417743174	0.9246523827064895	0.9551792583514106	0.9686729244703745	0.9620334209610223	0.9628548948452905	0.9517319348344153	0.9433111341959378	0.965250740212131	0.9714528092748267	0.967726850499299	0.9361914682890022	0.9491002372789539	0.9634213033925061	0.9479042718532191	0.9344133054284298	0.9746282626225221	0.9534909013162338	0.9142943284726185	0.8990435836817894	0.9319323954664431	0.9167521863973878	0.9586870120943137	0.9204240990557104	0.9660030723344852	0.9696230633264222	0.9331050931773239	0.9605911230772877	0.9170435869125124	0.946502435673769	0.9404005026426271	0.9551270037201214	0.9280623094234322	0.9465115813472855	0.9150004136902926	0.9523230406609761	0.894349317845863	0.8956414754465878	0.9546189029438589	0.9498456741807282	0.913642111096375	0.9153792788278288	0.9177453822221276	0.8786337053509325	0.925912900021062	0.8911214890160108	0.9256643945882295	0.988206280350197	0.8951647673897905	0.9899674415581431	0.9579919995738204	0.9438541345774315
23	0.985124450385668	0.9788563368030317	0.9713520961159761	0.9713890723084475	0.9847105823613193	0.9771054454131889	0.9708500238571385	0.9750027304052047	0.9742248272474031	0.9605373191744698	0.9869648831450055	0.9585662516493767	0.9578248867713016	0.9580728774804973	0.9611238348420235	0.9708801555120611	0.9525758010712684	NaN	NaN	0.972870518139221	0.9786085828168876	0.9641802239268279	0.9668251302470379	0.9583390402757871	0.9697472052800332	0.9701687181417479	0.951029482932316	0.9441847734515094	0.9715595128618875	0.9671718564169796	0.9217198275082432	0.9635042901243959	0.9657525800902238	0.9388783763635495	0.9571939907661194	0.965774578723756	0.9600196125470618	0.9617162102691341	NaN	0.9598639577544281	0.9546390267565742	0.9756308042792685	0.9713263461343036	0.935629671465871	0.9470685570753115	0.959551989081233	0.9519879643618337	0.9349352288103273	0.9647986387918781	0.9459894135851113	0.9310663274780195	0.918191343425074	0.9456324831731507	0.9272625115276447	0.9606328046213959	0.9602527520706876	0.9650739938903574	0.9659192006442556	0.9365388095761251	0.9676173080014661	0.8933020157387337	0.9392430135492614	0.9314846094379688	0.9550317850365931	0.9412050259604757	0.9607322302174193	0.9322925195268816	0.9580021096157944	0.899084784457489	0.8802277420004576	0.9510164187656986	0.9623275433454761	0.8984422083532642	0.9210644491167088	0.940210993600838	0.9052451377372355	0.9216613910502722	0.9008019879414609	0.9354134718500389	0.9811820657201317	0.8853734613652304	0.9855354111457362	0.9397148785176954	0.929537684628529
24	0.9878294267050675	0.976606177582746	0.9755684007485874	0.9756732210473196	0.9857421004066812	0.9699886370930036	0.9659779895483038	0.9717660653035773	0.9755896376094209	0.9543485646544816	0.9885039745045255	0.9432496698700847	0.9590373421545692	0.9603344806895397	0.9515446442423877	0.9714487579745001	0.9470505856307836	0.9567877976498887	0.9660839703855659	0.9600414827894623	0.9822460007774236	0.9666196205881024	0.9601134766320059	0.954371960681675	0.9620135410245942	0.9611385648485842	0.9620196093989251	0.9602109424407419	0.9650187121019185	0.9675810849117539	0.9283638493172972	0.9703648981229716	0.9645660974139485	0.9528947340992564	0.9508798518066782	0.9628945417401011	0.9597889175010862	0.9637990924751001	0.942724228835383	0.9499229735265428	0.9606518903142244	0.9802845836340663	0.971741874949535	0.9277790608647475	0.9466814342520753	0.9496729882343495	0.9378043704964685	0.9373732882431445	0.9666330011328848	0.9410727353215846	0.9215884948186861	0.9079780742585329	0.9439483582239743	0.9233430635641657	0.9671608006076681	NaN	0.9628491703288424	0.9654595429939339	0.9447572360086884	0.9560595124033593	0.9100751663893843	0.9462039103769398	0.9204097579858809	NaN	0.9303340903147961	0.9487613741549716	0.9082933379273939	0.9472488207057477	0.9014017985659551	0.8969275464614641	0.9584332652778331	0.9529816010757977	0.8918364553935365	0.9045838681397216	0.9103683761885111	0.9182032005798569	0.9243214570560285	0.9151159463085738	0.9492464822831191	0.9822732680828683	0.8974187966134665	NaN	0.9639256007608822	0.8722579527659778
25	0.983884434181484	0.9732243987308085	0.9739767380185191	0.973950941462153	0.9827634643534171	0.975644955658691	0.9730843065576007	0.9656072706088812	0.9682342139466662	NaN	0.3122736585617768	0.9512785965744822	0.5853615545343072	0.9650925497821923	0.9508090382362513	0.9677879769204104	0.9549176101022866	0.9573024049179215	0.9728800429085542	0.9656020844834539	0.9776252938951511	0.9575445380574747	0.9585321832512474	0.9624939699972067	0.9689148058251075	0.9723662242906512	0.9502431683609515	NaN	0.9754040672903442	0.9658596616636106	0.9298850980780569	0.9741225568004533	0.9649656006591788	0.9372848359218299	0.9716357210626287	0.9715401314687278	0.9620787338188588	0.9647197107308267	0.9626304685554747	0.9631236331451999	0.9547983937832807	0.9736953319873909	0.9458303031842332	NaN	0.9431518255120461	0.9603510575772928	0.9532955148043017	0.9288999898493095	0.9670857557390395	0.9356890559530996	0.9247856689847931	0.8853521803416041	0.9399891553933781	0.9235483347638431	0.951672170364691	0.9407784211853135	0.9700521335869744	0.9647234259600327	0.938855535871896	0.9676567019648337	0.9077230425040375	0.9563959804997144	0.9252492988032363	0.9621635712909477	0.9310327346253474	0.9610718241215164	0.9363176985217514	0.9668107185350617	0.8967439086576621	0.8968882259067572	0.9570019455573202	0.9643011076524474	0.8743864177759315	0.9212738870047599	0.915098704240447	0.8878692670921524	0.9299147150607825	0.8936851024368907	0.9258846763563466	0.9831083591304812	0.8834381576149931	0.9806050766233955	0.9490392997848034	0.9382243138405585
26	0.9820374166918158	0.9783568015378346	0.9737782710915752	0.9744878650392028	0.9804282166105911	0.9739264738550367	0.9733655768493122	0.9679876422848663	0.27071976705811013	0.9497887872116371	0.9820240643550477	0.9542320476036734	0.9530575419540728	0.963340946946825	0.9510555185589447	0.9748908268823732	0.9484056515889308	0.9646569655906145	0.9630776241244671	0.9658267203415835	NaN	0.9597792809838859	0.9699571686522326	0.9588937632905603	0.9728304780178139	0.9648880514776863	0.9607948130710018	0.9350892440983913	0.9718190484661302	0.9652341561012732	0.9304411373638899	0.974639072983378	0.9681437423979633	0.9573372849165912	0.9557440858371085	0.9735756377139115	0.9633641972029601	0.9612580917672714	0.9532072696672655	0.9508196428228777	0.9508483685192087	0.9726974165326819	0.9562815660886578	0.9314785042497001	NaN	0.9507794198884735	0.9382426339463203	0.9390379333177648	0.9618539626493987	0.949774628797739	0.9052362960161242	0.9178364045234382	0.944711822972369	0.9276877446087327	0.9376955334332191	0.7927671648919902	0.970512238339132	0.9631449912654346	0.9445810895566222	0.94999580619413	0.9001174111189714	0.9538755791978681	0.8971538010652199	0.967120891483437	0.9320903284432871	0.9474928173806731	0.930647569796387	0.9551737010314694	0.8906223545812877	0.8743454338522858	0.9595993465609786	0.9532102548349178	0.8756729955673945	0.9260535058996548	0.9105050484584941	0.9199756460125929	NaN	0.9097544899685293	0.9058800591095948	0.9789440822039235	0.8679983930543527	-0.33784691613408	0.9501153241287834	0.8178788915058318
27	0.9813797568672828	0.979031079432714	0.9747190653130713	0.9731981377441983	0.9821139653988606	0.9734274844869528	0.9766611222455842	0.9695647960132328	0.9528878773549998	0.9675691336696925	-0.09349848081249355	NaN	0.9318855037848559	0.9590578787900129	0.9400411459843439	0.9722699638704804	0.9596137079575972	0.9613147664648103	0.9736489094549862	0.96981540697726	0.9765176819973722	0.9628731833608016	0.9655640030192095	0.9583986463457796	0.9717313773226917	0.9689395299459428	0.9556521858839454	0.9576121015280552	0.9709023532027856	0.961449855236337	0.9188023046892972	0.9693103004063185	0.9759379384911229	0.9434969316259121	0.9632776932753109	0.9613939812440371	0.9600029096748963	0.968234301378668	0.9576060707857728	0.9612111067798299	0.6946395633494646	0.972552930843242	0.9646679894743403	0.9107254017943556	0.9431407387149053	0.945282974090816	0.9526093680362977	0.9398746519910737	0.9633214387282087	0.9447264591260945	0.9275107436420176	0.9271576088833655	0.9467242526593831	0.9051439762721526	0.9524539052817454	0.8970780807206358	0.9744790540333516	0.9791437256479294	NaN	0.969991221609478	0.9267702670751364	0.9490055707891565	NaN	0.9610180421049799	0.9365663246998728	0.9563922320365592	0.9453088065474982	0.9622743684170059	0.9006196858498299	0.9227590503119889	0.9545272646013743	0.9608362811961331	0.9070786932962062	0.9544620670827	0.9190025691449967	0.8970224607352109	0.9302297156059612	0.908275920223591	0.9350147514866629	0.9790021110722907	0.9219326149151519	-0.12474644844734736	0.9288058896229346	0.7297831644321451
