	CEBPB	JUN	SMAD4	STAT1	RELA	NFKB1	IRF9	ATF2	E2F2	STAT2	FOS	SP1	STAT4	TFDP1	STAT3	ETS1	FOXO3	FOXO4	E2F3	RXRA	REL	JUND	PPARA	SMAD3	RUNX1	E2F1	TP53	IRF1	RARA	FLI1	MYC	CREB1	NFKB2	FOXM1	STAT5A	TWIST1	RELB	CEBPA	ETS2	ATF4	SPI1	HIF1A	TCF7L2	POU2F1	ATF1	STAT5B	MITF	USF1	STAT6	FOXO1	EPAS1	NFE2L2	VDR	ELK1	RUNX3	SREBF1	SP3	SREBF2	ZEB1	FOSL1	NR3C1	RFX5	NFIC	PAX8	SRF	HNF1A	AR	ESR1	PPARG	TCF3	YY1	HSF1	MYB	REST
10	0.9821617477781731	0.9673901075668128	0.9694103209565104	0.9424124705938368	0.9876085340905425	0.9845003636215142	0.9428518825176967	0.9543094163770613	0.9403561571038659	0.9486518416120723	0.9550076023126316	0.9570788375217072	0.9143265161744625	0.9412589169021837	0.9651175337364262	0.9517545203797507	0.9457397204017556	0.9281256772784743	0.8971732390084914	0.931272300567262	0.9530926054926305	0.9190839617982386	0.9583243471195315	0.9215402021532657	0.9223073352449571	0.9346287127459361	0.9025686190437682	0.9673932733138308	0.9178218390099785	0.8972664096354936	0.9585660764051376	0.9071361257105286	0.8599747954171061	0.9433812578823041	0.921459967807635	0.8106237990822858	0.9381264011906545	0.8748149779148735	0.893538337516916	0.8981159692685006	0.9251017473422596	0.9243045201897034	0.9298411550011778	0.8880813384773312	0.8504319627052876	0.8641769487540407	0.9333302752235962	0.8740312998624225	0.8491492547307324	0.9371868140336621	0.9425649352387827	0.9128565693813444	0.7717464029810377	0.8332716879290072	0.825670196912768	0.9490955909976138	0.7570904950692516	0.9336116883014158	0.9295579189316219	0.9315973353463596	0.9021005875675292	0.9619363899635447	0.7218345980126712	0.6685647133808256	0.8338933853860514	0.6973382648032824	0.7442305186862181	0.8318805439896767	0.6428147891389616	0.9107818750951131	0.8482393133855919	0.6576854464346242	0.6879771418868408	0.6930341132269027
11	0.9845520574118265	0.976005879087335	0.9803963763261488	0.9719431810304651	0.9879235680872768	0.9818470196353939	0.9790089407843019	0.9686460351102228	0.9827556348431847	0.98396784993584	0.9745459841719574	0.9753385889402624	0.9602125756595143	0.9661481777015625	0.9677683595007043	0.9588191264981094	0.9738518922680264	0.9528049940346663	0.9275984271523119	0.9417781988002241	0.9807604159570229	0.9200130330327746	0.9487012322391084	0.9390382579893823	0.9580876379066465	0.9627063538604608	0.9628450519573608	0.9910737090499311	0.9342418094243334	0.8912884977159342	0.9595868875294662	0.94215393976561	0.9851059479543156	0.9651013470916272	0.9593007467154275	0.8477442605246804	0.9533560043016545	0.8996702493351305	0.9207544670535401	0.949622828092646	0.9521207462219887	0.9342701510843048	0.8802001231528875	0.9030890259012937	0.9069230732857338	0.9104987056867205	0.9322002531323433	0.8964473775561613	0.8110096918650627	0.9610443816291389	0.7521790142600507	0.9332201035942881	0.7422861448855467	0.8509748724231332	0.8171399497614514	0.9622510568574881	0.7913981246469375	0.9417676075624299	0.9213379360088209	0.890044659694744	0.9012614444500222	0.9486258694725267	0.7310065856956782	0.721894237834794	0.9282784963627025	0.6150825127163635	0.7843812594332116	0.7938503666318657	0.5133804720786234	0.9208879480563257	0.8048212495973408	0.6957777209260888	0.6541045224642106	0.5654457062223508
12	0.9816848237221437	0.9780889735880538	0.9781105239310147	0.9833681893217605	0.9915764646508359	0.9875271979518364	0.9863430618766404	0.9718823412155103	0.9882218102475457	0.9893086518703508	0.9873835055180427	0.9727068077206806	0.9319735042115742	0.9762306956962424	0.9789659407850198	0.9634965486912708	0.9888514888006515	0.962370246122148	0.9442351408343294	0.9482232649810675	0.9769364708637398	0.9524604996635775	0.9387871432721258	0.9289826204799183	0.9426354487420363	0.9727629895940946	0.9661508978218379	0.9826387436252845	0.933768505827643	0.8801688247476112	0.9795466572143912	0.9369040718398872	0.9934732586034981	0.9772804553812882	0.9681144796780604	0.8248663386837034	0.9611012488773811	0.8880064623607924	0.9115973547486581	0.9543300753378074	0.907564031911255	0.9520569201161622	0.9477884210523532	0.917137254798445	0.9316432753642884	0.9070786200985996	0.9574456829673829	0.9106704237875811	0.8553365035381674	0.9738246429052461	0.671108227721916	0.9273301728126905	0.7571116430911577	0.8472572402104643	0.8529718802490529	0.9539577494764039	0.7996969128036535	0.917397386937586	0.9124356774880232	0.9296795586360587	0.8958888643196701	0.9552027067975092	0.7427081926076731	0.7599012041527085	0.8605015533672471	0.5585935672147474	0.8093956483165418	0.8038685026574067	0.6191132261158774	0.9198485630551775	0.7506797094487128	0.8332246387020139	0.6204652152294122	0.4858973328183157
13	0.9888502306200277	0.9705664776708113	0.9757168997257377	0.9824878755713361	0.9900575748892546	0.9883867160866657	0.9891668706156651	0.9625044179502112	0.9903298920926954	0.9955012483566706	0.9867030658260113	0.9799268873964537	0.9658808546962829	0.9782509898762232	0.9799518975724633	0.9663346309399976	0.9886564961373885	0.9732752775937302	0.9444042268821542	0.9670319201971921	0.9764865070608396	0.9345936251831	0.9729045716089723	0.9352472258107236	0.9413707092600889	0.9751344565696294	0.9591497425933531	0.9920577030966128	0.9391711397066569	0.8992017332817237	0.9861908978555441	0.9519169578064035	0.9838441787553956	0.9797778205842155	0.9525324143211333	0.8410000568526796	0.9619514515949443	0.8933328070064899	0.9175594606206844	0.9600143082234187	0.9675703310784776	0.9351051166444984	0.9264362462132512	0.9039355489023294	0.9125123554363501	0.9147713847883633	0.961132816550449	0.9305967037382273	0.8592092700813059	0.9796880619364242	0.6459516707555707	0.9406792562322339	0.7247756184371896	0.8841736463698384	0.820811607211564	0.9605364784041328	0.8129752596678972	0.9453927695975675	0.9509430700320235	0.9362443572557235	0.8880819154941207	0.9778826806966137	0.7435530598914497	0.7705353735169129	0.8568755687095045	0.6278469007299552	0.8050238942813268	0.8381262736626712	0.6678320569251925	0.9356764740440113	0.8424014082816159	0.7651845261582272	0.6479576557187954	0.6800284780737944
14	0.9709899842392724	0.9795520953595733	0.9721502070641519	0.9830097141120967	0.9932336213766193	0.9920927753357474	0.983005713331534	0.9718047449513991	0.9825053878153966	0.9871079446379554	0.9900228893921537	0.9757886256458248	0.9437527512564337	0.9743985592453425	0.9732067366552462	0.9667331563938144	0.9881940181430033	0.9695649081005788	0.937986470534776	0.9574248178254763	0.9710179930586764	0.9275918650724517	0.9741984907384987	0.9205788727518959	0.9551924791007481	0.970568600215916	0.969364883286263	0.982929971967927	0.9248462775874042	0.9246953493176567	0.9813034704132864	0.9474072168444626	0.9862596776321512	0.9771603708611944	0.9406619579776639	0.8418559664981727	0.9621230586159885	0.8746978795490845	0.913453592072911	0.9651093229666194	0.9667307465456784	0.9149136613120477	0.9209171529356059	0.9162868706038662	0.9349175903535225	0.9307972323877121	0.919643257022309	0.8899108982202131	0.8425198838722113	0.9800125502765051	0.8373437255296767	0.924317480701444	0.7223761646108063	0.8731497633949399	0.8198296791064651	0.9611382376897754	0.776040176294909	0.9462705467957458	0.9319280051358441	0.9276359275226325	0.9255638318120101	0.969706669656342	0.7354292672427314	0.91604595562765	0.8599858246128487	0.6466024027831003	0.8019578462253256	0.7806775391938383	0.7781080096837134	0.920137998951535	0.6807428860371346	0.7042334438182027	0.6265462729894122	0.564570398211214
15	0.9865094460041213	0.973978995011411	0.9829615246957562	0.982470063296333	0.9898710123240696	0.9900514490976728	0.9910259913338024	0.9730327941268213	0.988960058579924	0.9958486871313847	0.9820603365654212	0.9713230242262705	0.9380262619968754	0.9763955702593844	0.9672249352761582	0.9669195096074568	0.9927007536516088	0.9743875936928347	0.958225125161707	0.9651218244066972	0.9725259813805085	0.9345924457387378	0.9597940622813786	0.9092099299665353	0.96164302894861	0.971423145178776	0.964254353853157	0.990005744337554	0.934679365545102	0.9054166259948812	0.9872556208524189	0.9603042877278966	0.9855197180439592	0.9735656315211774	0.9704851392305109	0.825186050030895	0.9534000127790458	0.9048765333097967	0.9132137782018243	0.9639197722068943	0.9521987594627909	0.9428591086369715	0.904109240709989	0.8716879874946852	0.9291084027206638	0.9247365784311681	0.957703831273677	0.9281523053868469	0.8624131933944934	0.977744109796665	0.9468886689150823	0.9434731354684435	0.8063346987044725	0.8563656449241164	0.835859380806006	0.9512547848673337	0.8223782390231882	0.9155285358078182	0.9358996392801374	0.9262168908808912	0.8877345043122021	0.9638620479643065	0.7415266178603859	0.9298074723077442	0.8744712893754897	0.5233632115501793	0.8919516232885671	0.8488177416492566	0.7236397455728568	0.9386743943491775	0.7681966261101038	0.7074067555601689	0.6644757495799923	0.48636869598930577
16	0.9844093921169803	0.9792127087405377	0.9681462766974281	0.9714886695819378	0.9901935711047918	0.9871020118605504	0.9699879309160155	0.9722927110108609	0.9710807698124881	0.9732817390502886	0.972623676156497	0.9739908851246235	0.9544882959077773	0.9626706020898894	0.9708673686516099	0.9558495887628614	0.9675707929694182	0.9395042040326685	0.9254968686622582	0.9509353224696705	0.9762223399277454	0.9195483087345335	0.969355507162866	0.9335579654196604	0.9489275360191025	0.9560636887408942	0.943100911989728	0.9952137484321022	0.9458585055569698	0.8933832281085577	0.9776581671360647	0.9498763895485234	0.9647744958371547	0.9572807410071164	0.9496751228743525	0.8232060390855487	0.9586780666190442	0.887072941587415	0.8912128764175802	0.9436984806037192	0.9520407847482117	0.9605494902847539	0.9102532180816598	0.9142982144261277	0.9054177868741158	0.8836877424630079	0.9498351960194269	0.9269578127066166	0.8565331640040557	0.9608250055792878	0.6752708170574346	0.9099011796282439	0.7335152177928145	0.870837231700845	0.8873837843492031	0.9585289974044946	0.7388544317499619	0.9395938695627071	0.9582999033372994	0.921751140654633	0.9143738223589694	0.9797045739395434	0.7451806391688116	0.7205289410332201	0.8824930117269709	0.6230668284568563	0.7071587434091987	0.8394528458183899	0.6182393526883431	0.8749297587100822	0.7637332934495232	0.7192300783315809	0.6779355593194968	0.475281345992401
17	0.9859265418338121	0.9727214012457068	0.9691909884160987	0.9862569767349469	0.9931624612615475	0.991278465854391	0.9833656482041913	0.9503298786321083	0.9810125175397333	0.9879416832543155	0.9841908049259394	0.9725226859307131	0.9290654809312433	0.981901061634708	0.9800097924617734	0.9679976756248567	0.9898587013341946	0.9630686939323707	0.9390094449216979	0.9614941599255455	0.9739390673391058	0.9426384802391536	0.9611643719850183	0.9150156952826375	0.9616745399531879	0.9718865355996424	0.9730558052582976	0.9863100336802682	0.9154426378439684	0.8994250929399081	0.9773800436908535	0.9416981662020985	0.9928069445873966	0.9702882296590896	0.9593795555661985	0.8149485372051406	0.9591359867743465	0.8911907214720587	0.908249051083077	0.9562374707657499	0.9612766905593246	0.9694086459267384	0.8822279900478114	0.8812537602803079	0.9077930456132379	0.9010297285258333	0.953597604519825	0.9146074809402587	0.8202185261084267	0.9740860970875012	0.939296922301225	0.9257389957192979	0.7911914664426225	0.8508339863405401	0.8316819264904229	0.9588907667406692	0.7531646711483901	0.9346349479290266	0.9531388701163062	0.9156461453752385	0.8516427659765422	0.9551799550982278	0.7332722234376362	0.7483706578003726	0.9036941278138843	0.6208389174711866	0.785584696374015	0.8819339578832535	0.5535555177263414	0.8450894334148761	0.7127650930346779	0.6311722786529061	0.6546020387229745	0.5788900599490311
18	0.9818617068103449	0.9753362852728962	0.9729183865943529	0.9365188948359472	0.9745154919130525	0.9683124697121247	0.9388475879505545	0.9583959774020396	0.9391211820211601	0.9498192606693392	0.9559879863123234	0.9535001590897272	0.9341221586327731	0.9372156654384591	0.9521630652729622	0.95212093150653	0.9365942097861357	0.9141854533801224	0.8965378538925324	0.922411411524411	0.9624455867893993	0.9192475013292329	0.9654068012695418	0.9394192623035631	0.9207579816084399	0.9315124664587151	0.9221865980519006	0.9614221968662605	0.9419762904527063	0.9085475246754406	0.9477466532231575	0.9275898392193476	0.9435509384459406	0.9393230164182007	0.9208686876710321	0.8070622097854223	0.92639270639468	0.85446752585395	0.8858257771781658	0.8832885131008406	0.9413718213256765	0.9461323239926013	0.9500810957327459	0.8901654959313335	0.875044600829064	0.8858653228011137	0.9365693093506596	0.875753891473093	0.8349793521892986	0.9224627118241675	0.6266811102950308	0.9136126843191542	0.7368234618286622	0.8611589009389882	0.8731827944173884	0.9376408005716919	0.7767885278222599	0.9151358231147912	0.9347223641947782	0.9456147663612977	0.8902073631350613	0.9720779106677779	0.7199676857002513	0.7214832224737064	0.9180025858356335	0.624538857166731	0.7806031944925734	0.8468438999076764	0.6214213069614771	0.8843696799430814	0.8307821833162199	0.6923511066275272	0.6181776017242904	0.422317346671072
19	0.984019225897327	0.9683451883309361	0.9759428370032996	0.9853151862635713	0.9874175407285837	0.9871186289559246	0.983957574648472	0.9622332122503201	0.9826313184158705	0.9904742109942747	0.9812611023098707	0.9745635984539366	0.9528329161024528	0.9779495553319503	0.9675703424574451	0.968031696253044	0.9881201054837727	0.9741836996743463	0.9432745406680378	0.9588374297610395	0.9655843787419089	0.9255838560888707	0.9395933996850434	0.932764361150807	0.9445902000782318	0.9725693692238455	0.9748552411095887	0.993247793852919	0.9317928004324503	0.8387525183730572	0.9656326246900415	0.9448504883098303	0.9866977765226732	0.9692104127510739	0.9587772102196488	0.8274148931698904	0.9522553236409126	0.8799653889791805	0.9140240548479053	0.9697400370538888	0.9446719946330191	0.9571549272423654	0.9193025446912435	0.880821046354073	0.8828927514764947	0.9275665693481077	0.9447996127842531	0.9371711528885484	0.8066158546551998	0.9723339990522255	0.6641226798109308	0.9153907441250451	0.7742378825456921	0.850025303107605	0.8096302528354764	0.9608034276676075	0.8121697954686553	0.9462949653017347	0.926192950328069	0.8874412182981462	0.9036571437604928	0.9837572316392453	0.732995682418258	0.8641808007795877	0.8612018351981094	0.5643654273750951	0.7384826442406767	0.8111925597644389	0.6100422446678271	0.9115358668337037	0.906688531355737	0.7622682661634086	0.7184304708833318	0.5042090160624007
