source	target	direction	stimulation	inhibition	confidence	sources	references
P18846	P38398	0	0	0	B	DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18846	P78396	1	0	1	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:12044952
P18846	P13569	1	1	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:10075672
P18846	P01215	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:10341006
P18846	P33076	0	0	0	A	DoRothEA;FANTOM4_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	DoRothEA:12391222
P18846	P15538	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	nan
P18846	P19099	0	0	0	A	DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:11196473
P18846	P04626	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:10698518
P18846	P17948	0	0	0	A	DoRothEA;HOCOMOCO_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:7499271
P18846	Q9H4A6	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18846	P22301	1	1	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:10540320
P18846	P00338	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:9632793
P18846	Q9GZQ8	1	1	0	A	DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:20514020
P18846	P30990	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:7791794
P18846	P29120	1	1	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:8999965
P18846	Q03405	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:12369939
P18846	Q8WUM9	1	1	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:11722845
P18846	P40763	0	0	0	B	DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18846	P28347	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18846	P02786	0	0	0	B	DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18846	P61812	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:11776974;HTRIdb:11776974
P18846	P07101	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:11108136
P18846	P11388	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:12104051
P18846	Q12999	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18846	Q16880	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR;RegNetwork_DoRothEA;TRED_DoRothEA	DoRothEA:15229398;HTRIdb:15229398;PAZAR:15229398
P15336	P02656	1	1	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:9760243
P15336	P18847	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;IntAct_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	HTRIdb:20581861
P15336	P10415	0	0	0	B	DoRothEA;KEGG_DoRothEA;ReMap_DoRothEA	nan
P15336	P24385	1	1	0	A	DoRothEA;KEGG_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	nan
P15336	P38936	0	0	0	A	DoRothEA;KEGG_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:10506225
P15336	P15538	0	0	0	A	DoRothEA;KEGG_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	nan
P15336	P19099	1	1	0	A	DoRothEA;KEGG-MEDICUS;KEGG_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:11196473
P15336	P28562	0	0	0	A	DoRothEA;HOCOMOCO_DoRothEA;IntAct_DoRothEA;TRRUST_DoRothEA	nan
P15336	Q9Y6W6	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:17681939
P15336	P02751	0	0	0	A	DoRothEA;HOCOMOCO_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:10471826
P01100	P15336	0	0	0	A	DoRothEA;PAZAR_DoRothEA	nan
P15336	P01100	0	0	0	A	DoRothEA;IntAct_DoRothEA;KEGG_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P15336	P01574	1	1	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:17496231
P15336	P01579	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	HTRIdb:18641343
P15336	P12268	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:9278455
P15336	P01308	1	1	0	A	DoRothEA;KEGG_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:21278380
P15336	P05412	1	1	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:9502786
P15336	P08253	1	1	0	A	DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA	nan
P15336	P29474	1	0	1	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:16497991;HTRIdb:16497991
P15336	P43354	0	0	0	A	DoRothEA;FANTOM4_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	DoRothEA:12114266
P15336	P35558	1	1	0	A	DoRothEA;KEGG_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:12453892
P15336	Q16822	0	0	0	A	DoRothEA;KEGG_DoRothEA;TRRUST_DoRothEA	DoRothEA:11042264
P15336	P00750	1	1	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:8647095
P15336	P35354	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	HTRIdb:12057991
P15336	P06400	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;FANTOM4_DoRothEA;ORegAnno;ORegAnno_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	ORegAnno:15618023
P15336	P61812	1	0	1	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:1400310
P15336	P01375	1	1	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	nan
P18847	P08243	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	HTRIdb:18840095
P18847	P13501	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:10760799;HTRIdb:10760799
P18847	P35638	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;TRRUST_DoRothEA	DoRothEA:22753726
P18847	P48506	1	0	1	A	DoRothEA;ReMap_DoRothEA;TFactS_DoRothEA	DoRothEA:15629866
P18847	Q99988	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;ReMap_DoRothEA;SIGNOR;TRRUST_DoRothEA	DoRothEA:15670751;SIGNOR:15670751
P18847	P41134	1	0	1	A	DoRothEA;FANTOM4_DoRothEA;TRRUST_DoRothEA	nan
P18847	P01130	1	0	1	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:21294679;HTRIdb:21294679
P18847	P16581	1	0	1	A	ARACNe-GTEx_DoRothEA;DoRothEA;TRRUST_DoRothEA	DoRothEA:10964678
P18847	P40763	0	0	0	B	DoRothEA;IntAct_DoRothEA;ReMap_DoRothEA	nan
P04637	P18847	1	1	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;FANTOM4_DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	HTRIdb:12372430;PAZAR:21394211
P18847	P04637	0	0	0	A	DoRothEA;TRRUST_DoRothEA	DoRothEA:22991139
P18848	P08243	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	HTRIdb:11960987;HTRIdb:18840095
P18848	P18847	1	1	0	A	DoRothEA;FANTOM4_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	nan
P18848	P17676	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:16026328;HTRIdb:16026328
P18848	Q9BUX1	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:21737788
P18848	P10145	0	0	0	A	DoRothEA;KEGG_DoRothEA;TRRUST_DoRothEA	DoRothEA:16931790
P18848	P35638	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;KEGG;KEGG-MEDICUS;KEGG_DoRothEA;SIGNOR;TRRUST_DoRothEA	SIGNOR:31226023
P18848	Q9NX09	1	1	0	A	DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	nan
P18848	Q16832	1	1	0	A	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:20564243
P18848	Q9NRI5	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:12812986
P18848	P08709	0	0	0	B	DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:22848420
P18848	Q9NSA1	1	1	0	A	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;KEGG;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:22233381
P18848	O00198	1	1	0	A	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:23090478
P18848	Q07820	0	0	0	A	DoRothEA;KEGG_DoRothEA;TRRUST_DoRothEA	DoRothEA:22128141
P18848	O60356	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:19946894
P18848	Q16822	0	0	0	B	DoRothEA;KEGG_DoRothEA;ReMap_DoRothEA	nan
P18848	Q9UBK2	0	0	0	B	DoRothEA;KEGG;KEGG_DoRothEA;ReMap_DoRothEA	nan
P18848	P35354	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	HTRIdb:12057991
P18848	P25815	0	0	0	B	DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:19073601
P18848	O14763	0	0	0	B	DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:21044953
P18848	Q96RU7	1	1	0	A	DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:15775988
P18848	P15692	1	1	0	A	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;KEGG_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	nan
Q9Y2D1	Q9NRI5	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:12812986
P18850	P16615	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:11595740
P18850	P27797	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;TFactS_DoRothEA	DoRothEA:19659458
P18850	P35638	1	1	0	A	DoRothEA;KEGG-MEDICUS;KEGG_DoRothEA;SIGNOR;TRRUST_DoRothEA	DoRothEA:17455323;SIGNOR:31226023
P18850	Q13217	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;TRRUST_DoRothEA	DoRothEA:12601012
P18850	P14625	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;TFactS_DoRothEA	DoRothEA:9837962
P18850	P11021	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;KEGG-MEDICUS;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:12713871
P18850	O95197	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;TRRUST_DoRothEA	DoRothEA:17191123
P18850	Q9UBV2	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;TFactS_DoRothEA	DoRothEA:17967421
P18850	P11831	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:9271374
P18850	P17861	1	1	0	A	DoRothEA;KEGG-MEDICUS;KEGG_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	nan
Q92858	Q96HZ4	1	1	0	A	DoRothEA;HOCOMOCO_DoRothEA;TRRUST_DoRothEA	DoRothEA:17826772
O14867	P04075	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	Q9ULH1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	Q00534	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	Q7L8W6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	P48506	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	P09601	1	0	1	A	DoRothEA;PAZAR_DoRothEA;SIGNOR;TRRUST_DoRothEA	SIGNOR:14747657
O14867	O00458	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	P10636	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	P48163	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	P16083	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	Q53GA4	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	O00329	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	P07602	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	Q6P1K1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	Q9UPY5	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	Q5VYV7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	P51532	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	Q13501	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	Q8WTU2	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	O15056	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	Q03169	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O14867	Q9BRZ2	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9BYV9	P60568	0	0	0	A	DoRothEA;IntAct_DoRothEA;TRRUST_DoRothEA	nan
P20749	P10242	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:9694711
P01106	P20749	0	0	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	DoRothEA:12695333;HTRIdb:12695333
P20749	P01106	0	0	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;FANTOM4_DoRothEA	DoRothEA:9694711
P19838	P20749	1	1	0	A	DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:11387332
P20749	P19838	0	0	0	A	DoRothEA;TRRUST_DoRothEA	DoRothEA:11387332
P20749	Q04206	0	0	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;TRRUST_DoRothEA	DoRothEA:7896265
Q04206	P20749	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:11387332
P41182	P41182	1	0	1	A	DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:12407182
P41182	P30279	1	0	1	A	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	nan
P41182	Q8WUI4	1	0	1	A	ARACNe-GTEx_DoRothEA;DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:11929873
P41182	Q15306	1	0	1	A	DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:10601358
Q15306	P41182	0	0	0	A	DoRothEA;TRRUST_DoRothEA	DoRothEA:17785200
P41182	Q99732	1	0	1	A	DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:23795761
P41182	O75626	0	0	0	A	DoRothEA;IntAct_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P40763	P41182	0	0	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;ReMap_DoRothEA;TRRUST_DoRothEA	nan
P41182	P40763	0	0	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;TRRUST_DoRothEA	DoRothEA:17951530
P04637	P41182	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:18431400
P41182	P04637	0	0	0	A	DoRothEA;FANTOM4_DoRothEA	DoRothEA:15577913
P47902	P00813	1	1	0	A	DoRothEA;NFIRegulomeDB_DoRothEA;PAZAR;PAZAR_DoRothEA	PAZAR:15677472
P47902	Q02487	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:18819935;HTRIdb:18819935
P47902	P37231	1	1	0	A	DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA	DoRothEA:19059241
Q99626	P08183	0	0	0	A	DoRothEA;KEGG;KEGG_DoRothEA;TRRUST_DoRothEA	DoRothEA:20699370
Q99626	Q9Y2T1	1	1	0	A	DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:23393221
Q99626	Q12864	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;KEGG;KEGG_DoRothEA;SIGNOR;TFe_DoRothEA;TRRUST_DoRothEA	DoRothEA:20568120;SIGNOR:20568120
Q99626	P13569	1	1	0	A	DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:22671145
Q99626	Q02487	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:18819935;HTRIdb:18819935
Q99626	P25092	0	0	0	A	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR;TFe_DoRothEA;TRRUST_DoRothEA	DoRothEA:11684084;PAZAR:10889158;PAZAR:11684084
O43474	Q99626	0	0	0	A	DoRothEA;TRRUST_DoRothEA	DoRothEA:23202735
Q99626	O43474	1	1	0	A	DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA	DoRothEA:11521200
Q99626	P09848	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR;TFactS_DoRothEA;TFe_DoRothEA;TRRD_DoRothEA;TRRUST_DoRothEA	DoRothEA:9148757;HTRIdb:9148757;PAZAR:12459179;PAZAR:16301215
Q99626	Q16819	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;IntAct_DoRothEA;SIGNOR;TRRUST_DoRothEA	SIGNOR:22326557
Q99626	Q02817	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;KEGG;KEGG_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA	DoRothEA:12559945;HTRIdb:12559945
Q99626	Q9BYZ8	0	0	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;KEGG;KEGG_DoRothEA;TRRUST_DoRothEA	DoRothEA:23133598
Q99626	P14410	0	0	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR;TFe_DoRothEA	PAZAR:10889158;PAZAR:18005670
Q99626	P46059	1	1	0	A	DoRothEA;HOCOMOCO_DoRothEA;TRRUST_DoRothEA	DoRothEA:16616718
Q99626	Q9UBY0	0	0	0	A	DoRothEA;ReMap_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA	DoRothEA:11254504
Q99626	P48764	0	0	0	A	DoRothEA;TFe_DoRothEA	nan
Q99626	Q9HAW8	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;SIGNOR;TRRUST_DoRothEA	DoRothEA:15044625;HTRIdb:15044625;SIGNOR:15044625
Q99626	Q9HAW9	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;SIGNOR;TRRUST_DoRothEA	DoRothEA:15044625;HTRIdb:15044625;SIGNOR:15044625
P49715	P78363	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	P08183	0	0	0	A	ABS;DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P49715	P33527	0	0	0	A	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P49715	Q96J66	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	O15438	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	O14639	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	O94929	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	Q13085	0	0	0	A	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P49715	O00763	0	0	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	P12821	0	0	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P49715	Q99424	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	O95573	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	Q9H6R3	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	Q9UEY8	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	P00325	1	1	0	A	ABS;DoRothEA;PAZAR_DoRothEA;TFactS_DoRothEA	DoRothEA:1620113
P49715	Q8IUX7	0	0	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P49715	P51825	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	P02771	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	HTRIdb:17188819
P49715	P01019	0	0	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P49715	P21549	0	0	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P49715	Q9Y4K1	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	P27144	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	Q12802	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	Q13023	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	P02768	1	1	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	nan
P49715	P00352	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	O94788	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	P20292	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	DoRothEA:12571239;HTRIdb:12571239
P49715	Q01432	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	Q12955	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	Q9HCJ1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	Q9NW15	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	Q7Z5R6	0	0	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P49715	P02647	1	1	0	A	DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	DoRothEA:1900840;ORegAnno:1900840
