	Epoch	Loss
207	207.0	0.10995046333626488
208	208.0	0.10848645750941936
209	209.0	0.10802042081627036
210	210.0	0.09583523264467556
211	211.0	0.0950749622063519
212	212.0	0.09431907084598737
213	213.0	0.09393976614977372
214	214.0	0.09257538022453754
215	215.0	0.08092474174854407
216	216.0	0.08016756452850017
217	217.0	0.0797510164321312
218	218.0	0.06804460065075282
219	219.0	0.06764554481542312
220	220.0	0.06689982613316274
221	221.0	0.07674776337981841
222	222.0	0.08650807558689073
223	223.0	0.08575885899276937
224	224.0	0.08452663917864581
225	225.0	0.08375155677445854
226	226.0	0.08335181218989017
227	227.0	0.08294706896097451
228	228.0	0.08302168921583661
229	229.0	0.0826120409709778
230	230.0	0.0822022048262447
231	231.0	0.07156848147372108
232	232.0	0.06103208185317238
233	233.0	0.06063944659845971
234	234.0	0.050839230842856034
235	235.0	0.05097551111438361
236	236.0	0.05063631083043897
237	237.0	0.05080016309600823
238	238.0	0.050007816270354534
239	239.0	0.05018366789444008
240	240.0	0.04989660107263273
241	241.0	0.05007732804965226
242	242.0	0.05025601989616009
243	243.0	0.04999221919235875
244	244.0	0.04966771465104696
245	245.0	0.04891939103369207
246	246.0	0.05728587575406596
247	247.0	0.05697066487632034
248	248.0	0.05671882117792235
249	249.0	0.055988436307398394
250	250.0	0.05614051337514079
251	251.0	0.0554157571300962
252	252.0	0.06296644635995582
253	253.0	0.06269210636212308
254	254.0	0.0623916721578328
255	255.0	0.06209776768882871
256	256.0	0.05318226781795583
257	257.0	0.05287989361106208
258	258.0	0.052579896857475085
259	259.0	0.052284008366352774
260	260.0	0.05937030614986938
261	261.0	0.05908033240315386
262	262.0	0.05816229934776448
263	263.0	0.05786147126153822
264	264.0	0.05713962112382716
265	265.0	0.05728567978975897
266	266.0	0.05697771274435391
267	267.0	0.056707120814720444
268	268.0	0.056398651198277285
269	269.0	0.05654364104918665
270	270.0	0.04889214406140101
271	271.0	0.055696631323682466
272	272.0	0.04819128917171849
273	273.0	0.04789973771684408
274	274.0	0.047617881140410115
275	275.0	0.04689061505436557
276	276.0	0.04662418169043935
277	277.0	0.04633035609062008
278	278.0	0.05283336183313929
279	279.0	0.052124432335986015
280	280.0	0.051415756068827353
281	281.0	0.05062746090012803
282	282.0	0.05643369161863989
283	283.0	0.05616094167171235
284	284.0	0.05633560225067987
285	285.0	0.06233735935497773
286	286.0	0.06250930981384475
287	287.0	0.06792840454121048
288	288.0	0.06085692795561939
289	289.0	0.06053608164857706
290	290.0	0.06615326541167964
291	291.0	0.059244871657050745
292	292.0	0.05290179936485253
293	293.0	0.052578605696314375
294	294.0	0.051810880931990336
295	295.0	0.050861662528494445
296	296.0	0.05059840632642408
297	297.0	0.04981746129300912
298	298.0	0.04955408852921907
299	299.0	0.05476603570875331
300	300.0	0.05396976522829514
301	301.0	0.05370497447947652
302	302.0	0.05820805306186022
303	303.0	0.06313825750035154
304	304.0	0.06286761884943727
305	305.0	0.06200575652915893
306	306.0	0.06621537169444175
307	307.0	0.060270466379803045
308	308.0	0.05995713745383907
309	309.0	0.05417451514355166
310	310.0	0.04846537244991815
311	311.0	0.04870155786507523
312	312.0	0.04315046898755988
313	313.0	0.03767738276561819
314	314.0	0.04201669253208243
315	315.0	0.0367004417447996
316	316.0	0.03145923306175658
317	317.0	0.031220144105971365
318	318.0	0.0354371409742258
319	319.0	0.03961505312754036
320	320.0	0.03939770320055213
321	321.0	0.0386465852464387
322	322.0	0.04267957036585167
323	323.0	0.04245943604872574
324	324.0	0.04178326315139781
325	325.0	0.04155812570095777
326	326.0	0.04132959226308575
327	327.0	0.04511202399306641
328	328.0	0.040960979185446125
329	329.0	0.03633028116267992
330	330.0	0.039987128185986466
331	331.0	0.03976053221840316
332	332.0	0.039089843106017444
333	333.0	0.03937858234409655
334	334.0	0.03550962489943563
335	335.0	0.03899220724867698
336	336.0	0.0387795582069145
337	337.0	0.03819173023843561
338	338.0	0.03745804069876536
339	339.0	0.037252493690106206
340	340.0	0.03316277191881174
341	341.0	0.03646901881114651
342	342.0	0.032469697983661616
343	343.0	0.03520818116884137
344	344.0	0.03498279235887737
345	345.0	0.03155892451342675
346	346.0	0.03138057360512421
347	347.0	0.02757284933118508
348	348.0	0.027831280737155257
349	349.0	0.030968434828303713
350	350.0	0.030809896429406503
351	351.0	0.027147672902403892
352	352.0	0.026992218976155453
353	353.0	0.023401140636389303
354	354.0	0.0231697929874688
355	355.0	0.022940035433451807
356	356.0	0.023160211099817377
357	357.0	0.023029285182562663
358	358.0	0.022801743852288975
359	359.0	0.01968920271237633
360	360.0	0.02271729777642089
361	361.0	0.022599968698659934
362	362.0	0.022485292237147465
363	363.0	0.02264498698310579
364	364.0	0.022416928528868667
365	365.0	0.02218976470792383
366	366.0	0.021724658003120224
367	367.0	0.021848825985138133
368	368.0	0.021636968956183132
369	369.0	0.021219936568147506
370	370.0	0.017967397932383628
371	371.0	0.017867880278638903
372	372.0	0.01796131190132525
373	373.0	0.017778358315758573
374	374.0	0.01742538912351153
375	375.0	0.017085708753976483
376	376.0	0.01700024299297058
377	377.0	0.016684925048910726
378	378.0	0.016382574391218013
379	379.0	0.019253191233235944
380	380.0	0.01917479356957077
381	381.0	0.019249090933479665
382	382.0	0.018977611736168652
383	383.0	0.018712011192296762
384	384.0	0.018777670135221587
385	385.0	0.021540368649818842
386	386.0	0.021454302451793257
387	387.0	0.02136554498131879
388	388.0	0.021273786141109065
389	389.0	0.018230265728960852
390	390.0	0.018283825549289028
391	391.0	0.018037730054862984
392	392.0	0.01794872663792152
393	393.0	0.017860188002798767
394	394.0	0.01762291674780258
395	395.0	0.01468913156581426
396	396.0	0.01474505639175685
397	397.0	0.01466594324870385
398	398.0	0.014573379578215879
399	399.0	0.014471607942737358
400	400.0	0.016732029798106472
401	401.0	0.016766396608455615
402	402.0	0.016791730704170876
403	403.0	0.01666297743760769
404	404.0	0.016529364084869724
405	405.0	0.016392908848574438
406	406.0	0.016252352264777833
407	407.0	0.01624267868808746
408	408.0	0.016110643781462285
409	409.0	0.015987645260049886
410	410.0	0.01347747744558897
411	411.0	0.013334851304592513
412	412.0	0.013082524382149385
413	413.0	0.015276122821875052
414	414.0	0.015287241531867043
415	415.0	0.015190735016635334
416	416.0	0.0149559180407952
417	417.0	0.014725845704361732
418	418.0	0.016832541019910382
419	419.0	0.016738056569657437
420	420.0	0.016518959758717124
421	421.0	0.01843697901191378
422	422.0	0.018442378020448506
423	423.0	0.01604871709538633
424	424.0	0.01790606560501621
425	425.0	0.01780459657764795
426	426.0	0.01770146228084252
427	427.0	0.017598133938000655
428	428.0	0.017277568446047237
429	429.0	0.01913576565405097
430	430.0	0.019035097846044447
431	431.0	0.016919253914542888
432	432.0	0.018607815892426893
433	433.0	0.018627672330194432
434	434.0	0.016579693898336016
435	435.0	0.01648084428960176
436	436.0	0.018216918712985697
437	437.0	0.0199379724745846
438	438.0	0.01786198915768128
439	439.0	0.017585216780961248
440	440.0	0.019249647119004135
441	441.0	0.01903971305131849
442	442.0	0.017054327660765627
443	443.0	0.01684507543422626
444	444.0	0.016638813534507288
445	445.0	0.016669358879166596
446	446.0	0.016416397354714195
447	447.0	0.014518910338845706
448	448.0	0.016073960877312235
449	449.0	0.014217785874609954
450	450.0	0.013991557539567243
451	451.0	0.014027856155151517
452	452.0	0.013954585336626477
453	453.0	0.013882791958071784
454	454.0	0.015373031768691422
455	455.0	0.015187875817155898
456	456.0	0.013560315264259737
457	457.0	0.013592776307761891
458	458.0	0.011889316801986172
459	459.0	0.011823811258876923
460	460.0	0.01165893510650839
461	461.0	0.011486377750743279
462	462.0	0.01142704264133921
463	463.0	0.01136934918725192
464	464.0	0.009832355409679755
465	465.0	0.009776606251936663
466	466.0	0.009619970877641952
467	467.0	0.00953884661778215
468	468.0	0.009556152768324814
469	469.0	0.009507354520201515
470	470.0	0.007952693156653083
471	471.0	0.00934222610064469
472	472.0	0.00929774865320768
473	473.0	0.010673754475607694
474	474.0	0.01060384335942815
475	475.0	0.01056077883197035
476	476.0	0.010566673196538465
477	477.0	0.010499860203208665
478	478.0	0.010387803647362005
479	479.0	0.010343555650350732
480	480.0	0.011670460569190489
481	481.0	0.010190720951994373
482	482.0	0.01018598166824539
483	483.0	0.008722068220960643
484	484.0	0.008663226258465594
485	485.0	0.008656767941999573
486	486.0	0.009896040625227804
487	487.0	0.009808249998347809
488	488.0	0.009769374951070397
489	489.0	0.009729617883965518
490	490.0	0.009621363280506792
491	491.0	0.009580873110356172
492	492.0	0.009501755336516557
493	493.0	0.009493582472208332
494	494.0	0.009447811328124448
495	495.0	0.009373740919128567
496	496.0	0.009263871693243894
497	497.0	0.010498311519908963
498	498.0	0.010488672029624467
499	499.0	0.010452172936829162
500	500.0	0.009111817407647754
501	501.0	0.00907354456592556
502	502.0	0.010246518779467901
503	503.0	0.010174978400793852
504	504.0	0.010101356276507257
505	505.0	0.011238456664176524
506	506.0	0.01110388225146829
507	507.0	0.010940816417751935
508	508.0	0.010862028370927614
509	509.0	0.011942835912559943
510	510.0	0.013011212654214144
511	511.0	0.012956384321161332
512	512.0	0.011715752026939965
513	513.0	0.011660674129181148
514	514.0	0.011607187604194966
515	515.0	0.010397016317179108
516	516.0	0.009197582423070998
517	517.0	0.00801009308538817
518	518.0	0.00901725225296562
519	519.0	0.008886141447787241
520	520.0	0.00876025662630151
521	521.0	0.008715996047905341
522	522.0	0.00966823315251512
523	523.0	0.00962580500934115
524	524.0	0.010588122795644769
525	525.0	0.011516643057863027
526	526.0	0.011451321097684174
527	527.0	0.011387468273509272
528	528.0	0.01125749329898115
529	529.0	0.010184558126715409
530	530.0	0.0091002255611061
531	531.0	0.009057831064162868
532	532.0	0.008934684831580934
533	533.0	0.008894662917409311
534	534.0	0.007851235059238394
535	535.0	0.006818194650364566
536	536.0	0.006798676289991803
537	537.0	0.006762962518797865
538	538.0	0.0057600872938541724
539	539.0	0.005708088679914379
540	540.0	0.005692047804854865
541	541.0	0.005676206430808125
542	542.0	0.0047078743311123146
543	543.0	0.0055698934930758105
544	544.0	0.005544111799855664
545	545.0	0.00639842697144283
546	546.0	0.006355635705146747
547	547.0	0.006340275791366898
548	548.0	0.006316229617716984
549	549.0	0.006291249450307042
550	550.0	0.007107567306148754
551	551.0	0.007069224940397556
552	552.0	0.007051431929360313
553	553.0	0.0061366984853717275
554	554.0	0.006110904431080705
555	555.0	0.006037359499789808
556	556.0	0.006020251942819509
557	557.0	0.00598599457995381
558	558.0	0.006778806445295478
559	559.0	0.007567209265143352
560	560.0	0.006686929058379222
561	561.0	0.006662842670437463
562	562.0	0.0066376024124538534
563	563.0	0.006611735118237888
564	564.0	0.006586925574366938
565	565.0	0.005730873994051975
566	566.0	0.005698591539323581
567	567.0	0.005682412859099177
568	568.0	0.004841201934261361
569	569.0	0.004006153449097915
570	570.0	0.003985706669836348
571	571.0	0.003964634255177124
572	572.0	0.0039433564590688665
573	573.0	0.003930905760037593
574	574.0	0.003913483458664013
575	575.0	0.003896689297773909
576	576.0	0.003884917418433908
577	577.0	0.003861545296965172
578	578.0	0.003849925505976495
579	579.0	0.003834856300455701
580	580.0	0.0038200975778095426
581	581.0	0.004543928692866272
582	582.0	0.0052578763553597935
583	583.0	0.0052405502212965836
584	584.0	0.005224969906449576
585	585.0	0.0052112722278830495
586	586.0	0.005191190882840203
587	587.0	0.0058891341651903005
588	588.0	0.006578562923149972
589	589.0	0.007265951959038383
590	590.0	0.007250119466325896
591	591.0	0.006491571124442805
592	592.0	0.005737115949824142
593	593.0	0.00571764970404734
594	594.0	0.0057007853565830555
595	595.0	0.005678101966072159
596	596.0	0.005658137711525967
597	597.0	0.004924577344188719
598	598.0	0.004193590215586051
599	599.0	0.0034708414393582535
600	600.0	0.004099488097724665
601	601.0	0.004077314367860594
602	602.0	0.00405852021401097
603	603.0	0.004031201805766651
604	604.0	0.004003714564003635
605	605.0	0.004613932906962374
606	606.0	0.004590372269983893
607	607.0	0.00456918632910574
608	608.0	0.0045492840788557715
609	609.0	0.00452248133725041
610	610.0	0.0038460581476943514
611	611.0	0.0038263436812217473
612	612.0	0.0038027676321911326
613	613.0	0.0037842345341034915
614	614.0	0.003765143225264884
615	615.0	0.0031150775942859407
616	616.0	0.0036910792587066974
617	617.0	0.004260482869420776
618	618.0	0.004239822421775867
619	619.0	0.004804130620777489
620	620.0	0.004786897247494931
621	621.0	0.004768276555915161
622	622.0	0.004748414590186838
623	623.0	0.004732561597405983
624	624.0	0.004714412906642922
625	625.0	0.004693307777202628
626	626.0	0.004082809171454806
627	627.0	0.0034736867508497193
628	628.0	0.003454508309279157
629	629.0	0.002854879775899537
630	630.0	0.003383545165650569
631	631.0	0.0033697953738914036
632	632.0	0.003357282968807016
633	633.0	0.0033407110741872823
634	634.0	0.003860060431483224
635	635.0	0.003846808622487466
636	636.0	0.0038304489504401504
637	637.0	0.0038167144903737287
638	638.0	0.0038032055693226555
639	639.0	0.003789782579302956
640	640.0	0.003748743539537817
641	641.0	0.0037325306904838146
642	642.0	0.00371657225164451
643	643.0	0.0037009785677427623
644	644.0	0.0031534875860848148
645	645.0	0.003137637404642126
646	646.0	0.0036260693613166953
647	647.0	0.004111995313568657
648	648.0	0.004097937721390055
649	649.0	0.004085430081632849
650	650.0	0.003553281937801113
651	651.0	0.0035396080948655283
652	652.0	0.003527271562669549
653	653.0	0.003513130406496584
654	654.0	0.0034997804783039738
655	655.0	0.0034879903919195765
656	656.0	0.0029736361111556654
657	657.0	0.0024616279915694716
658	658.0	0.0024508338572256845
659	659.0	0.002437903940415789
660	660.0	0.0024274051572340774
661	661.0	0.0024163991574984336
662	662.0	0.002405658014499034
663	663.0	0.002396306911180621
664	664.0	0.0023872120892444565
665	665.0	0.0023789588805975277
666	666.0	0.0028297870727348106
667	667.0	0.0028217898556938555
668	668.0	0.0028136270825024476
669	669.0	0.002806244967039931
670	670.0	0.0032502613447267944
671	671.0	0.00324259161817174
672	672.0	0.0036820489350117757
673	673.0	0.00367359213628459
674	674.0	0.0036628406113506256
675	675.0	0.003652483958317058
676	676.0	0.0031817887316887847
677	677.0	0.0036089913846870567
678	678.0	0.0035985547530057193
679	679.0	0.0035877855464265655
680	680.0	0.0031249157407372535
681	681.0	0.0031133384695913964
682	682.0	0.0026536775143693714
683	683.0	0.0026429357562300034
684	684.0	0.002633589735551331
685	685.0	0.002623309364524794
686	686.0	0.002614849000534175
687	687.0	0.0025899568537975106
688	688.0	0.003001255393371259
689	689.0	0.0029935080815507173
690	690.0	0.0029850500341668976
691	691.0	0.0029782858141356645
692	692.0	0.0033836370530669056
693	693.0	0.0033764564886200115
694	694.0	0.0033691137779294626
695	695.0	0.0033621172882393755
696	696.0	0.003353813223630586
697	697.0	0.0029246787027682798
698	698.0	0.0024951345408523668
699	699.0	0.002486720004203395
700	700.0	0.002477292095896368
701	701.0	0.002468868223212014
702	702.0	0.0020480593898638687
703	703.0	0.002038830368671365
704	704.0	0.002030791633356073
705	705.0	0.00202227327917176
706	706.0	0.002012805982417405
707	707.0	0.002392158917103719
708	708.0	0.0023850660995257873
709	709.0	0.002375539705759661
710	710.0	0.002368497195876319
711	711.0	0.0023601235182133134
712	712.0	0.0023511995796745627
713	713.0	0.0027233033697353663
714	714.0	0.002715326501467807
715	715.0	0.0030831163941523565
716	716.0	0.003450042528462545
717	717.0	0.003425330117027594
718	718.0	0.0034171888773254708
719	719.0	0.0034102529060527896
720	720.0	0.0037682520281897584
721	721.0	0.00412452914668726
722	722.0	0.0041161111844368855
723	723.0	0.0037292206630887862
724	724.0	0.0037197090137101054
725	725.0	0.003335557196472775
726	726.0	0.002952426746075652
727	727.0	0.0025731860807106668
728	728.0	0.0025655565472965094
729	729.0	0.0025584378421223204
730	730.0	0.0021856165427591506
731	731.0	0.0021668307336420857
732	732.0	0.002160646612448621
733	733.0	0.0021540592226923392
734	734.0	0.0024985742182803816
735	735.0	0.0028410677490554206
736	736.0	0.0028367304668412622
737	737.0	0.003175939005116064
738	738.0	0.003514352039572239
739	739.0	0.003508176794918054
740	740.0	0.003843078045347225
741	741.0	0.003824437095998482
742	742.0	0.0038196929562216717
743	743.0	0.0038123878540414755
744	744.0	0.0034567747501750568
745	745.0	0.0031029436541175287
746	746.0	0.0034303265395972905
747	747.0	0.0030793293252314433
748	748.0	0.0027297495122001066
749	749.0	0.0027229304849797496
750	750.0	0.0023761875201049384
751	751.0	0.0020301577042147224
752	752.0	0.0020246943664937794
753	753.0	0.0020209124287179133
754	754.0	0.0020154672675210526
755	755.0	0.002010642556734976
756	756.0	0.0016717704699862417
757	757.0	0.001993373823306069
758	758.0	0.0019891213550025507
759	759.0	0.0019855357383010757
760	760.0	0.001981864796924822
761	761.0	0.0019784381484717986
762	762.0	0.001973989231528716
763	763.0	0.0019706828957376564
764	764.0	0.0019683907105491993
765	765.0	0.0022861322273303912
766	766.0	0.0022836351290313524
767	767.0	0.0019541289644363336
768	768.0	0.0019510040004551265
769	769.0	0.0019484732291733375
770	770.0	0.0019455182939175266
771	771.0	0.0019430467509607915
772	772.0	0.001940024884556204
773	773.0	0.0019370489100742974
774	774.0	0.0022499720797218023
775	775.0	0.0019251282895406646
776	776.0	0.0019224475942007525
777	777.0	0.0022337947924729825
778	778.0	0.0022299646811561177
779	779.0	0.0025399126587187415
780	780.0	0.002536672597017039
781	781.0	0.0025330388287051215
782	782.0	0.002530652737433155
783	783.0	0.0025275067422578642
784	784.0	0.002208210148418445
785	785.0	0.002514804389586564
786	786.0	0.0025116862354929784
787	787.0	0.002193629877644
788	788.0	0.0021915001565541424
789	789.0	0.0021824890362909357
790	790.0	0.0021798454112274667
791	791.0	0.002483267631601549
792	792.0	0.002785330596448866
793	793.0	0.002782366984228045
794	794.0	0.003082937707507085
795	795.0	0.002770203331106234
796	796.0	0.0027671446457770334
797	797.0	0.0027652756733849743
798	798.0	0.0030631151511400227
799	799.0	0.0027535916317118618
800	800.0	0.0027496270300541932
801	801.0	0.002440376464819249
802	802.0	0.0021328259413881585
803	803.0	0.0021301158225788858
804	804.0	0.001824145495586227
805	805.0	0.0018225110773494881
806	806.0	0.0018200582974140587
807	807.0	0.0018173497839345746
808	808.0	0.0018105284047494562
809	809.0	0.002104100767173202
810	810.0	0.002101830677481601
811	811.0	0.0021005225913659307
812	812.0	0.002097282874627126
813	813.0	0.0020950192085301524
814	814.0	0.0020918445817998677
815	815.0	0.0020896038862613675
816	816.0	0.0023800734989579677
817	817.0	0.0023770212472816955
818	818.0	0.002077466795862728
819	819.0	0.0017783960713620487
820	820.0	0.0017771849200086099
821	821.0	0.001775086313136528
822	822.0	0.00177397783481668
823	823.0	0.0017719440384421747
824	824.0	0.0017700236451159087
825	825.0	0.0017680326037938926
826	826.0	0.001473509257274372
827	827.0	0.0014726977406655313
828	828.0	0.0014717594631720211
829	829.0	0.0017594596662024065
830	830.0	0.0017569073333047504
831	831.0	0.002043018768319467
832	832.0	0.002328772021454794
833	833.0	0.0023262630878713216
834	834.0	0.0023246121946436443
835	835.0	0.0026091013761050845
836	836.0	0.0026064206387484386
837	837.0	0.002604661148909098
838	838.0	0.0026029448603490115
839	839.0	0.002597393124901034
840	840.0	0.0025964188555410266
841	841.0	0.0023069244662690183
842	842.0	0.002017856288255289
843	843.0	0.0020161311102773914
844	844.0	0.0020153047850893263
845	845.0	0.0017267060454066153
846	846.0	0.0020089114698317568
847	847.0	0.002289949864441649
848	848.0	0.0025708333766459963
849	849.0	0.0022848095149135502
850	850.0	0.0025650246976722394
851	851.0	0.002563523870322457
852	852.0	0.002562134076414268
853	853.0	0.0025616071405982323
854	854.0	0.002840763565653592
855	855.0	0.0028393847191086055
856	856.0	0.0025551284122323423
857	857.0	0.0022702989343941025
858	858.0	0.001985824489215826
859	859.0	0.0019845310299069566
860	860.0	0.0017016621158401882
861	861.0	0.0017004513347082563
862	862.0	0.0016984019792931789
863	863.0	0.0016974872519821104
864	864.0	0.0014159109149531565
865	865.0	0.0014159596001276
866	866.0	0.0014149675518743637
867	867.0	0.001693408628549948
868	868.0	0.0016933297622118925
869	869.0	0.0016925791146189134
870	870.0	0.001691695921484335
871	871.0	0.0016911433596562813
872	872.0	0.0016904397943893856
873	873.0	0.00168975035164452
874	874.0	0.0016889530006170546
875	875.0	0.0016879407545450753
876	876.0	0.0016865745064284343
877	877.0	0.0014072838008769325
878	878.0	0.0014065557850195171
879	879.0	0.0016829199654414633
880	880.0	0.0019594840412830283
881	881.0	0.001958919761310331
882	882.0	0.0019593146240069934
883	883.0	0.002235162837398561
884	884.0	0.0022349213931657395
885	885.0	0.0022342876789474293
886	886.0	0.0022342631182531193
887	887.0	0.002509956404873521
888	888.0	0.0025087645207213607
889	889.0	0.002231189051954504
890	890.0	0.0022293150579393937
891	891.0	0.0022277364359908867
892	892.0	0.002226758296873553
893	893.0	0.0019487843527749356
894	894.0	0.0019482169841596466
895	895.0	0.0022231460461672693
896	896.0	0.002497991310439879
897	897.0	0.0022215477810958823
898	898.0	0.002221621170973951
899	899.0	0.002221105267425829
900	900.0	0.0019440509290289387
901	901.0	0.0019445211606076006
902	902.0	0.0022188132279075587
903	903.0	0.002219309322794019
904	904.0	0.0022188431225574332
905	905.0	0.0019423329534137578
906	906.0	0.0016668970894611734
907	907.0	0.0016664533869639744
908	908.0	0.0016664057702041723
909	909.0	0.0016660078382626817
910	910.0	0.0016662246528840595
911	911.0	0.0016658514543556953
912	912.0	0.0013907315627026482
913	913.0	0.0013903835910351508
914	914.0	0.001389678553449686
915	915.0	0.001390326042314767
916	916.0	0.0013900195235329684
917	917.0	0.0016631612384169464
