	RFX5	MYC	NFKB2	FOXM1	E2F1	E2F2	TFDP1	SREBF1	SREBF2	MYB	PAX8	SRF	E2F3	ATF1	USF1	NFIC	TCF3	RARA	PPARA	TCF7L2	CREB1	ETS2	POU2F1	RUNX1	ETS1	SP1	CEBPA	STAT4	SPI1	FLI1	MITF	IRF1	FOS	REL	RELB	NFKB1	RELA	CEBPB	JUN	ATF2	SMAD3	SMAD4	REST	FOSL1	SP3	ESR1	STAT6	ELK1	JUND	HIF1A	EPAS1	STAT3	AR	PPARG	VDR	YY1	ZEB1	HSF1	NFE2L2	TWIST1	NR3C1	HNF1A	RUNX3	STAT1	IRF9	STAT2	ATF4	STAT5A	STAT5B	FOXO3	FOXO4	FOXO1	RXRA	TP53
CCL3_LPS	0.015126353938963734	0.016229625656857736	0.02510989231729785	0.17667507023323317	0.1646695659847323	0.04681183539065573	0.07092264112708732	0.6528283290329069	0.6046307539604583	0.7824832021669135	0.5359203443054462	0.2891735162354539	0.2276064704995413	0.2683225498151661	0.29389103907257813	0.342939526465525	0.45162374715467524	0.7188441933691976	0.6508803600545323	0.6840881969839578	0.6739938802958578	0.5154850892074496	0.4747793999298675	0.5395822343913286	0.5057261631797203	0.6238796045360803	0.6527532645841894	0.6919801145989233	0.30588082313519566	0.20131491038317367	0.12927824708543906	0.9366444948437376	0.9417930917849333	0.9241551465397451	0.9727315573735672	0.9948513486176578	0.9935058826508211	0.9589938695893532	0.9282149010765414	0.769398147413574	0.8637232135833347	0.930065188408247	0.5666429603677797	0.731153769030363	0.6135689836099538	0.5763372164961357	0.6259755430750058	0.8723830616320123	0.9462666434475466	0.7789322797302172	0.8989180418919398	0.9155471864232532	0.40720519258383936	0.19566927461556477	0.5685235286839371	0.7346773004416627	0.670403780425356	0.2555854858709119	0.5749009770533322	0.585427970446348	0.49539483974678117	0.46339582018024306	0.6644563150321429	0.9931828702670167	0.9588919487537946	0.9982547232723096	0.9370404505219887	0.9163152489548716	0.8315538050912279	0.8629793719479014	0.7318124142548011	0.5054914671667003	0.7469189374647938	0.586769405891244
EPO_LPS	0.10613209346227638	0.09039540804729533	0.015890966145390553	0.15262445592977494	0.11537486323165169	0.08565111647243079	0.05479588477143972	0.7380975982200231	0.5655289675513027	0.481841328054904	0.4267601000013631	0.40197848888299526	0.28976619631262557	0.28074648538687913	0.21594562253677768	0.4844148207644111	0.7240692581787573	0.6349055582995795	0.48665089498864056	0.6851801817957477	0.465281691911555	0.6494955982658289	0.3929402591827863	0.7798303232074396	0.7661814414466772	0.7089746968876862	0.6673720465784392	0.7187284208997091	0.5610134253704551	0.26727058694681827	0.20445350721857747	0.9648781948321347	0.9643688780815076	0.9096939434595511	0.9819422838899771	0.9967102234220643	0.9975677550408701	0.9728557238194344	0.952505967156192	0.8898112230776787	0.8717825439145992	0.9280073956420407	0.6414058854488233	0.7916757883918623	0.7176001843711668	0.6162214152725656	0.7624669603154353	0.7235883336357685	0.7990572018665842	0.8482704191641445	0.7067486567222868	0.8857894368955115	0.5324972922430833	0.23180962567655836	0.7231767700945745	0.3737283892564779	0.4279723221686861	0.5549638873639235	0.5557617295429926	0.5218443265856796	0.3451680761351359	0.6091178428038704	0.34913085388512954	0.9678966866677797	0.9858508853846694	0.999330981844778	0.8906368091549159	0.9581694005331538	0.8965130802218226	0.8542855923548992	0.6995562166971337	0.47834664513243497	0.8353647735379557	0.6412601020462254
CD40LG_LPS	0.026274994441706504	0.1740871784919061	0.016232138121379386	0.10588409089531302	0.063611085965119	0.03167955554723432	0.0392229590197195	0.6929069776085492	0.49718073790321904	0.35393496384501394	0.4960808386600046	0.4565985674342711	0.16884524031138343	0.32205142896194683	0.24710741784320658	0.42312349737098687	0.7595718495866357	0.6083441628736235	0.558088288119039	0.4570618008802656	0.4478395819327291	0.3618159942521695	0.591912925646422	0.5937155095649325	0.5133694953004977	0.463458655919227	0.5160969901408169	0.6406403936460596	0.19479565947063138	0.260812075950622	0.1490258133941495	0.984077018269859	0.9633108006408809	0.9314913026918499	0.9746306808195482	0.995734614043486	0.9977152588599687	0.9157912724851835	0.9211396247267227	0.7919980375330655	0.7550548701889994	0.8379785616901586	0.8301423747850449	0.4973686059814642	0.7102245067006594	0.6737188413043722	0.6990559087946917	0.8846343302451444	0.9569239826111853	0.5566923223859552	0.8689099508761415	0.8242120055558482	0.482911745588708	0.2931390957835798	0.730551456376255	0.5917392983842238	0.4765410426500533	0.6636316110897514	0.4333845318682078	0.6150214294451455	0.35572858493171994	0.5647988626366485	0.5031267677094644	0.9894965559466375	0.9762431150468138	0.9996328509707413	0.8897977488291833	0.8683782458078373	0.6796551909687615	0.8405812721115528	0.7517422314097453	0.6170048871543611	0.6858325432509262	0.728876999761717
DLL1_LPS	0.01720703903124273	0.026264788772277045	0.022717447848330876	0.15596594727126745	0.04826050336877372	0.1476069283573292	0.025472316090528697	0.7769313070856037	0.558132015414364	0.6118969404352348	0.5439917763152624	0.562363054025229	0.39858306257742415	0.273941161104288	0.2105835351126326	0.25099393393389774	0.6162402107761329	0.7930117126976761	0.5258993240385336	0.6900602246253946	0.45250252609228914	0.47021984663711847	0.3233528719711314	0.6739771608439376	0.5007002439360987	0.5757461793422075	0.6673813587953695	0.7732000493270361	0.2643672730156278	0.18434297088878165	0.22503082817692277	0.9357215891229349	0.9704998181932013	0.911114533789644	0.9781293953138741	0.9847139805272833	0.990702133017227	0.8961626634119326	0.9224671763935526	0.7484411201607435	0.8246516177437638	0.89221940908941	0.6200615184691436	0.7068160255356547	0.7831570302336641	0.804283442610125	0.6959257019025702	0.8392817438513765	0.8311940165932877	0.7673700066261	0.8122424667576391	0.9489991735653713	0.353281330041855	0.18558296874783148	0.8381258653625729	0.5798594593152064	0.5263775763014549	0.6059828557621998	0.4821323440867219	0.6433197665171548	0.5115827350604091	0.4874690192543715	0.6182761962127825	0.9715455615942783	0.9856657773371685	0.999528531363505	0.8385460337774098	0.9041067029938337	0.7537860012988677	0.8059488698916789	0.7259928273650753	0.6428701347132553	0.9006547073607493	0.8003589677482439
COL18A1_LPS	0.2872081839296999	0.370127660269873	0.03962538194118198	0.0999182869446309	0.10899635330455867	0.02934309734805431	0.19540696457056678	0.4810342730927424	0.4664784143417411	0.6238322504134679	0.3647977889999897	0.24408967934647144	0.19686525710415453	0.19481893119972093	0.2848025611539069	0.3089728100888894	0.3978755257717872	0.34499643864885465	0.47622156371397245	0.4062771166741163	0.2865965532742102	0.3377679943991828	0.5818744796709261	0.5640925734705104	0.4418353945782463	0.32578298653869203	0.6473178458052341	0.705711999552894	0.31910499158158256	0.28762519886539445	0.14796956402136152	0.9739886003239326	0.9275274172315129	0.8540998682023774	0.9474760779217135	0.9956005124182302	0.9961088366253485	0.9445938791410304	0.9256156020722786	0.5578575493195596	0.8214896530478144	0.8682736951261013	0.8129854249215354	0.75444051036732	0.48391510062169685	0.619151335661287	0.6420805436840316	0.8010757099696755	0.9639812834197805	0.5090755981665656	0.8220590125845049	0.8997971069908479	0.468499939637106	0.16181393928027363	0.5075756956993038	0.4646177390982803	0.45312165796291703	0.5207934239993711	0.5076675974213484	0.7357244445397858	0.4568826717725011	0.6385813949814807	0.6400773706675981	0.9181783113112656	0.9674624946355154	0.998631423365407	0.932998459968243	0.8426564610772906	0.7624053134468511	0.9065867297202612	0.7589314234961502	0.5552821180380428	0.7724234909810266	0.6671321240932697
CXCL12_LPS	0.01942357519656905	0.1004650616950133	0.02813824687750051	0.23061754901828257	0.2603104952576548	0.1639370726247082	0.2085876648512254	0.7073364739535688	0.6611142507868779	0.5413983150589834	0.42464952156625735	0.3621476572576174	0.41815257450603177	0.2890358414130716	0.14577376717914764	0.41211804848498557	0.44515537905234703	0.6524354878368984	0.42554086887039105	0.6164148120537571	0.3942022141454953	0.5943626056313656	0.4694756098409078	0.3714981556981565	0.5063908232172758	0.3039210921244808	0.4761334798615726	0.755667129304268	0.31141147175805156	0.30588427539812924	0.11208985311589134	0.9870349169046494	0.9688960722543412	0.9134226384618762	0.978203836773903	0.9970842197050765	0.9953023489374513	0.9431187887229031	0.7975200861894453	0.6530664266344346	0.7841259916354446	0.7294795171288486	0.5861735341142198	0.682351121187551	0.41891749807454426	0.6032049526088008	0.5556352566979943	0.8361343077256159	0.9065046008155133	0.7402751262188019	0.8388468372488915	0.9343132180653336	0.4363260860841988	0.33206110483648993	0.7733082874969632	0.4220284081272858	0.5642447448755785	0.5066988612655707	0.5064648743230749	0.6802040252150404	0.584427595084436	0.4859703080222907	0.31623988605792813	0.9907670156211142	0.9899397476546028	0.9998891303629117	0.9159659448111889	0.8584100342172576	0.7849123842797648	0.8828120091926248	0.675812538564552	0.5516916846027866	0.7803205260061863	0.7018270685951755
APOE_LPS	0.025035177826055806	0.0773961956562222	0.029224119240884767	0.12933572011398872	0.18883902966983285	0.07177748940191679	0.11795866335060776	0.7144879016031886	0.6504658039590443	0.3917086777089473	0.3425038377519758	0.3886377628147617	0.3598017223359472	0.21984938528293665	0.2225669646596326	0.3999163182913167	0.26991235598947555	0.6232079924371665	0.3962504563631337	0.5505163029037223	0.4167138963094514	0.3457605918768343	0.28649675913638895	0.25007683552437526	0.16428410567862306	0.4428431612049398	0.5131854595552832	0.5651893759747151	0.24856789907697577	0.24147184885236156	0.08485678982261197	0.992173403628529	0.9648342560231636	0.851581876374784	0.9665858846138347	0.9929080805607895	0.9926262049593704	0.8716465825875315	0.841925382824976	0.6546185517842146	0.6376112753424557	0.7767709189585573	0.6917306063728899	0.6524245876866658	0.45342225834113575	0.7210464705744692	0.5316985799998677	0.7925568114680047	0.9424404525779935	0.6693494285591978	0.6920291325327078	0.8245133194710206	0.29209028391085456	0.23411377166171307	0.7716353315199158	0.6738724097984183	0.6499391139322099	0.44934363542626554	0.44765333621631354	0.5318900124225577	0.3392719582662922	0.4448902425709981	0.6888796570288884	0.9965209873747659	0.9880643825643087	0.9999093200952405	0.925373611139997	0.86472894330984	0.7518676878681108	0.9541521775526645	0.842164203648736	0.7957222411772658	0.792772777074854	0.8191674139195257
ADIPOQ_LPS	0.012393018942140135	0.03390578810027012	0.013060961861331013	0.14038088187322095	0.05184396258547519	0.04597103417499735	0.07967171841006544	0.6922852288836678	0.5961784433710655	0.6257820057544874	0.6857456180203207	0.2998776200124037	0.2683178564685924	0.17211149704363404	0.13870045640993356	0.407560560802936	0.47134615368468086	0.5517192954172476	0.4865952069405999	0.5735904271810566	0.4123530218896515	0.3585161916738843	0.3169070940374087	0.3621278454399515	0.1892345560332347	0.4515067257191892	0.5811002884261715	0.6787892732333953	0.18049301602195725	0.27623340794479095	0.11270203197373319	0.9922990385984369	0.9613361324194762	0.8730241979820061	0.9730154601228727	0.9982956441956494	0.9988398985187625	0.9044589914703676	0.8696005037996193	0.7646999444352823	0.7006578869918543	0.860876636640535	0.6585809622619552	0.6079276771425741	0.5585865758657838	0.8640081492228273	0.6423855290619946	0.7952663035572143	0.9229084573224221	0.599655557508238	0.8700117022454743	0.8909363296025099	0.36977201881675764	0.2536844751119645	0.6537402800575765	0.5916733473485087	0.6073890205977096	0.5198151456238391	0.4060385422542331	0.6325311972005379	0.5211796254657415	0.5498329357918381	0.6663394378119654	0.9935570085352414	0.9914316068011615	0.9999450154394978	0.9497497850245273	0.8274827378920224	0.6647261954802937	0.8534717333616921	0.714824147478691	0.5586440265665215	0.9263559068552241	0.825661973920237
ANGPT1_LPS	0.007432553580227861	0.010319425001650426	0.02406155725828719	0.09253033473211761	0.21911509719896877	0.060462463715942716	0.24803399044353336	0.691118737073737	0.41803908859919225	0.589533709461852	0.7565236830756745	0.3868060136444833	0.24902847722399477	0.2864473479870421	0.20655869455974585	0.23558724076209242	0.346826118921091	0.5957144130992508	0.490047963164943	0.530554690214208	0.5186263908177394	0.24357267677448494	0.4251512119435978	0.4846083985799341	0.2707746779580239	0.4883622346624087	0.5542450808607142	0.633768585126756	0.10378038630746793	0.26247894105164915	0.0628390646000597	0.9861722964220089	0.9196389270412377	0.8342055997101453	0.9816759934686242	0.9904093950614051	0.9916746388693121	0.9137134101566502	0.8383145735564752	0.653050313284544	0.649342246284746	0.7283048516790258	0.583005960596096	0.6319774188087526	0.6655235104340271	0.7551956112667657	0.541141097787687	0.7860150388318924	0.9301537348505704	0.6241729208920141	0.7983390119879985	0.8402739650702333	0.2595538554216106	0.32844345067845765	0.7793375585257416	0.6881249542428666	0.7234042106395435	0.47179582842721235	0.331745318298991	0.6383343960303163	0.5094757441670826	0.7088270129811823	0.6196350241450054	0.9971198985993038	0.9858101869512821	0.9998120216462782	0.9611430904397575	0.8586798865378218	0.6973379983085204	0.9206669970939536	0.7956730244089485	0.7707764271268429	0.7766876166566719	0.7882931055326285
RARRES2_LPS	0.023369180489889646	0.14948493587403422	0.04262947479289714	0.2659939267527652	0.1054999478512859	0.09715991017048418	0.20944276036880816	0.8051408577587917	0.7061257856611017	0.5541957872784318	0.2329251640966073	0.2700823576485123	0.5044794291961345	0.26295678913943465	0.20646628854401977	0.50801348754988	0.562673547491078	0.6537343294636554	0.26961246727179566	0.7067391544039535	0.4668768238232541	0.42243402608442737	0.5479620613477652	0.18755715199448966	0.30657049612188364	0.3712204274622936	0.5471857973549689	0.5649565028180302	0.06735098062547215	0.12456125209553046	0.04969481085513774	0.9882538023341296	0.9205729656163782	0.8083451405435407	0.9455971751555842	0.9809864578894796	0.9824223248516734	0.9525589935922019	0.4987517259437631	0.7484235533268482	0.7487971772646843	0.8354008795619384	0.5291477479096142	0.691663095649688	0.6896748612325196	0.37186251229702666	0.7367805535801341	0.5460822537947312	0.92025268650283	0.8024898552006585	0.7309212577257085	0.798182990655517	0.5098426608876697	0.362483597276249	0.6674120059250338	0.6013750282395423	0.5232636176577609	0.7524968950585157	0.3906387289324672	0.8339726120543185	0.34001935899317826	0.2966032451511181	0.3587316447969862	0.9949092777754215	0.9904688146660229	0.9998211802053514	0.6987820961890873	0.7730951873252866	0.6656595168446408	0.9771968080432702	0.8634412055996472	0.7833179607781189	0.6910439511718695	0.7870397982622981
FASLG_LPS	0.06996660125209199	0.3246160233919877	0.022683233766890562	0.07399613135842459	0.04043986335596655	0.10293716228542096	0.12610668376902656	0.5228202801093331	0.6125636808772236	0.6036621660182953	0.3888691571215268	0.13095214359512863	0.20671932845976876	0.3646103728111656	0.25265709042935836	0.368753005223513	0.5183533094219005	0.8872282063081138	0.39026735758711556	0.5577254779060629	0.3912972860910038	0.28870605574681607	0.328350612228006	0.24326495504400633	0.16470557530405833	0.4936350143585084	0.41621993159014953	0.6493512063910727	0.22451459745764196	0.08555627016431408	0.12198260977448601	0.9956894991175358	0.9777299227760828	0.9694333814690245	0.9781318887070959	0.9977276359367613	0.9978515141521933	0.9088676245631546	0.9350857192756844	0.7117144200768327	0.5789594403371049	0.7467540163259396	0.6335834232703763	0.8942102436206765	0.6140449954417647	0.5356507088563821	0.8046189089357636	0.4969675579116059	0.9682075232002857	0.9339453593874891	0.8741541145742435	0.9317312605684701	0.35828803789783714	0.6449658267517796	0.5641247713047919	0.4030174543657447	0.40506765310705833	0.7976793115244721	0.6356672475748747	0.6231297260589242	0.2399573835372508	0.7436368379063357	0.38807769317320107	0.997769757812317	0.9839839867761925	0.999740167852882	0.90872924469366	0.925455781277239	0.8631439315768596	0.9666015023679021	0.9088257189171062	0.8821676654939207	0.8619401287324299	0.9368836829600276
SAA1_LPS	0.023021397415342124	0.1328913557177585	0.04318751236284169	0.060812773133897755	0.10669922530070244	0.06539060441358949	0.1328653851460541	0.6316616606438812	0.7457027057905075	0.7910207307726489	0.3191894851508542	0.26157683694278766	0.4182495804865413	0.3798545165881332	0.14306415761877309	0.6108373803067505	0.3154845609724897	0.7731798108208358	0.7784533978050364	0.5787290088801701	0.3823506716301194	0.4278714699420054	0.5275780315479345	0.395049696316867	0.24220043146870707	0.36757404322065507	0.5405827860426865	0.5620584923161906	0.2025855167914502	0.4800663396237542	0.08544465479764082	0.9849513361798485	0.9783949890492524	0.8621220734870108	0.9729034127308289	0.9956588289282726	0.9940757478994496	0.9392765526833994	0.8425822833939053	0.6558094885712719	0.9005402490851956	0.8869539938666253	0.7284726422873832	0.9184639113260079	0.3818987546657983	0.40620647805647464	0.6951409644043058	0.44400296521532684	0.9318450700744745	0.8931505147598107	0.8342834972653503	0.9564370599982128	0.5023077973445084	0.25574139403631724	0.34011819917441916	0.6053799960810906	0.573765675918432	0.7308008997444024	0.5155044968062572	0.6374776537575682	0.447219701338395	0.6886071475882342	0.4713219631890528	0.9971110616132012	0.9843325888250521	0.999753045681294	0.8921404224210521	0.8811105514070706	0.7956621705269954	0.945008689196932	0.7523970230363434	0.7007397470961272	0.9221791344483213	0.7490422108140238
SEMA4D_LPS	0.029206787983891997	0.035436174166685395	0.011753039625770265	0.2570721659297199	0.06967734606628512	0.03285716546639126	0.028250954200521892	0.7528820112705003	0.7033053340895619	0.7728825007436586	0.5079692126634224	0.10701931982841481	0.1422671165668167	0.36957786514355423	0.11158144131109543	0.5700406263307919	0.4204350639292891	0.6524449257551826	0.6517600087036854	0.5876074230282504	0.4505368762701823	0.29578841850747445	0.37681828324264055	0.4952988899927785	0.1774833916809652	0.23673338331305976	0.437890537569803	0.6742660122350961	0.21962726956505912	0.3827617223981401	0.12249500113970044	0.9875211093552182	0.9806750989911376	0.9232594234437907	0.971463827932448	0.9972651045018249	0.9963229685269842	0.9765643562018681	0.6981286543157116	0.7252921570423962	0.9361224377404441	0.8682885653479542	0.5658830640534631	0.7382291059172873	0.4932368604288183	0.6683540397656232	0.8191567702477451	0.6809720443790492	0.8783624001528064	0.8516777601904173	0.7700610074219902	0.9357189544026814	0.39081317468612947	0.4749401915782463	0.8110326645261615	0.7807054985829558	0.38177235841605905	0.6798512397943314	0.5761943975427268	0.7805112590067836	0.3552710681900862	0.39752760273122334	0.36823211282269136	0.9979948194167871	0.9909161462424158	0.9997980865212824	0.9495500954197909	0.8948327114213683	0.7886591673713159	0.9215685703076836	0.8577254946193671	0.8691317232909772	0.7554629999994097	0.7523549544259838
TSLP_LPS	0.040060208012312165	0.2510295724708733	0.014841345828147362	0.5587354875300253	0.18596197398020692	0.3440828549414491	0.29632818103696856	0.6524070796757477	0.5735651010969496	0.7589993004622404	0.5726647547757496	0.27493823961862746	0.28435829220755743	0.38363421537193415	0.4302058859354029	0.46882680482092415	0.11666247980549917	0.8731961591616958	0.8706394090296297	0.7907353843611608	0.7169359902233644	0.5907035499055798	0.6622445230043008	0.3026527011811975	0.49928621868706097	0.8170010987575915	0.8467539765080402	0.8455234201198768	0.5999153646463756	0.36044993215367677	0.1916274981770818	0.9810480201529491	0.9800483697052385	0.9668003975206171	0.9729321102373218	0.9987559676862762	0.9981279102818393	0.9670395437417042	0.9660621606506209	0.8829662226765268	0.8214781577371894	0.803570677673629	0.8003800380030948	0.8290946887113508	0.7972630780293584	0.7541570553290768	0.7609738291873641	0.8430983131030486	0.9611403816691808	0.9590712142133512	0.7036226667207949	0.9359856535193615	0.6493135340685587	0.18317363105539236	0.2786476954132407	0.8025047875872982	0.5756523525240556	0.22125186370977135	0.536316333082782	0.8365092774321283	0.49061517655595466	0.5913166296619765	0.35626183091319247	0.9898373572097354	0.9013666178786616	0.9931605374515626	0.9372429126276532	0.9317887637608662	0.9010310665850926	0.9676708115979965	0.9259219815104038	0.6797050692004782	0.7611027019584637	0.5773398812941642
VEGFA_LPS	0.01839050092400194	0.08389116817764936	0.025626057066154395	0.303796239410838	0.25803453899065765	0.19191828921066442	0.20940853987633284	0.6221243966736402	0.7284568016057877	0.6247861254907674	0.6314590954381005	0.29605851123943194	0.2635401324036839	0.34568758474377376	0.20398646666398082	0.23735279052611008	0.21962832438869445	0.8243484832763596	0.8917424436437758	0.7622367716859169	0.7147385305315578	0.31224044730618394	0.5762566249148218	0.4198364468412578	0.5207800149181255	0.7006587880557167	0.6891059282819485	0.6493966521863598	0.2318491434935253	0.10973419119923283	0.17394177910684205	0.9794302348804662	0.9806170523464517	0.9456942864612087	0.9382901774527953	0.9973172298818954	0.9978313739404168	0.9855707306074968	0.9707203902059054	0.9386266159371532	0.708273246588465	0.891825404863984	0.6644530522555542	0.9168818272401731	0.8459714522803295	0.7135080184159831	0.8631687282019094	0.7379871969483044	0.945057571185624	0.6775860657544517	0.703348033453113	0.932005589184592	0.5508609167589346	0.40765647441813463	0.4719720919012343	0.8019566408563333	0.7885412001101453	0.29269900963044826	0.6541246812966323	0.7239261425166518	0.20114922207312727	0.5351288253603231	0.44826706001501526	0.9912981176413327	0.9255186245646925	0.9938862800928957	0.9330363120800182	0.8776714116213006	0.8430260681368006	0.9299260272571177	0.8996750504073695	0.8114669468951105	0.7172507569213328	0.626878701793976
WNT7A_LPS	0.04239672522643137	0.03748492275800509	0.04659175887898044	0.8000427104289062	0.33818319265920127	0.13426941644953266	0.1611049547610426	0.6276009511148118	0.7670307546356046	0.24536073491935853	0.28690151533192937	0.1909980199774687	0.1906631090615936	0.3503866774207742	0.15387437544687266	0.43005735456774985	0.38893973925462816	0.766692740527544	0.8134979105978686	0.7802027380593998	0.7194500971816313	0.5921916534191543	0.6828524683372649	0.6119394363916815	0.8364608557107193	0.9012683306206434	0.699939774153083	0.6998303369757132	0.7687622761580672	0.15524802629225426	0.3060033704629871	0.9678141621510369	0.9748554279759591	0.954976865676589	0.9640044743603161	0.9971683395870109	0.9967188781578251	0.9868363932600301	0.8777922252039424	0.8479161592902884	0.8870279217618913	0.9244242650385218	0.5499661860505058	0.8741085165922168	0.828561999577323	0.7873360267775557	0.8225315206054606	0.6842143544270137	0.9390884140624576	0.9731786161075285	0.8064406860158658	0.9526306531485784	0.5682280533965203	0.349837707121637	0.824464048165865	0.8398791201458676	0.26257846465877127	0.42319072226443566	0.5087564806557289	0.2794452043701347	0.37481686145907434	0.4622317156207443	0.3928316380223609	0.9911334523333596	0.9598375020381208	0.9973762939097631	0.7685128445541513	0.9050797695560551	0.8695815206090363	0.980945489226614	0.8268605879025837	0.828501349218538	0.5126413894448133	0.7995860169418456
SERPING1_LPS	0.20366759100845985	0.7011237655673529	0.0790611022483045	0.2555195275577562	0.0752997546542458	0.06580055380274251	0.12047997095688906	0.8855326703409483	0.7619939474407653	0.6547232221462478	0.18055102726695815	0.08045452688278414	0.43349157489157114	0.21244204980836184	0.17702219779905592	0.5439698689044783	0.6547276331195818	0.741835147916638	0.7533733075593811	0.629075135866831	0.5015126353460576	0.42171388007059396	0.6753746320636662	0.33356197039560553	0.5174886077755468	0.6719788189907987	0.47697822163159176	0.8525744163723017	0.5064453943111309	0.1929198950247031	0.22332321566325591	0.8911725461616041	0.9913852626464865	0.9495379703141811	0.9765385329486274	0.9949983763594104	0.9898662445876691	0.9498337025598804	0.8954603666819809	0.8171537607237797	0.7773257568182929	0.8734214475823446	0.8160502329781302	0.8997938658317497	0.7453018755521312	0.38803701679993935	0.8122761604815537	0.6453117228097601	0.9520817907418533	0.9365611147333769	0.7135271137012003	0.9145894897810378	0.8426652739132321	0.6350879867158548	0.5833717201488855	0.8981662715933512	0.37531957953210354	0.6018572847042214	0.5361797304461914	0.5246161967217805	0.4219714699232369	0.5149543369796208	0.2892485769296912	0.9732762878431837	0.9251466846611305	0.9910541115769396	0.9287870330386852	0.9122605219668919	0.9045179267219873	0.9108476720228799	0.844754259553575	0.6952970231830334	0.6190519780928797	0.8585398586640997
SPP1_LPS	0.08862814819454419	0.6131269934513452	0.05470234642624868	0.3642409244853117	0.14642248974508693	0.27219938226503587	0.2760188895943895	0.666157941679481	0.7685875310689511	0.4468833047320134	0.39667387991314756	0.14843610947674535	0.18284192521771475	0.35777903004766914	0.27003058835911004	0.5546779295865459	0.21025275590446965	0.8385529588474063	0.8029738410835418	0.7914555929807798	0.6545806668457571	0.5882728439122561	0.6850479697512137	0.6271901476516104	0.47763071583142497	0.7696913467540739	0.2550091525468841	0.7360326899990953	0.7356425511564797	0.289320454946105	0.2233637917798806	0.9620494246365058	0.9829456903483074	0.958416429437651	0.932569002010785	0.9976978053983712	0.9961306222057421	0.9137904199484809	0.9814751700768544	0.9381565258609409	0.8681684929426957	0.9403081259759432	0.4646536416208693	0.8852869470785174	0.7632557369580765	0.42797474548862785	0.7178069923463839	0.7689316090978983	0.9122387500487098	0.957661845978753	0.8383701606112051	0.8224028958736181	0.4900349170908221	0.38382815272753656	0.5545269132162038	0.8300748537644698	0.43394120714395573	0.30118957736748647	0.5867911199102457	0.4367819774494873	0.29806132718648526	0.2375023145179673	0.14021431729835593	0.9635250412475218	0.5936859814352237	0.9439344073113488	0.9052012321234797	0.75284175669969	0.6494017824639189	0.9547144021165956	0.9002005422100826	0.7697789148379598	0.4096797672684113	0.755295373612031
TGFB1_LPS	0.36106016779774386	0.07543530311758627	0.11266320714200176	0.8445201438901704	0.726954918637745	0.5119176058442905	0.5492762302937805	0.5266866990248544	0.361636241990168	0.7819670871772524	0.5082050971313319	0.2163352710167884	0.06840947395643938	0.4128026481821041	0.5488672796973513	0.6279758307949268	0.22291399342445303	0.8975586339777177	0.9121689844361822	0.8266494379324014	0.9326556703164898	0.6375366523534867	0.8684193672429217	0.850160151114251	0.9200818727395946	0.9712519684674068	0.8426113872253653	0.8053204606912557	0.7576032499684702	0.42951249434479377	0.6439581578562124	0.4319140547251021	0.9675614902744047	0.870247332417719	0.9276734200659233	0.9876848181882931	0.9717743913956854	0.9868425436173913	0.9758607721703435	0.91331035137911	0.851394367052267	0.887312428498075	0.5548745553351104	0.9214351966205292	0.9573119531088752	0.7238837461653963	0.7365396074074599	0.7376058999365228	0.7335007750528415	0.9742370272326201	0.853251299574235	0.7643814477751806	0.354422496529552	0.2994683256309628	0.5123535474711346	0.6089690542516965	0.13189263953505	0.3009663135453647	0.6360328605865248	0.35111512844198006	0.2487276529808446	0.3397971613800936	0.3186431986570502	0.5425589681995624	0.31078021198883876	0.16454088096195232	0.7639255548205108	0.8418436662039566	0.8496643626340581	0.7542658238824825	0.5808086674805922	0.58355059968118	0.3557722069005249	0.3131517135862888
CSF2_LPS	0.3080433437878526	0.357148579015706	0.12140382687613074	0.6073695899287539	0.24074341133600996	0.10789305963332768	0.24354299495659004	0.5100297757294419	0.6001951676117869	0.6796424213910366	0.5483835695556366	0.662512578867976	0.1685062735622736	0.6874271917271788	0.27637207530629615	0.5540365401620367	0.6711373303752375	0.9025135665782371	0.8682137547365077	0.8619106262893306	0.8717816319237623	0.6840586230209755	0.669401753784328	0.9255764290821893	0.9544201284427455	0.9581301476926923	0.8151648060048321	0.8496177729323798	0.8350063899526949	0.30020648457429494	0.2033671090751213	0.7149845720774093	0.9911114572266746	0.976110483486956	0.9461497017295796	0.9974957577844709	0.9962081162338028	0.9868226243787999	0.9911235100724688	0.9096291146087847	0.8119685011893563	0.8647415043348337	0.5731680967528573	0.7717625390608525	0.8380994946817846	0.7187421201713655	0.949140293814767	0.9078461636365538	0.6461250765698966	0.8374123460420733	0.9516385247349726	0.9840795151313908	0.6634437965388964	0.38200991347000607	0.2321688986419897	0.5910730106578818	0.17492067211084417	0.5694714440276488	0.3486295347349607	0.4709608802534565	0.38552866032172056	0.42127978880067585	0.22842854073086813	0.6588641049832231	0.4877560450954564	0.4684559477218884	0.8638516806016705	0.8816564208394859	0.8902633632921226	0.6333892144947306	0.7025577432772692	0.2965339691832176	0.264776406844484	0.5125232804133841
