	STAT2	IRF9	STAT1	IRF1	NFKB2	E2F2	TFDP1	ATF4	RELB	FOXM1	ATF1	STAT5A	ETS2	FOS	SMAD4	RUNX1	ETS1	E2F1	FOXO3	USF1	TCF7L2	TP53	CREB1	EPAS1	ATF2	E2F3	SMAD3	RXRA	RFX5	PPARA	REL	SP1	NFE2L2	STAT4	POU2F1	MYC	SPI1	JUND	ELK1	HNF1A	MITF	CEBPA	FOXO1	RUNX3	SREBF2	ZEB1	VDR	STAT6	PPARG	JUN	FOXO4	FLI1	FOSL1	STAT3	TWIST1	STAT5B	SREBF1	RARA	HSF1	CEBPB	REST	NFKB1	YY1	AR	NFIC	SP3	SRF	RELA	PAX8	TCF3	MYB	ESR1	HIF1A	NR3C1
CSF2_LPS (N=2)	0.4626448556716	0.45939319023857345	0.10934955682137076	0.19204432612919847	0.008278909527461763	0.0353332041285807	0.04228062762411694	0.031060452300050223	0.009878156158290796	0.08155924748915028	0.0663754458308205	0.0057246294816237775	0.01035454410860831	0.0022131370207039702	0.0407698739330522	0.020975859535305452	0.004207689889167088	0.08996767701627806	0.06091862444681001	0.039259617966120444	0.0674296352675744	0.062365921396535795	0.00040015201427984204	0.019858824478759862	0.07149840333658236	0.0653478754555062	0.05968063968026899	0.13032788408732413	0.28369395191204294	0.020730501293204195	0.008098721505709339	0.030655068409592534	0.1023413269842094	0.016198256679536782	0.137219149025138	0.18354228115479612	0.08501855310229561	0.07798618404748492	0.05440726315878858	0.022030285995078003	0.013765279928529675	0.1014687830208496	0.08300356355354097	0.038937242155479584	0.042907104345909386	0.009558385847647927	0.07082567042506192	0.031391841842448864	0.09552185223320214	0.0007756429321679192	0.05822382638903595	0.03315609030851474	0.027719324959532332	0.009222914064958676	0.17703728644458705	0.009821372094413527	0.27602952708179723	0.039988815867419536	0.20294942296509957	0.0013563012614292158	0.11641782287250643	8.97025031945109e-05	0.1250848261303011	0.12362284611721536	0.10844813725696281	0.0581174299575688	0.15777576540194566	0.0012153223770768884	0.11852860987676772	0.11534457010173188	0.015879583855349266	0.11541171422676766	0.05704423957630422	0.1532689393947015
CXCL12 (N=2)	3.035368233428315e-07	0.0013471328756485823	0.0010843734827284401	0.00883758092483361	0.04143691952119179	0.006315790434057786	0.04476787579964922	0.03307409705432063	0.052832213077430856	0.021018986858571342	0.04585810822087871	0.044420029894122366	0.04076509165860241	0.02253141436789341	0.11663397541292098	0.02086634951702564	0.027192940904149532	0.0591156095055649	0.04600166872629036	0.24790046066636792	0.09227807084855755	7.997323004504953e-05	0.0067048070841419505	0.05810739456965655	0.09676373301607949	0.013348150715529333	0.10272087804030727	0.03344061198959003	0.01275766007243561	0.03251950330807056	0.13953789387556148	0.02485580218786101	0.07914052363648988	0.1137208473725447	0.034724011893557435	0.11048484061678636	0.19852867797398305	0.1390506880433662	0.03224172534346739	0.006451659137047316	0.10269635314176545	0.0053143270080340255	0.07633447206184052	0.014333005311796265	0.005484495534863076	0.042848817349467105	0.18108828364841367	0.0660097662879936	0.04620531803403763	0.08868064407663673	0.13559139172293222	0.1856222284450429	0.032839179983618405	0.17790454468284794	0.11038419284936765	0.09709116136988405	0.02666237344964767	0.13647970726122838	0.03595956499188957	0.1743825234879526	0.06219707053248463	0.14645953379591464	0.10532931823282035	0.10953896323802945	0.030811245890596986	0.06296827130339895	0.21796640374787002	0.21909428992364557	0.10290942313302003	0.015584325399372226	0.12498104458577156	0.26549236291532174	0.26745380190436235	0.03708408563164889
CXCL12_LPS (N=2)	8.624664909340218e-05	0.0038684406026366913	0.006069330395882422	0.004938667824145648	0.012227944196099563	0.0662529636696574	0.16058113970349752	0.0024552936047372853	0.013744517512525867	0.008529825101917632	0.14381319481014157	0.042723749619391516	0.050140793586424426	0.007130785039429988	0.0554748313670988	0.027420932322954478	0.020907450623304236	0.04308718396455283	0.0471982675802301	0.013332756614026539	0.08684295164302175	0.022004467664552274	0.12557414247506024	0.06973012822509389	0.03554665324658718	0.18473833501413534	0.03739838958776348	0.10067636991495504	0.0095839506450068	0.11903472456889258	0.0051729952907140775	0.07410874756481604	0.030017782625547412	0.013207426791125909	0.22581144475591117	0.0700244753502237	0.005538999490826979	0.033886480775555616	0.026131957236840253	0.10109863675298017	0.012844183068869669	0.07026562636120814	0.21875647556882424	0.11819637046457565	0.03746615367605899	0.23687683412768235	0.05665655362570815	0.011329316865458293	0.1955031658193512	0.10436903437220302	0.19675368564535625	0.11166795282509243	0.10321413165962817	0.012212286126022542	0.17873322880766274	0.006365219062580141	0.07892213669659837	0.02457774709971805	0.17971054819655657	0.02786696720550702	0.09469238121646614	0.001826072611459395	0.16136451970456991	0.2640558068978847	0.05433786517805547	0.1641852575388932	0.20305741108694192	0.003549116865964985	0.10879032691346799	0.06019788401005752	0.06796013863452055	0.17385224906349478	0.19481060145057189	0.18016808912444218
DLL1 (N=2)	1.595077708405057e-05	0.001627798187678553	0.00048588213858546947	0.01175629354289398	0.007032066544990091	0.008276208685277758	0.0014404757353948944	0.027388293845803824	0.0205906715403662	0.01591102704201428	0.056174520926423194	0.037205280066209934	0.01641777541800804	0.19552789416073124	0.0761266700092916	0.06257728959800007	0.037576529065661196	0.007873375602012664	0.02453369444194281	0.08341597993313572	0.06879431390323038	0.01779446300628118	0.09203843397199239	0.05072951703010886	0.06426652360329671	0.07800725876241534	0.15582059743219673	0.17415588336099447	0.009358137205069443	0.050042424678386425	0.005953153718065707	0.043929952393792084	0.01310645026909496	0.023171209099416855	0.05204103918617864	0.009363017202213811	0.03138447836864412	0.08350509553196228	0.0140878327439381	0.18126684684828417	0.014036460861202027	0.018854686301520387	0.03012554139900747	0.14172302324163233	0.0005748961570757882	0.06326789372589947	0.05494473263236177	0.12772736464029377	0.08885089772958268	0.09273940655407492	0.002990782734428765	0.0331602308707154	0.010302936365961024	0.18449203068764752	0.06660697428307	0.039683221965749804	0.043469628417162204	0.0031191418838713847	0.008392320839204603	0.007757351759642261	0.056303031914631874	0.10997649134092763	0.019342098752769793	0.042191225743481275	0.1556293033863954	0.0015590836320155121	0.13595951507916723	0.12730151585639787	0.14294909305556042	0.022416541979544777	0.009199523230253748	0.060522797100812875	0.1539940320336453	0.17531994634949555
DLL1_LPS (N=2)	0.0004472300272400642	0.008962828896429964	0.024466055318575985	0.06070160525377588	0.009193748567059932	0.12227477538489617	0.006393878978661617	0.13130902017148993	0.011452410979846228	0.03330587553260898	0.01450626123624657	0.0362420183659003	0.08141287424525637	0.010064418097258554	0.020582297047348486	0.1649277124325365	0.1932416758648835	0.01921163332590648	0.05912001638215747	0.05576011915945567	0.033778261235375695	0.07684841466630088	0.1471426609498807	0.11206831785621285	0.04070279373807556	0.18892970406936826	0.09366025241399167	0.005901300166781587	0.0034083303938304554	0.24141155495106018	0.0422117167757457	0.12859432365980974	0.0033336169953307737	0.06018945322552499	0.22014891592574307	0.017090318672964032	0.06502525467972332	0.0685186389055995	0.0818758178659651	0.091405542764803	0.10307171623894858	0.13552825393373102	0.11644372448555473	0.08924724371749215	0.12777529047615435	0.09127547179399711	0.08098254700080992	0.1853587006037845	0.03671100169998136	0.04326069751954231	0.03308159420730189	0.05651435463632433	0.04012629395924627	0.0197038662152611	0.10251644094190811	0.1222386550861076	0.04771384202994794	0.09953686916407739	0.02642051086277275	0.03192042691528313	0.14420202207671337	0.014497642357634344	0.0702257598499284	0.027799957318285246	0.060445980710059244	0.13097203886986225	0.11192244506332938	0.008596328567518241	0.0900182570607154	0.2712576823601045	0.07761826946965183	0.023687623103198607	0.00927814263457627	0.11489083263483027
EPO (N=2)	1.0344048056276645e-05	0.0002900178281947663	0.001937516025644237	0.01255817138698101	0.0018537828464657777	0.018113514558403543	0.0013998301545578434	0.0219550766003912	0.02371027381352203	0.05630922561759361	0.06267522173734669	0.03689125950070071	0.02456244889291377	0.0290066989688057	0.06291407866848613	0.05807553352683798	0.004451843907365673	0.09802173111574534	0.046567657477990076	0.0169900833717241	0.08224755634576728	0.17381261350061805	0.10846575464559671	0.15200983073789592	0.02749107667563161	0.05268785219782003	0.09611863325224207	0.03352159698686952	0.01214500271405488	0.05812523509713273	0.05021419015629974	0.0023582806414479407	0.07322900097797769	0.0224129064440845	0.07231661839057368	0.015534388476078222	0.08711511520775361	0.021182916262550755	0.21385919512528015	0.07689936478902754	0.03820772894787114	0.03121155744376368	0.08551518439759859	0.008060045624658285	0.0011046608193553131	0.0923860448316482	0.0041213277658251335	0.0900921600721093	0.046540232176276924	0.020370852203830253	0.09500604991075245	0.09866596627345547	0.14302835270770217	0.054814407730885056	0.07618914327274268	0.039665744788670854	0.011243578300294696	0.007871338034876468	0.16750207114382756	0.15226203663307322	0.006901319261556682	0.12502419730213232	0.05059281796748091	0.13499113424299708	0.020337429935712043	0.0242203924477154	0.006188520232449937	0.18350384471999548	0.14398756616919012	0.047650446025348916	0.12543287374242218	0.21146289057492668	0.17276193854338323	0.12946584435131567
EPO_LPS (N=2)	0.0006227271864772677	0.006576773703244054	0.019832528283903583	0.02932919262515199	0.002335155879522326	0.023306386770431793	0.021317354700266477	0.03482215794653337	0.009350159357662702	0.08543655441118606	0.030087817624245172	0.001731614444722307	0.017799337703154783	0.010145055505290046	0.022762023782940566	0.0523145087246073	0.007413744404513201	0.05146605005175861	0.03938037258635185	0.06523215726735276	0.15468519884068915	0.27063346473915595	0.18268368232715892	0.21370757022494782	0.029380988323126134	0.10067605699544974	0.06171838188721279	0.07637841794592454	0.09717629980530684	0.2860971274638037	0.0506458558393198	0.04713060876923553	0.07079112865361842	0.010111728551867094	0.14766205442754285	0.08593119259532188	0.04512997513487094	0.006001605872331506	0.16484321306693345	0.1648270385868326	0.032647641787551265	0.17094901048212713	0.12517504952275502	0.038636052246213415	0.21928359403529424	0.05952080670880325	0.039581276008022304	0.04037061851466456	0.011818318804586364	0.005649339816224563	0.006938753023454369	0.04705631630019583	0.05357393954964784	0.03492736021357995	0.16546725011340122	0.015869040339689444	0.07008530791702211	0.18189620215824628	0.27990679775931826	0.018671177968767216	0.18837633952337465	0.0024549385382917066	0.014094805452144615	0.017861321778310735	0.15306876651549797	0.14085121039030096	0.10720439958572861	0.0016057577790885014	0.1703000664666965	0.06017156662612627	0.06559065201613343	0.2807322718223512	0.05330771838307724	0.0023959663329111702
FASLG (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASLG_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF1 (N=2)	0.002407448912315757	0.002303394284332849	0.0058206307540130675	0.009108805701137757	0.040427401421749505	0.10230468907802356	0.1743262234821583	0.06355889002322934	0.0890497105335809	0.017674958517913786	0.019360891283701012	0.13904455652415065	0.029613466137834693	0.014723241098627271	0.01351812671474606	0.024237783997761997	0.12101172551071189	0.025751122399508802	0.04538222437055331	0.1948954299161197	0.004808574138162047	0.29086017313640194	0.06738979978407006	0.07333029044094527	0.10291919731846315	0.06416792901697202	0.09429111483449566	0.0074467553843629575	0.049484675071216955	0.21292530532570478	0.11244371695111799	0.20103957599713237	0.016522701648481464	0.07144137218781621	0.09067310923573405	0.08384818585996232	0.02320493331917073	0.11869734967450246	0.1763137229329075	0.04132283678619553	0.01142334647004728	0.20095242360490068	0.1187125714699388	0.010525931650641862	0.01819656019195405	0.19097871124376037	0.004316854933584857	0.04523530295681749	0.06986215765784232	0.09702001046646662	0.09684811246772101	0.026820385880718944	0.08317872239179591	0.15230337167484434	0.031709236036525645	0.18253589531480252	0.08813475248659397	0.11276498886769445	0.15378309703959006	0.1698674627125544	0.00895597195063691	0.006712493425355237	0.18219942453156954	0.026343294631118563	0.11507037342214992	0.1965772902099434	0.10868679462072996	0.024936002597030854	0.15902250015309125	0.08423240222443716	0.004876930198729729	0.1297825128590677	0.044665427028527396	0.11323259597045193
FGF1_LPS (N=2)	0.0021750002812662705	0.018119118854772243	0.015584831178511172	0.06103261277579897	0.012413065930014826	0.005026900310623465	0.04297827635791003	0.08827352458429549	0.013884991898795995	0.19754039532816994	0.1483711039141569	0.02444169216141784	0.14574701010459162	0.003274004563507016	0.0596798322761683	0.10828305669022031	0.05222471370786119	0.1007979447912418	0.005175692459912451	0.036313903313517734	0.019648218653668337	0.0006939464164077425	0.23421713541741782	0.06181892312643339	0.07181770172246921	0.007196928225881943	0.043588018225691916	0.05851620641368793	0.11048819099850277	0.04535709555449913	0.017094915563949598	0.04647367412275588	0.04301141158378602	0.048952754038798785	0.07130044212079414	0.008029468831427172	0.03788439539175781	0.057912989862139885	0.09079534788719273	0.045314939287852574	0.11426915879031782	0.1605792205163034	0.08475904940728668	0.09167135641411428	0.1803835722440512	0.08827754887720789	0.035852763620485895	0.046430011904862234	0.0453437939343181	0.03391696396220828	0.012560283945303452	0.1283426823831436	0.01655758261035667	0.058021860339360465	0.12436888277455482	0.005591730963498797	0.04789860361279774	0.024546476885677848	0.03816662206633964	0.009376169818120839	0.012621243037539753	0.0059055018148641	0.022111989664888528	0.08503547752199195	0.09447652309288845	0.09240322991106092	0.12913392408078242	0.0039065596483802145	0.21689983554811482	0.2373682071758247	0.038165027042240784	0.129304852337312	0.08785182250009682	0.10863796397841469
GAS6 (N=2)	0.03387752957774458	0.0001421078376836471	0.13787509398829337	0.0013531659230821193	0.09516374051753712	0.10603834102840048	0.08258826886171	0.1569135939083161	0.0189837174950862	0.0030392601829224986	0.1697786500328956	0.040007980770275675	0.06141523274868271	0.04093816874003467	0.06838711062793165	0.06423796173869173	0.04390551818527427	0.05274229991855339	0.03539299165594064	0.2506280972388934	0.04428987979634019	0.019108860235206554	0.06643979837268518	0.04765566189069848	0.04871930101265201	0.08552264169389343	0.11335536847195096	0.09118382972205369	0.005081194094406161	0.23575894722613872	0.061228072053327115	0.08560354332117709	0.024948607237818332	0.05221181237175462	0.04666434737940717	0.11752433967488149	0.1282859326877458	0.013224400287692256	0.023303894462314734	0.04576139661158518	0.030715465813241305	0.10518299198701832	0.11737537802407852	0.10762632741258318	0.01961989247688181	0.03645626552088416	0.01232466236294849	0.07549856959393708	0.06505485666269863	0.012638316531401197	0.08675812806627187	0.10721898668189281	0.02257227197600442	0.0028435591904582627	0.07473456197587591	0.032275229078015055	0.16157150503552692	0.10283799045321768	0.021507361515233525	0.03123829712788532	0.24582031212629912	0.00802406254191676	0.14081026992957263	0.08787908132737551	0.1495852061862786	0.04058024320443712	0.24836575448811446	0.008176085594557812	0.022820907803110607	0.16050040706321078	0.21220129099622917	0.0025799015878981146	0.056074401612423025	0.10196959566823716
GAS6_LPS (N=2)	0.3246155124109747	0.3580734268960297	0.11823613008285576	0.20630825381826118	0.01992423999059612	0.06811074654470228	0.0171078641229975	0.023423040631296133	0.03339558085382438	0.15291472720867108	0.08332889175757416	0.09501096674364529	0.0069703920461315905	0.01649131842748036	0.07669420527407167	0.024737497468644676	0.0013618139641577987	0.03139613115228358	0.06477361453804838	0.0688500506686448	0.02197950036224744	0.06884979135496896	0.01102848651464955	0.03609610674613578	0.0012459053593915081	0.04493396956642631	0.04750577945381468	0.11605964274175287	0.18389063587028837	0.0005959304044124147	0.014492657649118501	0.014629031679641469	0.05510716050008008	0.019132850577832927	0.036208086354277524	0.0229012589950625	0.029934631290839064	0.008307308179087813	0.033452724880855156	0.03870749615942215	0.020009743318650464	0.07131913646666316	0.10415839962611449	0.05511060736431106	0.09369378024648689	0.03525538760592309	0.09215669559847933	0.06537005772127874	0.11401902347856538	0.0030551449884455018	0.12989977684658638	0.16447039773216457	0.020610389411352514	0.20497650355933683	0.06595801907719837	0.09687411256786316	0.08003074579695407	0.04227177332808313	0.04726702750071771	0.06254251160328639	0.004006437348267222	0.006744603869629162	0.14159530097763035	0.0256077378319792	0.05103106536901969	0.052635816008974934	0.0944172775123921	0.0077260561054887655	0.18752708019540476	0.08352939519647246	0.04570785139930261	0.025728119582710873	0.09679834042183377	0.2003619882643327
GDF15 (N=4)	0.0005194252430653579	0.004852790824406682	0.018785241328671907	0.023015178599248	0.09128491238593521	0.04958608440402576	0.05112391825363019	0.07663024895540209	0.035270159132036336	0.07441806039731012	0.02048689299738526	0.07755415808665755	0.018494375992054522	0.11175800077305305	0.08053783970633328	0.05206800960064482	0.09550297223031529	0.0402569985647604	0.2610805253731217	0.06583950801103033	0.05215974553551108	0.024081041026009678	0.07320105168440641	0.08532857125553789	0.0729085489359455	0.1491940801063328	0.11395079066940775	0.1486122048739769	0.3360409042296511	0.11476801317294577	0.08577820167065062	0.07635188094687975	0.07007642131336841	0.048400572082268806	0.12243412873141457	0.3295388647781034	0.127393221367262	0.2857017197260553	0.17228775987400935	0.05386704834379708	0.15880624790973955	0.0381988878684653	0.09976702638746152	0.09049856845646116	0.0872741263406165	0.12291198058255515	0.08005148791637273	0.07733270040860034	0.17244451220737114	0.24884373750732403	0.13435684381389007	0.1455610940611692	0.15403049748440564	0.12378392551208173	0.1167837013457214	0.03748604360272631	0.11384605725430035	0.04076657739516695	0.2333165764171963	0.14645200411399106	0.13215498363834557	0.2402205511918848	0.09502749512723505	0.06557057830734264	0.07526393101497117	0.21407608904951314	0.08792582673504719	0.20423267823450011	0.09459660598195145	0.25594277279286903	0.06512233146886581	0.10846137271416136	0.11824747602027856	0.13247648943585438
IFNB1 (N=4)	2.5306497517961587e-05	0.002009236293941073	0.0049456866763529575	0.0010957231522931324	0.0510157465806136	0.03117297884744698	0.06753028724643426	0.08105001661925294	0.022628059733187156	0.008445083905512352	0.03624376125418944	0.059971926247296324	0.05417529961308638	0.06049110691322882	0.023499138269319732	0.1469559773769709	0.03544138582684353	0.05511759260034821	0.08152484628568614	0.12185026066627465	0.03419970683290184	0.01069376299455732	0.02233322301043373	0.0899174927422967	0.049545560106290756	0.021783108483076078	0.09310394718644688	0.05592510077086475	0.09584199989144582	0.018004673678484476	0.09015875988317067	0.020794004231464915	0.10137645257483367	0.08266500680767426	0.03932015314409089	0.13363221041030984	0.0158058142366179	0.12114008379246179	0.10868881209175242	0.12732851348052296	0.036297576276599894	0.11168133988654509	0.11633854497165429	0.05993173833020424	0.06659601927152864	0.02706696243697646	0.1647285776748099	0.10959104535525675	0.045150015032822975	0.1249492166616832	0.07208736062783468	0.093713587333963	0.08742120714523241	0.08044048142077342	0.13998712355162682	0.05213773801068279	0.05834584147847323	0.03394923232258887	0.0718129754733231	0.018893664024124016	0.06801888944541584	0.0981128234056343	0.08936411636380918	0.09565691548260946	0.02270228626015566	0.041479179130362136	0.04169028673372879	0.09483255611328223	0.05568046465930014	0.16031075630226188	0.09695211502970555	0.07103022001597059	0.030668134247217378	0.23517111000874621
IFNG (N=4)	0.24007984031101956	0.08688228298467447	0.16812201259807577	0.03756520829844141	0.020480542585543642	0.026688664645325308	0.02341900945359885	0.09907971753407431	0.05611914521527888	0.07409647141273312	0.13017631961625895	0.06633315678318992	0.11900719306349182	0.020882548230783206	0.11928147131728573	0.09536867038367892	0.18322164434112995	0.10172115332925374	0.02611399240367755	0.0863533480388442	0.060819301046951116	0.12116072987556235	0.06402109834582938	0.05131317500642985	0.056026740843770746	0.07485291419526911	0.1512251372133317	0.048345360470205316	9.997926836600136e-05	0.03554229640027945	0.14874336838692345	0.08419804297224517	0.08111700304143768	0.044582794646981956	0.08053829410898726	0.03383991686456267	0.045074069594737046	0.03301770055687056	0.03783095880434547	0.08598709964011762	0.04589002080742879	0.03855229385655283	0.055148403024825945	0.1057269434338867	0.029968417599832934	0.12048927621323667	0.13314588834892352	0.022524894291802013	0.0650927108683871	0.03352384997909852	0.0936220100576772	0.09635838803762183	0.07333471532689129	0.10034661814120054	0.10887328567985168	0.07547801448428468	0.08254399910490834	0.0910192066266959	0.1949547559027805	0.07584133268375812	0.07738473715909451	0.04470070573320544	0.04494485812098476	0.10133981044766421	0.1559906442595012	0.09160244314374336	0.11725000677995773	0.03232412277945309	0.08696370850171321	0.10308531521160984	0.09867012627770377	0.014288701444692468	0.03152568745631717	0.08033891319054336
IGF1 (N=4)	0.00281304784004612	0.040664244911122596	0.0033694697161677826	0.0023097304284908217	0.025255847142128737	0.034536983243823906	0.035048756604077004	0.1292451099201468	0.04340573293296477	0.05686643955174585	0.05644567697549064	0.14124911436117715	0.1369667889212556	0.043721738150286855	0.15236605049886276	0.10180333361699061	0.1366165193292841	0.07237636183984746	0.04452932582036552	0.06636540427424122	0.11629932884949039	0.1559288203928176	0.060793446293206044	0.09192793704047932	0.13854454005820427	0.16809274085490833	0.23799675183180027	0.1380756439267188	0.019163121926875845	0.15336783505897508	0.08575694242303121	0.08239627356767595	0.10356421842018532	0.11283677536926055	0.06273192911476268	0.04395773655628885	0.18120219559764142	0.05863998380913327	0.09102673281909422	0.11831891573839676	0.10925127724962011	0.08455591286038346	0.08644691194578896	0.1541785714553526	0.13353301123035352	0.12041104855281728	0.15331044283160014	0.07819040899848895	0.06300554186323364	0.011968914338382122	0.04057187049445088	0.11445829966097247	0.08085213993134213	0.07369032217086019	0.06722726111734573	0.10534199369033222	0.16402125709993967	0.12480502203846508	0.21573527239082177	0.05708392029135748	0.10406018641790768	0.02073224412123074	0.0714965737280098	0.19068290833859117	0.10985437126175968	0.22318265161759912	0.22202431253237512	0.015654124245877643	0.13589335915657996	0.1722112314703354	0.1603183571332711	0.13385944959296	0.10173645931445431	0.21163324477599355
IL10 (N=2)	0.12666977679434174	0.3956338338423579	0.10496301613260021	0.00670641157421396	0.02086458191642676	0.13487842096558447	0.014641966371645991	0.03614166992366463	0.015193142217773434	0.15316369290813853	0.028563861766241788	0.09248196737591452	0.005679134758229814	0.01804134998946949	0.09701618914108054	0.07935534828658605	0.01007278646853263	0.12443158308531724	0.006173180605107298	0.09706055886488851	0.009068660895783842	0.028751255422939215	0.032769924231644314	0.10438457203209472	0.005497435335770656	0.1200901351667333	0.05004677138226408	0.019100979802595563	0.004210758312290773	0.007841792264302871	0.022655494611087096	0.06825073891201508	0.016877307624799498	0.14238766699394495	0.0742734897520867	0.05734303099595295	0.0036909930368670407	0.03163638964831936	0.08329416298223838	0.018259027176410453	0.20582765311912082	0.14809242273758627	0.036196996306124274	0.08727141415849722	0.08332795851377062	0.09984008948636869	0.042948097226332	0.01018360837211442	0.0035562011122169945	0.016092762868349302	0.014162478526768052	0.03341315522431165	0.009726906192604204	0.006957481343679683	0.07593159247583003	0.05305055678741599	0.019984803527310524	0.018179484729841378	0.10976464596939028	0.0099638268224366	0.04198078518269349	0.0010512772897099997	0.034879063743686434	0.012317721043588414	0.018648955910615134	0.007315780223633106	0.07237760718672531	0.0011372318285019752	0.016388070211179245	0.013800578190336976	0.19355576805047064	0.0578007477117691	0.13010373629266325	0.10575179513179125
IL13 (N=2)	3.7587911346559366e-05	0.03107208293794378	0.011342785726446647	0.05514484701381667	0.03825387786306991	0.031459070181511645	0.029859185749713968	0.02058401033857679	0.16532306320820284	0.025146750610302707	0.017233048238770532	0.048074967847456906	0.05038827054848942	0.14273639432560642	0.09592926811946778	0.0056540891465096665	0.025988090291225313	0.014715016255006378	0.043615417382613264	0.12343917374180013	0.04905666519647814	0.09738248657489335	0.06620010309060234	0.0164418727160886	0.048933776118643774	0.035673792711142904	0.06252448209775702	0.01225254182592772	0.1083637806374106	0.07561861791377611	0.09723299794491685	0.03755485820803096	0.0398880425281697	0.10066746759725581	0.01825540829965866	0.03585947160719832	0.011755331900715418	0.02105175234948116	0.027753383269835258	0.04474609094846549	0.0182584035789559	0.012446017151850272	0.16545217088481	0.033083525518973145	0.015377298207760404	0.23718672199156074	0.20682126197061088	0.019067628777876544	0.01164382454014401	0.08091667905830185	0.03111967858557174	0.02041844021428489	0.014983439584005092	0.020521517330732986	0.023490779205107837	0.039889034884249386	0.04283834231851047	0.03960519259841683	0.020843572380904618	0.04615173655596343	0.10149157956491589	0.2737550194963212	0.07740831769540843	0.058577594803001565	0.0047652534095709576	0.01839451569658697	0.13151408873160864	0.2622967073862597	0.07047153182914984	0.004273789456069155	0.055883326560071334	0.019028827429106665	0.12152677189382059	0.0015408320700902034
IL15 (N=2)	2.2506489574802835e-06	6.173126748076907e-05	0.00036767141386240265	0.0033051176193745757	0.024007131609210246	0.03346756335954918	0.006164402316675907	0.006515105539658839	0.043215233215967874	0.016822870855417713	0.01063909366975381	0.060760651639470864	0.057746860508903715	0.18622938705448383	0.059206916058408776	0.03521758682176576	0.033299570037577594	0.012116470424471122	0.09628381026531746	0.12599815008270557	0.02235431022151821	0.010376528874795843	0.059961619621283616	0.09526334694592792	0.07708043135672116	0.1359300178897264	0.004152149041749223	0.07615991311894454	0.00649037997203491	0.007846549024287462	0.15366873832692945	0.0254674776236858	0.04842064540943708	0.042297231856682764	0.07826625219518828	0.052502748416012386	0.07359506502249286	0.13399137818615064	0.09461388947384824	0.08324159641175122	0.0020575041239128677	0.011957050712312858	0.03116842752752469	0.02961632988187346	0.04241043887141635	0.06830824938112134	0.02226525692044512	0.05482849286262981	0.23495451974962436	0.11791642251010717	0.09691555259805326	0.0376024449276004	0.0002665564862170122	0.11076466774578347	0.08727244218609681	0.10985557910768501	0.03205928767224056	0.0004903200858528758	0.018575665791035645	0.11802020165132676	0.08408830325242789	0.104600480310229	0.05443810119772019	0.02507814860773591	0.060589167457497074	0.10415068889224915	0.14387795170461326	0.10629301802709429	0.025968325447526336	0.12444568166667919	0.005192097019751041	0.11753241866801473	0.10031610954078757	0.1895861250603528
IL17A (N=2)	0.021574884473019196	0.01755016680114907	0.042789570466695015	0.01710820910709584	0.05106849416089959	0.10027735777429857	0.18297756451261352	0.01609110272603198	0.16255026086051894	0.0838135854464982	0.036630281827873756	0.020989126053921447	0.00191727264727104	0.143747459341376	0.007385719592498591	0.06103782154662024	0.04728536790981688	0.18508050539097984	0.15760193395654273	0.0004090711630787558	0.02622559267211877	0.08414389488584426	0.11112042760266698	0.08744015386970522	0.008596175276461157	0.095345827777908	0.10129831566886938	0.03938754803513034	0.01033876847579943	0.06962490726134396	0.07664660137988138	0.042142070992301606	0.10252637163572903	0.10475651145188643	0.04768169839824399	0.01084276448606264	0.011491627958938877	0.04729942159024336	0.044931608352612146	0.01409688575640794	0.17468289005099413	0.09242887318038129	0.0644138710592922	0.15100741884920627	0.08317521267587927	0.07448442692976917	0.03765840483451188	0.058493154189067524	0.09066435990094601	0.1031111426707611	0.035179393146571036	0.0025715247702358113	0.014936605619982446	0.0916916081819692	0.03299068891726942	0.002896539837708545	0.04435929115804044	0.05826254490585517	0.022222972674759978	0.012977394693074129	0.13712226793884819	0.1815303994556384	0.10324199455664385	0.04063883378460442	0.14303126515977072	0.03952103079293623	0.13209076477592158	0.2388574213114842	0.2541431929439881	0.0800892915882486	0.07780558089672321	0.14304123776296185	0.06410260791262457	0.11328910323638555
