	TNFSF11_SLIT1_HRG_ADAM17_NODAL	PRL_IL1A_COL1A1_BMP4_NRG1	NRG2_SLIT3_KNG1_BMP2_HGF	NRG2_TNFSF14_IL1A_LIF_EFNA1	CSF1_WNT5A_SYK_NRG1_IL16	EREG_NGF_FN1_NRG1_GAS6	FN1_IL4_NTF4_LEP_NRG1	IFNA1/IFNA13_IFNG_IL10_NRG1_GDF7	IGF2_PDGFA_HRG_INHBA_IL23A	F2_LIF_SYK_GAS6_IL23A	TNFSF11_SLIT2_IFNG_IGF1_RGMA	PRL_IFNG_IL4_EDN1	AGT_KNG1_IFNG_IGF1_RGMA	IFNG_IL1B_HLA-B_BDNF_PTH2	IFNG_CCK_LIF_IL10_IL34	PDGFA_LIF_KITLG_LEP_SHH	SLIT2_PDGFA_DCN_CCL5_GDF7	PRL_PTH_PDGFA_HRG_FGF2	SLIT2_NGF_GAST_PDGFA_IL34	IFNB1_FN1_WNT1_GDF7_NODAL	AGT_POMC_HRG_CCL4L1/CCL4L2_NODAL	SLIT2_LTA_CD48_VEGFA_CXCL12	POMC_LTA_HRG_IL3_PTPRF	TNFSF11_SEMA7A_SLIT2_COL1A1_FGF2	TNFSF11_IFNA1/IFNA13_HRG_CCL5	TNFSF11_SLIT3_PDYN_IFNA1/IFNA13_HRG	TGFB1_INHBA_CCL5_KITLG_GAS6	TGFB1_KITLG_BDNF_FLT3LG_GDF7	SEMA7A_FN1_INHBA_LIF_KITLG	TGFB1_HGF_CXCL12_IL16_IL34	WNT11_IL1A_INHBA_PTHLH_FGF23	TNFSF14_IL1B_INHBA_IL3_LIF	PRL_FGF1_BMP2_LIF_RGMA	WNT11_PRL_CCK_NTF3_IL16	SEMA7A_IFNA1/IFNA13_HLA-A_GAS6_FGF21	TNFSF14_TNF_PTPRF_IL16_IHH	POMC_FGF1_DCN_IHH	HLA-B_HGF_CCL3L1/CCL3L3_IHH_RGMA	SLIT1_OXT_CD48_PTPRF_AREG	SLIT2_PDYN_IL4_HGF_CD80	AGT_GAST_HLA-A_EDN1_SYK	NGF_IFNB1_IL1B_VEGFA_FGF23	NGF_IL1B_HLA-B_IL10_IL12A	F2_TNF_LIF_IL10_IL12A	IL4_EDN1_WNT5A_CD86_FGF21	IFNB1_COL1A1_DCN_CTSG	PTH_HLA-A_IL4_EFNA1_BDNF	WNT11_IL4_CD48_PTHLH_FLT3LG	CSF1_PTHLH_BMP2_BMP4_IHH	OXT_WNT1_EDN1_CD48_PTH2	CGA_INS_HLA-B_BDNF	OXT_IL10_TGFB2_CCL8	FGF1_TNFSF10_TGFB2_SHH	SLIT1_FGF2_CD48_TNFSF10_TGFB2	IFNA1/IFNA13_FN1_HRG_GAS6_GDF7	SLIT1_HLA-B_VEGFA_CD86_PTH2	HLA-B_WNT1_CCK_PTH2_RGMA	POMC_DCN_AREG_IHH	COL1A1_CTSG_CD48_CSF1_GAS6	PTH_GAST_HRG_CCL3L1/CCL3L3_GDF7	KNG1_NGF_IFNA1/IFNA13_COL1A1_GDF7	NGF_PDYN_HLA-C_CD86_GAS6	PDYN_IGF2_PTPRF_AREG_NTF3	IGF2_IL1A_COL1A1_DCN_CCL8	IGF2_HRG_CTSG_BMP2_CCL3L1/CCL3L3	TNFSF14_SLIT2_IGF1_IL12A_TNFSF10	EGF_OXT_CCL8_IL16_IL34	PDYN_LIF_CCL3L1/CCL3L3_KITLG_WNT5A	IFNA1/IFNA13_IL3_KITLG_TNFSF10_SST	PDYN_KITLG_BDNF_LRRC4B	WNT11_PRL_IFNB1_HGF_BDNF	POMC_PRL_EDN1_FLT3LG_GAS6	GAST_HLA-B_FGF2_LEP_IHH	KNG1_BMP2_BDNF_LEP_CXCL12	IGF2_FGF2_HLA-C_PTPRF_AREG	TGFA_IFNA1/IFNA13_IL1B_KITLG_CD86	EGF_TGFA_IL1A_IL1B_TNFSF10	TGFA_BMP2_IL12A_CD80_TGFB2	EGF_INHBA_BMP4_AREG	TGFA_TGFB1_GAST_IL10_FGF21	SEMA7A_IFNG_HLA-A_HGF_NRG3	EDN1_IL3_NRG3_NRG1_GDF7	WNT1_EDN1_HLA-C_TGFB2_NRG4	EGF_FGF2_GAS6_NRG4_LRRC4B	IL1A_HRG_BMP4_CCL3L1/CCL3L3_NRG3	CD48_CD80_NRG4_RGMA	CGA_IL1A_ADAM17_NRG1_IL23A	KNG1_CD48_LEP_ADAM17_NRG4	SEMA7A_TGFB1_HLA-C_SYK_HBEGF	HLA-B_IGF1_AREG_ADAM17_IHH	F2_IGF2_WNT5A_NRG1_HBEGF	WNT11_NGF_CGA_INS_ADAM17	PRL_HLA-A_PTHLH_HBEGF_FGF21	SLIT3_EDN1_CSF1_KITLG_ADAM17	TGFA_NGF_IFNG_BTC_GDF7	TNFSF14_TGFA_BDNF_BTC_IL34	TGFB1_AREG_NRG3_RGMA	FN1_PTPRF_BTC_FGF21_LRRC4B	TNFSF11_EGF_LTA_HRG_NRG4	KNG1_PTH_PDGFA_BTC_FGF21
THRB	0.18714594828045997	0.1871362663873444	0.18713596593576545	0.18713627315315312	0.18713377592922537	0.18713596150176873	0.18713604320199903	0.18713626904785163	0.18719149448437472	0.1871359593168378	0.18714704495717788	0.1871375538707255	0.18713827607868563	0.1871364074814717	0.1871363936948323	0.18717361007393604	0.18718781696942358	0.18718643497683912	0.18719054349664352	0.18713566674978063	0.18713752115498344	0.187143026841209	0.18714300542053763	0.18714597972282426	0.18714561728136953	0.18714540817616632	0.18713592874467852	0.187136310439111	0.18713602499589316	0.1871348387843149	0.1871364191490525	0.18713583867406336	0.18713583770140615	0.18713366665152822	0.18719498664670853	0.18710535683844196	0.1871063439362934	0.18710888112246904	0.1871350027642729	0.18713580809844094	0.18713853321735052	0.1871363006404726	0.18713607807159877	0.1871357873972376	0.18713670901212132	0.18713567671083778	0.18713577920846938	0.18713614321205727	0.18712968812711767	0.18713695682932355	0.18713723209021713	0.18713568367373348	0.18713590853797607	0.1871357373036474	0.1871356680842615	0.1871350409956519	0.18713568930814747	0.1871353281988092	0.18713580951499764	0.18713571315197772	0.187136099107193	0.18713606141511788	0.1871359765771042	0.18713653085544407	0.1871359446584337	0.18713530702576278	0.18713391130533322	0.18713597804040139	0.1871359087851796	0.18713593677505816	0.18713599202880365	0.18713737511150633	0.18711612561991894	0.18713591937297028	0.1871487431239214	0.18713639187984918	0.18713660694448617	0.1871361343619968	0.18713605893515964	0.1871361891943522	0.18720150797415702	0.1871370943150186	0.18714941207917354	0.18713605406319983	0.18713626641720849	0.18713567718907656	0.1871374714102243	0.18713582724228875	0.18714817298107275	0.18710762042429396	0.18713595074498782	0.1871371335612445	0.18713576364893839	0.18713742047908113	0.1871366739075388	0.18713623384979047	0.18713567498696793	0.1871357420986207	0.18714305059536093	0.18714841271235627
TP73	0.1419444379393094	0.14187039558607242	0.14188559091457495	0.14187014475443993	0.1419378089404504	0.14188506906252987	0.14188508794820198	0.1418879853176451	0.1424499089928834	0.14188990219937342	0.14195443446028977	0.14192130901349667	0.141942039181845	0.1418872412013342	0.14188931621802797	0.14227446438135552	0.14241636958738832	0.14240251455808617	0.14244136990569783	0.1418815104445912	0.14193653708949258	0.1420257941358828	0.14202631701872614	0.14194500119789633	0.14193849154838933	0.14193697952336656	0.14188476386504925	0.14188823430930292	0.14188481886888188	0.14190661191334655	0.1418715821875818	0.14188377526107498	0.14188392441259084	0.14192561645872745	0.14189165948873847	0.14192099329792945	0.14187879335452838	0.14188031117680394	0.14188189803401205	0.14188441774732527	0.14195703298465098	0.14188201715239565	0.14187906396369412	0.1418834449850359	0.14190784490246633	0.14188245543096795	0.14188262919098327	0.14188650127946661	0.14188275049058768	0.1419152063370845	0.14192015907942612	0.1418827360917466	0.1418844347915831	0.14188454388367122	0.14188159546762305	0.14188122862662	0.14188239664919441	0.14188290496044273	0.14188390833933268	0.14188287238726113	0.14188972253924545	0.14188649540488318	0.14188596046946908	0.14187283839166048	0.14188495524675312	0.1418862976045739	0.14192808601707863	0.14188597207299056	0.14188657877312608	0.14188561607082226	0.14188530586732784	0.1419197620423778	0.1418804967141822	0.14188747599441645	0.1416219952327975	0.14188706618763347	0.14187687180048053	0.14188669125210238	0.14188512643363915	0.14188745723554044	0.14189961476583884	0.14191824846328135	0.1416571939055334	0.14188537098766232	0.14187038807871433	0.1418826970811618	0.14191260706414371	0.14188669394365008	0.14163881528961408	0.14188094291977424	0.14188496346364776	0.14191457128197424	0.14188268522634634	0.14192115340350359	0.1418924098990547	0.14188728235536727	0.14188243597122582	0.1418821628778003	0.14209352651976515	0.14200550223053052
JUN	0.1539779137987825	0.1537492405076026	0.1537866264944283	0.153748648765763	0.15391629284677993	0.1537877905396656	0.1537875202789749	0.15379138989552257	0.15481033591320098	0.15379450095081934	0.15399564213986847	0.15385112067996098	0.15388895347214426	0.15378850778509304	0.1537934189004945	0.15449224381563376	0.15474903132944973	0.15472410421468236	0.15479462489778914	0.15378101532730476	0.15387887732750088	0.15418614152743831	0.15418721888695214	0.1539786305282316	0.15396112940027457	0.15395693070731467	0.15378526614799526	0.1537915069524821	0.15378691277729226	0.1538420221786723	0.1537510841978911	0.153783552123862	0.15378391884289586	0.15389251529465375	0.15378551283789338	0.15389067351454536	0.1537803177613135	0.15378256461159176	0.15378021517404922	0.15378454592833996	0.1539153614770097	0.1537766410676627	0.1537706799276848	0.15378277577644517	0.1538267749751492	0.15378100745551396	0.15378115671627432	0.15378824524520923	0.1537827487119178	0.153840174247742	0.15384893980370654	0.15378150871867813	0.15378580018841603	0.15378566279456335	0.15378142033612774	0.15377870890635686	0.15378097420610143	0.15378191352373577	0.15378374297650968	0.15378209470621254	0.1537944218393501	0.15378817967246441	0.15378746043568292	0.1537533836544627	0.15378586869903627	0.15378949547317725	0.1538972575923912	0.1537874577997251	0.15378969204452006	0.1537868389444037	0.153786107573732	0.153848256098963	0.1537813087725718	0.15379004844511363	0.15309225144316807	0.1537885834555309	0.15376292609736383	0.1537889702709783	0.15378550284071663	0.1537903439585353	0.15379878915662706	0.15384576818865375	0.1531602990898982	0.15378604452380334	0.1537492734117981	0.15378185307023504	0.15382995930450924	0.15378871840165023	0.15313340156994273	0.15378387130770033	0.15378574521302787	0.15383926171018872	0.15378118821475212	0.1538508711770797	0.1537995209248483	0.15379009474330665	0.15378124698707007	0.15378194313351798	0.15435667196190125	0.15400411667067565
ELK4	0.89926656178675	0.8992554002760508	0.8992556984159671	0.8992554081790596	0.8992559123171414	0.8992556978113414	0.8992557630808143	0.899255956170315	0.8993033522725452	0.899255714228495	0.8992674875666051	0.8992571503334639	0.8992578319518293	0.8992560088918253	0.899256062128706	0.899288048248472	0.8993002170332117	0.8992990341096933	0.8993025418165445	0.8992554414100571	0.8992571951960763	0.8992675287343309	0.8992675176256357	0.8992665869972666	0.8992660591061838	0.8992658383506127	0.8992556648445363	0.89925598986984	0.899255746658263	0.8992557737316672	0.8992555287384303	0.8992555913581138	0.8992555877467319	0.8992557368821096	0.8993034016434691	0.8992328742810504	0.8992317285094995	0.8992337766242631	0.8992549072222626	0.8992555655038549	0.8992580994062918	0.8992557644073875	0.8992555586078661	0.8992555439718679	0.8992564036674361	0.8992554498247262	0.8992555260956911	0.8992558460770962	0.8992506120876748	0.8992566445938562	0.8992568804121972	0.899255456759994	0.8992557052719298	0.8992555508113421	0.899255443705861	0.8992549201881692	0.8992554503629704	0.8992551706116301	0.8992555709611632	0.8992554822661295	0.899255826527164	0.8992557483613108	0.8992557094198949	0.8992556247556618	0.8992556793824305	0.8992552287485565	0.8992559760083632	0.8992557106026849	0.8992557093217186	0.8992556756215833	0.8992557181779728	0.8992569985428492	0.8992396364513454	0.8992556696397153	0.8992535853846941	0.8992559978144798	0.8992557959863287	0.8992558409054429	0.89925577101121	0.8992558888305625	0.8993087099323044	0.8992567647245983	0.899254539407421	0.8992557683762187	0.899255400126593	0.8992554587241837	0.8992567814537166	0.8992555967257806	0.8992537606028145	0.8992327603253868	0.8992556839418406	0.8992567797707317	0.8992555120909862	0.8992570418266808	0.8992563049523041	0.8992559281629127	0.8992554491648446	0.8992555049147459	0.8992700566538554	0.8992663661413365
ELK1	0.9787117819148952	0.9786506169951935	0.9786599020793936	0.978650271179515	0.9786896579569795	0.9786604450037529	0.9786603545022229	0.9786622496520977	0.9791585461884461	0.9786635663609077	0.9787206473892696	0.978690694607793	0.9787086818401416	0.9786618998853842	0.9786632517810016	0.9790033812190881	0.97912855141094	0.9791163944428861	0.9791508578826659	0.9786571639592692	0.9787036624119134	0.9787572113245682	0.9787576435126271	0.9787121674790433	0.9787072783644062	0.9787059698411282	0.9786592501656294	0.978662322986233	0.9786600652231257	0.9786700149400517	0.978651539804385	0.9786583425493175	0.9786585821163	0.9786789621454784	0.9786842334987228	0.9786656326032571	0.9786445603190895	0.9786468452920613	0.9786564255242751	0.9786588616228467	0.9787212889013697	0.9786586204234231	0.9786559293595302	0.9786580292469523	0.9786789716708345	0.978657157532403	0.9786573971653716	0.9786607306459002	0.9786554650769371	0.9786852317412339	0.9786896150794937	0.9786573946508846	0.9786584857301353	0.9786586340149445	0.9786573508053169	0.9786559924067119	0.9786573208780189	0.9786574309592972	0.9786583707967841	0.9786576781433372	0.9786635974347883	0.9786612360465576	0.9786602920220338	0.9786526662941413	0.9786595365059512	0.9786599565554112	0.9786807540733768	0.9786602912851875	0.9786604182960887	0.978659984945525	0.9786596702722753	0.9786892780569264	0.9786492053343583	0.9786614820643708	0.9785338798001896	0.9786619043694756	0.9786556158436199	0.9786610639363439	0.9786594101061843	0.97866172845915	0.9786931166947924	0.9786880039057202	0.9785616971844644	0.9786596630807849	0.9786506370908389	0.9786574382361508	0.9786852613419954	0.9786607305209732	0.9785432710536832	0.9786469316827994	0.9786594820920754	0.9786849764707147	0.9786574327127681	0.9786905222958818	0.9786662132834567	0.9786615603613307	0.978657266725176	0.9786576260123895	0.9787993576852524	0.9787659906881684
IRF9	0.9598200303090314	0.9598224612171986	0.9598214802994147	0.9598278227813916	0.9598215081889853	0.9598214872507989	0.9598502400295162	0.9628490302340902	0.9616273957288746	0.9598684016223452	0.962942885466951	0.9624669768608517	0.9629313692752335	0.9627606759787536	0.9627613161023544	0.9610987375506003	0.9613923966088052	0.961328525700245	0.9614988429203526	0.959849246148844	0.9598217224268445	0.9598199059863398	0.9598199449944236	0.9598200337094767	0.9598222959371516	0.9598298259807153	0.9602296367420023	0.9603521963920885	0.9603502481142412	0.9598214675175448	0.9598215127674237	0.9598688235749255	0.9598692611485932	0.9598217038377121	0.9598349782198883	0.9598212251740901	0.9598212320416278	0.959822351473904	0.95982146533126	0.959847196464969	0.9598228090926785	0.9598492371845988	0.9598225835109435	0.9598577945696646	0.959839115092359	0.9598492136498089	0.9598466353964188	0.9598416988415347	0.9598214232299553	0.9598216206492419	0.9598221094542838	0.9598216561700915	0.959821463209743	0.9598214662884071	0.9598331573095304	0.959822324699301	0.9598225668932161	0.959821452140533	0.9598214708435423	0.9598214670227224	0.9598226512988784	0.9598250954644499	0.9605975432266707	0.9606046903451265	0.9605966403199243	0.9608864690949143	0.960795503754828	0.9602562323677742	0.9603245326626455	0.9603092655932385	0.9598495347539409	0.9598225014800117	0.9598244606134042	0.9598240567110757	0.9611585263603981	0.9614408247945895	0.9612292347663566	0.961233154944355	0.9608059187897814	0.9612254873552147	0.9628044095771222	0.959821637974919	0.9606879801840995	0.9605052082711774	0.9598215071319909	0.9598214651204863	0.9598216852325038	0.9598241229442835	0.9606697422165339	0.9607619522253918	0.9606107601900082	0.9598217762003071	0.9598234568123968	0.9603586992464478	0.9628939828696529	0.9612192664197188	0.9598214695596144	0.959821575394004	0.959820014476986	0.9603217826874958
SMAD2	1.0429253513210146	1.0193607142491872	1.0193614218446094	1.0193606158259718	1.019362317738694	1.0193615583389488	1.0193615758847725	1.0193621695174468	1.026381815465029	1.019362351170474	1.019374594883536	1.0193700622319388	1.019375011630709	1.0193623249129842	1.0193624871030382	1.0194674442875655	1.0195064009545909	1.019502613286295	1.0195134436818654	1.0412076556376244	1.0435263934455585	1.019372420501105	1.0193725086623648	1.0193718878334557	1.0193711064652533	1.0193708082502273	1.0311783578045899	1.0254176092562566	1.0270054325430762	1.025429095131399	1.027207562823753	1.0270986431958695	1.0193610215522564	1.0193596202328457	1.0193967928146714	1.0193421225697754	1.019342881376952	1.0193447498171917	1.0193600447219484	1.0193610780380613	1.019378387371376	1.0193618691524327	1.0193611079008196	1.0193608560910823	1.0193666544395765	1.019360579204963	1.019360714791408	1.0193617203946639	1.019357190599471	1.0193683547765833	1.0193696417651064	1.0194621905427028	1.0194526122065697	1.0194607263791877	1.0193606249987377	1.0193600009177588	1.0193606596931148	1.019360476122991	1.0193609316898018	1.0193607295193132	1.019362429907678	1.01936191602112	1.0193615258031745	1.0193613681178288	1.0193613175835923	1.0193609207351944	1.0193600995469916	1.0193615263155817	1.0193613578158403	1.019361427800841	1.0193613755370163	1.0193696118222277	1.0193489133967404	1.019361802071457	1.019371858728758	1.0193623137836847	1.0193618688257144	1.019463040674061	1.0246708873168209	1.0254790341483828	1.0194022684569488	1.019369149095993	1.0194872723703334	1.0193614036373948	1.0193607202743302	1.019360629537742	1.0193694775330402	1.0193615476537607	1.0248472952864907	1.0193441499378635	1.0193613068445377	1.019368395117956	1.0193607213114146	1.019369952416241	1.0193633797700343	1.0193619632444413	1.0251692759052733	1.0193607317462594	1.0193761558509304	1.0193945109693605
MAX	1.0591508971909744	1.0590785746648332	1.0590903268651004	1.0590786274662796	1.059133421914021	1.0590903916095167	1.059090374092602	1.0590906006745144	1.0591500631242248	1.059090786495772	1.0591517411657996	1.059093967693475	1.059096085536494	1.0590893142514144	1.0590907124836186	1.0591317513831633	1.0591465488573537	1.0591451261823441	1.059149160784096	1.0590900003627244	1.0590955164269276	1.059223107094761	1.0592232417979055	1.0591508924808906	1.0591457977984757	1.0591446769568251	1.0590902510189248	1.0590906055359468	1.0590903372161107	1.0591117553599951	1.0590786813980042	1.0590902371076063	1.0590901757658744	1.0591315325559296	1.0590898279535776	1.05913229349909	1.0590900919458026	1.059090001169935	1.0590900616237233	1.0590902126596748	1.0590973773916748	1.0590858813585038	1.0590853211805338	1.0590901086488742	1.0590925913747427	1.0590900081483536	1.0590898642700384	1.0590904199544544	1.0590901317980044	1.059093470886973	1.0590937575058472	1.0590900364643858	1.0590914838187238	1.0590911369655343	1.0590900267807233	1.0590896717272111	1.059089798588519	1.0590900657234272	1.0590903062911234	1.0590900726255024	1.059090770023265	1.059089734564673	1.059090378931329	1.0590788046160258	1.059090287228841	1.0590917000665083	1.0591324280155943	1.059090378916769	1.0590915674205739	1.0590903440146053	1.0590902977423489	1.0590938109525063	1.059090001284554	1.0590905197460931	1.058819515049533	1.059089347708477	1.0590811870432812	1.059090463080983	1.0590902699864593	1.059090540797532	1.0590906066516856	1.0590936649792686	1.05882851735543	1.0590902983315853	1.059078570894093	1.0590901930092622	1.0590874053513044	1.0590905544477598	1.0588333852652498	1.0590900762810644	1.059090279342252	1.0590933024556057	1.0590898334176972	1.0590939541095659	1.0590910642505975	1.0590906106517097	1.0590900240949	1.0590900560694472	1.0592774671607406	1.0591033901913227
NFKB2	1.0606673218394902	1.0508965461733282	1.0511652762675305	1.0509111515641443	1.0511685414000704	1.051169483336927	1.0511693661349322	1.051167990573745	1.052731941599178	1.051167447434368	1.0606563950039352	1.051171244910558	1.0511750223540899	1.0511422039786351	1.0511678841688554	1.0523456055243037	1.0526583444721334	1.0526376349939373	1.0527133345908788	1.0511671139990053	1.0511709097953268	1.0614882236208334	1.0614953608384716	1.0606609203583435	1.060144053800044	1.060026891114753	1.0511654136513418	1.0511675201165032	1.0511689702703155	1.0511651955834551	1.0508968051562484	1.0511914162819738	1.05116523991075	1.05116434971655	1.051165987594653	1.0511840484264288	1.0511632747308395	1.0511646668653185	1.0511342466979903	1.0511649252609812	1.051173516122957	1.0510597054612114	1.051057264959745	1.0511644082688096	1.0511672004896953	1.0511637951442807	1.0511642311369418	1.0511661874625045	1.0511643160771913	1.051167951737958	1.0511690271225804	1.0511637931979692	1.0511970451533243	1.051184334311614	1.0511676515265327	1.0511360076280458	1.0511643728533657	1.051164044611015	1.051164546324041	1.0511645419295612	1.0511664564072636	1.0511671815262755	1.051166129647454	1.050897442903717	1.0511660368734224	1.0511970332644345	1.051165206526195	1.051166102041548	1.051194897394992	1.0511659270864442	1.0511654808446884	1.051170739580192	1.0511635834506574	1.0511648241108866	1.051171858133786	1.0511381509911142	1.0509505016070049	1.051167046508628	1.0511651647259208	1.0511672997646715	1.0511705382469987	1.0511688293205628	1.0511740695285432	1.0511653862484653	1.0508964841339277	1.0511644207417798	1.0510206473755053	1.0511642900240354	1.051173516750902	1.0511649377811905	1.0511657791317224	1.0511698703790964	1.051164000364888	1.0511703591518708	1.0511704733114815	1.0511935445299854	1.051164348000246	1.051167021148043	1.0627022668685642	1.0516318781371106
CREB1	1.0416794378955465	1.0416790764322075	1.0416790651391934	1.041679076609199	1.0416789834822546	1.041679065154605	1.0416790681203885	1.0416790765685455	1.0416812866300276	1.0416790649045173	1.041679478825926	1.041679124442276	1.0416791515150847	1.0416790815869164	1.0416790811264354	1.0416805522213954	1.0416811375244583	1.0416810795737168	1.0416812474351487	1.0416790539682441	1.0416791232835363	1.0416793287858268	1.0416793279930456	1.0416794390042061	1.0416794255657211	1.041679417710108	1.041679063783495	1.041679078042055	1.0416790674922265	1.0416790230547703	1.0416790823961422	1.0416790603877293	1.0416790604236037	1.0416789792920647	1.0416822746217742	1.0416774445042254	1.0416774621288256	1.0416775952868043	1.0416790292070528	1.041679059246764	1.0416791609952787	1.0416790777885558	1.0416790693671427	1.0416790584730768	1.0416790928832624	1.0416790543400987	1.0416790584957807	1.041679072101047	1.0416787268508423	1.041679102057257	1.041679112428225	1.0416790545998926	1.0416790673437162	1.0416790566025225	1.041679054109499	1.0416790305473103	1.0416790548036454	1.0416790365708422	1.0416790592988836	1.041679056159598	1.041679070195164	1.0416790688441917	1.0416790655737074	1.0416790862365066	1.041679064443714	1.0416790405811773	1.041678988481602	1.0416790656246075	1.0416790630433967	1.0416790640886895	1.0416790661137012	1.0416791177551004	1.041677991186155	1.0416790634006436	1.0416795421818632	1.0416790811721441	1.04167908916641	1.041679071522208	1.0416790686685906	1.0416790735687391	1.041682616107154	1.0416791073299685	1.0416795671523207	1.0416790684658683	1.0416790764476143	1.0416790544309946	1.0416791214418826	1.0416790599606478	1.0416795209542957	1.0416775252460422	1.0416790646389171	1.0416791088646837	1.04167905790923	1.0416791194872386	1.0416790917519347	1.0416790752355833	1.0416790543478265	1.0416790568103813	1.0416793297354	1.041679530699521
STAT3	1.0370848176878666	1.0435225437925741	1.0370951603090226	1.0371473028660243	1.0370962523333704	1.0370952599045027	1.0530588727338386	1.058425328151282	1.1102461763176406	1.0951748870644802	1.0595075748890963	1.0610506290611457	1.059444479577142	1.057881896233686	1.0579266716507987	1.0714287599885	1.067551789964856	1.0694255030777329	1.0689340254115103	1.0373080882369905	1.0371005534146949	1.0370848573896592	1.0370851912362102	1.0370848754622801	1.0371020540815272	1.0371597590279182	1.0402859512497917	1.0412691379199077	1.0412655646345488	1.0370950809596327	1.037095157345508	1.0374878434689296	1.0393950452747247	1.0388359604244533	1.0371947315250487	1.0370949501841193	1.0370949916578818	1.0371035171657843	1.0370948457140023	1.0372924636402685	1.0371102791152387	1.037308277755172	1.0371037029337247	1.0373963773447115	1.0372319892180075	1.0373078364618178	1.0372880399318107	1.0372503512520013	1.0370949903780498	1.0370982672451379	1.0371023671060615	1.0370963257960086	1.0370948530786777	1.0370949243631802	1.037184538583176	1.0371014090285027	1.0371033115594257	1.0370948009115202	1.0370949671749938	1.0370948965631697	1.0371044355409316	1.037123016066308	1.0432725853639095	1.0433314954903317	1.0432650668783972	1.0456954368635294	1.0449250503496557	1.040525226308084	1.0410460704342657	1.0409233280052836	1.0433880669032831	1.0428932623760532	1.0535065265805001	1.0533141169519793	1.048041647369271	1.0505460591318383	1.0486620659001482	1.0486968528389475	1.0450127461747591	1.0486292012569838	1.0581494388035018	1.0370986263890496	1.044025309351679	1.042512813213948	1.0370950539948052	1.037094858453336	1.0950669256482268	1.0534909488276898	1.0438717345954418	1.0446442494768984	1.0433818394638226	1.0370994260282758	1.0436261714490827	1.0413237738133807	1.0589606323470873	1.0485744318770178	1.0370948852240265	1.0370957203741191	1.0370869190235394	1.0459155917289988
TCF3	1.1118373030287918	1.1118472547362497	1.1117772240988355	1.1118473057544935	1.1118205593915358	1.1118457251814309	1.1118457663403833	1.111846959373138	1.112560293669669	1.1118470832754985	1.1118370183970534	1.1118471266235517	1.111846753493013	1.1118467218581236	1.1118470473725264	1.1123316640135361	1.1125223822494916	1.1125011639465423	1.112548141612617	1.1118466369348765	1.111847121530719	1.1118364451837963	1.1119289070483145	1.1118373671542294	1.11183783934589	1.1118380076532464	1.1118467855842014	1.1118464400513004	1.1118463679411195	1.1117767160885135	1.111847325728196	1.1118470328942984	1.1118469921599132	1.1118469824290247	1.1118535891333625	1.1118732238814801	1.111843834618303	1.1117834141372214	1.1119452325921755	1.1118071646885195	1.1118472381453843	1.111846160270288	1.111846507966619	1.1118470586255402	1.1118471158263807	1.1118470559149574	1.1118467281663535	1.111847067683847	1.1118463851975438	1.111847146361397	1.1118467344996084	1.111847057571729	1.111847053369853	1.111847052829761	1.1118465783901446	1.1118470575641501	1.1118469956838528	1.1118470286850477	1.1118470736980623	1.1118469782027556	1.1118461769152406	1.111846085021904	1.1119422128088128	1.1118473168120422	1.111846971564205	1.1118466703172898	1.1118470785554129	1.1118467878562075	1.1118467199914446	1.1118467254035003	1.1117791086165612	1.1118471487627968	1.1118448996155257	1.1118467495226132	1.1118545029107034	1.111846682725177	1.1118471922901074	1.1118469779353533	1.111847093798773	1.111846980437681	1.1117877860761778	1.1118470894107038	1.1118525781053885	1.1118470911079292	1.1118472423223125	1.1118470018721405	1.111847212750291	1.1118470835532708	1.1118523763637616	1.1118436595174948	1.111846998346794	1.1118461548228007	1.11184707128469	1.1118468249559001	1.1118460483122419	1.1118466157851303	1.111846989939879	1.1119358373627828	1.111835093792428	1.1120086277192405
